,n,xray_native_5_0+xray_native_5_1_mean,xray_native_5_0+xray_native_5_1_std,ff_mean,ff_std,rmsd_mean,rmsd_std,xray_native_5_0+xray_native_5_1_50,xray_native_5_0+xray_native_5_1_25,xray_native_5_0+xray_native_5_1_75,ff_50,ff_25,ff_75,rmsd_50,rmsd_25,rmsd_75
496,497,8.66494351376609,0.02573841899983605,13672.290191173726,1141.5088015214765,,,8.652157971680882,8.652157971680882,8.667216635028858,12769.271360556124,12769.271360556124,14035.827519893057,,,
497,498,8.664731627969251,0.025452581497364145,13670.878428946813,1138.601790810274,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
498,499,8.664581735858,0.025185454075856428,13674.034963955968,1144.193362385568,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
499,500,8.664520967811967,0.02512927356533162,13672.997523429902,1143.3942517260202,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
500,501,8.664416942002982,0.024933043527600427,13669.758562700104,1139.7238262699877,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
501,502,8.664401883339632,0.024935895349038405,13666.593544134934,1137.8238693805274,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
502,503,8.664401883339632,0.024935895349038405,13666.593544134934,1137.8238693805274,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
503,504,8.6643358477665,0.024880733242608723,13664.289547449529,1137.3057211139003,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
504,505,8.66426528858422,0.02482402996033084,13661.353644517629,1134.2811126681408,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
505,506,8.66426002105712,0.02482603955774257,13660.087088358292,1134.5693537678471,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
506,507,8.664244962393772,0.024828808497231288,13656.92206979312,1132.6337251212663,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
507,508,8.664123277712186,0.02472554834373824,13655.14675750427,1132.1479704584003,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
508,509,8.664012750406487,0.024530985006382053,13651.0787328417,1128.0076149825557,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
509,510,8.663957101298033,0.02448269704604947,13651.607417238252,1128.0639228877487,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
510,511,8.66379036276467,0.024149880438659285,13641.614782208795,1114.5385719527828,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
511,512,8.66379036276467,0.024149880438659285,13641.614782208795,1114.5385719527828,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
512,513,8.663760245437974,0.024154978048211265,13635.284745078452,1110.479809120213,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
513,514,8.663752531250095,0.02413798988735883,13635.348833893217,1110.4705624602536,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
514,515,8.66369824838128,0.023996745116754818,13631.686343510217,1104.4554563887987,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
515,516,8.66369824838128,0.023996745116754818,13631.686343510217,1104.4554563887987,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
516,517,8.66369824838128,0.023996745116754818,13631.686343510217,1104.4554563887987,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
517,518,8.66369824838128,0.023996745116754818,13631.686343510217,1104.4554563887987,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
518,519,8.663647122881976,0.02394805518641504,13632.846934153265,1107.107677659166,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
519,520,8.663647122881976,0.02394805518641504,13632.846934153265,1107.107677659166,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
520,521,8.66251982592923,0.02133685217227288,13626.214492395811,1106.9864208985505,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
521,522,8.663622273082378,0.023951074215301717,13627.783453182261,1102.7133115770375,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
522,523,8.663622273082378,0.023951074215301717,13627.783453182261,1102.7133115770375,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
523,524,8.662509439464554,0.021326012087016028,13623.381811313855,1106.2990981984171,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
524,525,8.663457340769597,0.023843366392996758,13618.77520518178,1099.4205705465372,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
525,526,8.663282083927928,0.02366239160189265,13619.491128510086,1101.2826100742213,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
526,527,8.66245825202946,0.021337558142908962,13611.985549546162,1103.0792398501083,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
527,528,8.66305228105861,0.02327670069810717,13621.293370678204,1106.2144277756443,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
528,529,8.66236662273878,0.021272697346484133,13603.983421976913,1100.7600628558216,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
529,530,8.662305854692748,0.021199804931114775,13602.945981450846,1099.8633241062914,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
530,531,8.662017551817053,0.02062131305871299,13593.39908818784,1090.6583556422468,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
531,532,8.662903348394245,0.02285126512132292,13617.56766218366,1102.3370789622797,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
532,533,8.662002493153704,0.02062300914891723,13590.234069622667,1088.450755885588,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
533,534,8.661997225626605,0.020624850165153148,13588.96751346333,1088.6683930702486,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
534,535,8.6619513676544,0.020562117709613192,13591.394660265718,1091.185969949763,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
535,536,8.661895718545946,0.020498889866151605,13591.923344662271,1091.2730931133854,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
536,537,8.662776334249772,0.022798455808300637,13601.968941324727,1095.9906332619416,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
537,538,8.662659768505764,0.022690031912796577,13601.759753958497,1096.384539791701,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
538,539,8.661751883334823,0.02023578916575958,13582.221277930621,1084.9247244129142,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
539,540,8.66158174543073,0.02002112483305066,13584.503326181544,1087.8532447481682,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
540,541,8.661420092625729,0.019701217261378003,13581.595892162022,1086.0371051936409,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
541,542,8.66141030148948,0.019700767055874438,13579.697429756188,1083.5793219021555,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
542,543,8.66139976643528,0.019704303223178794,13577.164317437513,1083.9904066480194,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
543,544,8.66139976643528,0.019704303223178794,13577.164317437513,1083.9904066480194,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
544,545,8.661359857972336,0.01970642233610183,13568.935817901338,1076.9471315219712,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
545,546,8.66131400000013,0.019639268440586964,13571.362964703725,1079.5370835548488,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
546,547,8.661298941336783,0.019640509918848702,13568.197946138553,1077.2419526484773,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
547,548,8.661289150200535,0.019639997924252684,13566.299483732719,1074.7403903030602,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
548,549,8.661274091537187,0.019641220304402577,13563.134465167546,1072.4200503077209,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
549,550,8.661268824010087,0.01964295800724171,13561.867909008208,1072.608940873787,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
550,551,8.661208055964055,0.01956058418936166,13560.830468482141,1071.6478764493106,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
551,552,8.661202788436954,0.019562311273695357,13559.563912322805,1071.8341805318134,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
552,553,8.661202788436954,0.019562311273695357,13559.563912322805,1071.8341805318134,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
553,554,8.661192401972276,0.019549787583405823,13556.731231240849,1070.9480237166526,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
554,555,8.661177343308928,0.019550941085781957,13553.566212675676,1068.5911097619603,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
555,556,8.660886903824393,0.018740365015644633,13549.153145997574,1062.2203321080135,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
556,557,8.660750011889936,0.018599030781613433,13544.512383906835,1060.388012440088,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
557,558,8.660674036591036,0.018527982609730383,13540.609493578879,1058.251892746371,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
558,559,8.660655787348958,0.018507884343990737,13538.140470074972,1058.5754666776322,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
559,560,8.660524906859552,0.018357146767513266,13535.40091405641,1053.6034818584083,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
560,561,8.660524906859552,0.018357146767513266,13535.40091405641,1053.6034818584083,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
561,562,8.660524906859552,0.018357146767513266,13535.40091405641,1053.6034818584083,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
562,563,8.660515115723303,0.018356186114828515,13533.502451650575,1050.9864181435312,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
563,564,8.660473219241037,0.018169809791558786,13530.108209936023,1045.7791636617212,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
564,565,8.660467951713937,0.018171456046683885,13528.841653776684,1045.9328734079522,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
565,566,8.660613585642146,0.01936786056328056,13559.76522064392,1094.0113174797748,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
566,567,8.660447625523492,0.018173736874746157,13524.410079052177,1043.5835447265795,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
567,568,8.660447625523492,0.018173736874746157,13524.410079052177,1043.5835447265795,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
568,569,8.660437834387242,0.018172724888869226,13522.511616646341,1040.9212446616566,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
569,570,8.660376917751687,0.018098125464276617,13521.773744883558,1041.1933671638726,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
570,571,8.660376917751687,0.018098125464276617,13521.773744883558,1041.1933671638726,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
571,572,8.660506959623909,0.019211684136619805,13561.15492692024,1095.6415355812103,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
572,573,8.660440924050775,0.01912658908841706,13558.850930234836,1094.8815733164633,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
573,574,8.660214729278726,0.017916666998175162,13510.835714382409,1034.2989359417659,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
574,575,8.660209461751627,0.01791826052140316,13509.56915822307,1034.4307545799172,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
575,576,8.660209461751627,0.01791826052140316,13509.56915822307,1034.4307545799172,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
576,577,8.660251600579855,0.018807361749730005,13548.282814110868,1088.5464112633038,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
577,578,8.660246333052758,0.018808890137797577,13547.016257951529,1088.7152264547174,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
578,579,8.660241065525657,0.018810416926601795,13545.749701792194,1088.8825422539685,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
579,580,8.660233351337778,0.018787152019803657,13545.813790606959,1088.878382025376,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
580,581,8.65991832114811,0.017565596273920965,13498.153691687241,1026.2179936095633,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
581,582,8.660017590704735,0.018513154223778687,13537.366995722963,1085.179821189785,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
582,583,8.659951406542081,0.01844001844491593,13535.362567800843,1085.6066470039257,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
583,584,8.65988010344185,0.018350807733997655,13531.792014956101,1084.9365033121073,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
584,585,8.659859777251402,0.018352415214195283,13527.360440231594,1082.6838896279196,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
585,586,8.659849986115153,0.018351099440720012,13525.461977825758,1080.1231549796935,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
586,587,8.659864538462719,0.017563257604794703,13488.387643656932,1022.5789302704119,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
587,588,8.65975249632786,0.01740573836892482,13488.810362537199,1025.8575877860808,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
588,589,8.659729667673206,0.018060566290542555,13519.495490757352,1072.703142237086,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
589,590,8.659674018564752,0.01798167357420587,13520.024175153905,1072.827198593258,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
590,591,8.659582302620342,0.01782533896172867,13524.878468758681,1078.235438232692,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
591,592,8.659571767566144,0.01782816692448622,13522.345356440008,1078.5198143479097,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
592,593,8.659571767566144,0.01782816692448622,13522.345356440008,1078.5198143479097,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
593,594,8.659545844082347,0.017778404199839018,13518.483140466127,1074.4502229423558,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
594,595,8.659530785418998,0.01777827800306844,13515.318121900955,1071.9880876697296,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
595,596,8.659469868783445,0.017698894752094026,13514.58025013817,1072.2473756510562,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
596,597,8.659403833210312,0.01760259948023373,13512.276253452766,1071.3706659629522,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
597,598,8.659381060359085,0.01757711270181718,13509.175323702362,1068.8810171549214,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
598,599,8.659370673894408,0.017562096130332883,13506.342642620406,1067.8587538513586,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
599,600,8.659365406367307,0.017563468681078012,13505.076086461067,1067.9811018234618,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
600,601,8.65936013884021,0.01756483954488853,13503.809530301729,1068.1019338986916,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
601,602,8.65933528904061,0.017562890869796104,13498.746049330723,1062.9318990027302,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
602,603,8.659325497904364,0.017561223520081683,13496.847586924889,1060.2722293308511,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
603,604,8.659320230377265,0.017562582589440583,13495.58103076555,1060.3841115005182,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
604,605,8.659182118573199,0.017301074758426394,13494.079706479646,1064.3339391558454,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
605,606,8.659171583519,0.017303744758352994,13491.546594160973,1064.5487449013056,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
606,607,8.659121140001856,0.017303658102972536,13480.78498230612,1056.9000507880107,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
607,608,8.659009246456517,0.01712067640881058,13480.908132423105,1058.7855983490967,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
608,609,8.65899418779317,0.017120073383917935,13477.743113857934,1056.1743561554101,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
609,610,8.658946565142347,0.01709075380426679,13469.578703136525,1048.1644575080823,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
610,611,8.658936030088148,0.01709331147926896,13467.04559081785,1048.3233750271822,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
611,612,8.658977338905844,0.01703068804010778,13449.378024812313,1018.416132946269,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
612,613,8.658915703897701,0.017093914654104796,13462.614016093343,1045.7175670493893,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
613,614,8.658864726987916,0.016992773834500333,13463.475037973112,1047.3965171201198,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
614,615,8.658718796366601,0.016413249603452713,13460.810184465323,1045.7680529749125,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
615,616,8.65875751826406,0.01638184992200253,13440.804483260608,1008.158211597548,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
616,617,8.65865856171321,0.016409584362995902,13448.150110204635,1034.8483168082269,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
617,618,8.658592377550558,0.0163215185417918,13446.145682282513,1035.1231467171035,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
618,619,8.658587110023458,0.016322744246481447,13444.879126123175,1035.1757140132386,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
619,620,8.65857731888721,0.016320501355919042,13442.98066371734,1032.3454889707355,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
620,621,8.658547201560514,0.016318425105551947,13436.650626586998,1026.738361999072,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
621,622,8.658628652787238,0.016261367245657476,13427.470626051909,996.7898915363603,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
622,623,8.658557945015437,0.016168867214744278,13424.83429188329,994.030166185391,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
623,624,8.65849702837988,0.01607785586982032,13424.096420120506,994.2426337896662,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
624,625,8.658383905823884,0.01572746180856792,13421.658609195321,989.9549201360189,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
625,626,8.658440365016967,0.016229515909445776,13425.78304921586,1021.365516401086,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
626,627,8.658288348252487,0.015626841048469273,13413.958794055698,981.1268143791762,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
627,628,8.65842003882652,0.016229530417242337,13421.351474491348,1018.5112338249907,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
628,629,8.658404980163171,0.01622834754930525,13418.186455926176,1015.6108826221182,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
629,630,8.65815160490755,0.015413808384099439,13409.018463201677,977.0820456772983,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
630,631,8.658136546244203,0.015412300639636774,13405.853444636505,974.0182683288411,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
631,632,8.658060570945302,0.015313526272887241,13401.950554308549,971.1352003439201,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
632,633,8.657979328119302,0.015214835770814924,13396.781107821254,968.2210981385136,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
633,634,8.657966197814803,0.01520654269726488,13395.878209239965,969.654847474916,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
634,635,8.658016916290624,0.015346746026738358,13399.079607379952,995.8208934298724,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
635,636,8.658016916290624,0.015346746026738358,13399.079607379952,995.8208934298724,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
636,637,8.657859571796564,0.014988300921878448,13397.267915516288,971.7281742160375,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
637,638,8.657854304269465,0.014989378125940932,13396.00135935695,971.7204647970677,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
638,639,8.657849185331887,0.014969632203532117,13394.43523443433,970.2769387715406,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
639,640,8.657849185331887,0.014969632203532117,13394.43523443433,970.2769387715406,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
640,641,8.657838650277686,0.014971780058720937,13391.902122115654,970.2524480075102,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
641,642,8.657838650277686,0.014971780058720937,13391.902122115654,970.2524480075102,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
642,643,8.657764751927155,0.014840835082642532,13389.961783008303,970.4350208103134,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
643,644,8.657696121103724,0.014707313885462028,13389.288000060282,970.6318114588588,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
644,645,8.657645826176102,0.014680922428010489,13378.226819442149,959.6374431154612,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
645,646,8.657640558649002,0.014681945497556486,13376.960263282812,959.6045050615121,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
646,647,8.657640558649002,0.014681945497556486,13376.960263282812,959.6045050615121,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
647,648,8.657526069853365,0.01444325248676652,13378.71362713718,963.1851518034229,,,8.652157971680882,8.652157971680882,8.657425498780395,12769.271360556124,12769.271360556124,14035.827519893057,,,
