,r_free_7mhf,ff,pdb,xray_7mhf,w_0_7mhf,N,J,job_id,r_free_7mhg,xray_7mhg,w_0_7mhg,r_free_7mhh,xray_7mhh,w_0_7mhh,r_free_7mhi,xray_7mhi,w_0_7mhi,r_free_7mhj,xray_7mhj,w_0_7mhj,r_free_7mhk,xray_7mhk,w_0_7mhk,w_1_7mhf,w_1_7mhg,w_1_7mhh,w_1_7mhi,w_1_7mhj,w_1_7mhk,w_2_7mhf,w_3_7mhf,w_2_7mhg,w_3_7mhg,w_2_7mhh,w_3_7mhh,w_2_7mhi,w_3_7mhi,w_2_7mhj,w_3_7mhj,w_2_7mhk,w_3_7mhk,w_4_7mhf,w_5_7mhf,w_6_7mhf,w_7_7mhf,w_4_7mhg,w_5_7mhg,w_6_7mhg,w_7_7mhg,w_4_7mhh,w_5_7mhh,w_6_7mhh,w_7_7mhh,w_4_7mhi,w_5_7mhi,w_6_7mhi,w_7_7mhi,w_4_7mhj,w_5_7mhj,w_6_7mhj,w_7_7mhj,w_4_7mhk,w_5_7mhk,w_6_7mhk,w_7_7mhk,w_8_7mhf,w_9_7mhf,w_10_7mhf,w_11_7mhf,w_12_7mhf,w_13_7mhf,w_14_7mhf,w_15_7mhf,w_8_7mhg,w_9_7mhg,w_10_7mhg,w_11_7mhg,w_12_7mhg,w_13_7mhg,w_14_7mhg,w_15_7mhg,w_8_7mhh,w_9_7mhh,w_10_7mhh,w_11_7mhh,w_12_7mhh,w_13_7mhh,w_14_7mhh,w_15_7mhh,w_8_7mhi,w_9_7mhi,w_10_7mhi,w_11_7mhi,w_12_7mhi,w_13_7mhi,w_14_7mhi,w_15_7mhi,w_8_7mhj,w_9_7mhj,w_10_7mhj,w_11_7mhj,w_12_7mhj,w_13_7mhj,w_14_7mhj,w_15_7mhj,w_8_7mhk,w_9_7mhk,w_10_7mhk,w_11_7mhk,w_12_7mhk,w_13_7mhk,w_14_7mhk,w_15_7mhk
607,,22820.03825250388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/207/output_0/pdbs/299.pdb,,,8,2,207,,,,,,,,,,0.2205703543218431,5.140913310191675,0.1192265271550602,,,,,,,,0.1093955755586742,,,,,,,,,,0.2245599949472805,0.0508280322616273,,,,,,,,,,,,,,,,,,,0.1086369232952798,0.1872051214010433,0.0776404060250198,0.1225074193560145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,,24759.22212800484,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/208/output_12/pdbs/278.pdb,,,8,2,208,,,,,,,0.2402667393053928,5.084691333313772,0.1540425510329295,,,,,,,,,,0.1220903342564572,,,,,,,,,0.1492321029793624,0.0757931604698853,,,,,,,,,,,,,,,,,0.106402227744199,0.1694420925057234,0.0809912581138336,0.1420062728976092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,,23190.72180468317,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/208/output_18/pdbs/147.pdb,,,8,2,208,,,,,,,,,,,,,0.2416956779645626,5.149694611500896,0.1216217564132543,,,,,,0.1935761398321282,,,,,,,,,,,0.1802473358764501,0.0664188504606814,,,,,,,,,,,,,,,,,,,,,0.1200629095203317,0.1427207720033029,0.0761621090028276,0.0991901268910235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,,24395.539391995644,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/209/output_21/pdbs/275.pdb,,,8,2,209,,,,,,,,,,0.2516688898330587,5.235831851892803,0.1278955819137663,,,,,,,,0.1731275161771429,,,,,,,,,,0.1290180584241408,0.0575618174474815,,,,,,,,,,,,,,,,,,,0.1297002322587332,0.120353887364451,0.0595930704880915,0.2027498359261924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,,27298.053188537604,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/209/output_3/pdbs/137.pdb,,,8,2,209,,,,,,,,,,,,,0.2536344996073104,5.164742060832241,0.1441453098587561,,,,,,0.197161818330935,,,,,,,,,,,0.1787466391592518,0.0974814177942244,,,,,,,,,,,,,,,,,,,,,0.0778024204645879,0.0973621953054975,0.0496213355992003,0.1576788634875468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,0.2925948310932211,12576.108052539332,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/210/output_8/pdbs/268.pdb,5.234044497095417,0.1449481360333289,8,3,210,,,,,,,,,,,,,,,,0.1288655271298602,,,,,,0.2589044986455086,0.0258582085581698,,,,,,,,,,,0.2377779896019728,0.0267333345803376,0.021951640061353,0.1549606653894688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,,13027.923849032357,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/210/output_3/pdbs/269.pdb,,,8,3,210,0.2764150861585481,5.139392136554969,0.1362301463861167,,,,,,,,,,,,,,0.1554765598180509,,,,,,,0.1822495234719662,0.0580862401588653,,,,,,,,,,,,,0.1576041269249254,0.0929347690525385,0.0670632127262213,0.1503554214613155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,,13739.731994783582,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/210/output_0/pdbs/270.pdb,,,8,3,210,,,,0.2734443722738228,5.756248602170147,0.2212479623876254,,,,,,,,,,,,0.094738035215446,,,,,,,,0.064822525629902,0.0276246637772486,,,,,,,,,,,,,,,0.1474696158867197,0.1900772479873753,0.0546435763762257,0.1993763727394569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,0.2915092971555461,24823.656256356702,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/211/output_14/pdbs/41.pdb,5.225250713763376,0.1725894906922202,8,3,211,,,,,,,,,,,,,,,,0.1875059777283441,,,,,,0.1560655673268739,0.0638157334173537,,,,,,,,,,,0.1410483426337226,0.065127676848038,0.0481192871216991,0.1657279242317482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,,24791.484709245087,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/211/output_20/pdbs/123.pdb,,,8,3,211,0.2678888319169009,5.114782009421428,0.1634014609004659,,,,,,,,,,,,,,0.1237163883652811,,,,,,,0.1854264273794685,0.0542159642979967,,,,,,,,,,,,,0.1535417811279373,0.1469676630303433,0.0793288769816459,0.0934014379168609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,,22260.466854005845,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/211/output_2/pdbs/28.pdb,,,8,3,211,,,,,,,0.2657173176440831,5.3658213707390825,0.0222811068306049,,,,,,,,,,0.2540689256131796,,,,,,,,,0.2556607764108123,0.0284266056791652,,,,,,,,,,,,,,,,,0.1986907539393801,0.1668754469122433,0.0248754614753096,0.0491209231393047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,0.2936300541235672,14246.154293316342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/212/output_8/pdbs/72.pdb,5.234089423014796,0.2150677348815527,8,3,212,,,,,,,,,,,,,,,,0.1113564059874094,,,,,,0.1527054268503614,0.0477819467203041,,,,,,,,,,,0.0472889747168514,0.1668178304699311,0.0451631291611248,0.2138185512124648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,,14051.056668209912,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/212/output_8/pdbs/112.pdb,,,8,3,212,0.2719425583552785,5.167464596707256,0.1875353398210025,,,,,,,,,,,,,,0.0858514214382188,,,,,,,0.1400264309217804,0.0327064606528973,,,,,,,,,,,,,0.1842968457297848,0.0854398324206335,0.0629665210636232,0.2211771479520589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,,12815.994228536349,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/212/output_0/pdbs/212.pdb,,,8,3,212,,,,,,,,,,0.2926103375144638,5.426182532805234,0.1487442720271503,,,,,,,,0.1952777298277011,,,,,,,,,,0.059439502800923,0.0838189028454959,,,,,,,,,,,,,,,,,,,0.0682772440128293,0.1937069901129203,0.0631690888011637,0.1875662695718161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,0.2924333528370318,12862.870239502205,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/213/output_19/pdbs/38.pdb,5.236107509484716,0.0550551692415229,8,3,213,,,,,,,,,,,,,,,,0.1748200165060496,,,,,,0.2056613372967593,0.0794142742868625,,,,,,,,,,,0.1740728603157897,0.1292226158898657,0.0126458797490428,0.1691078467141073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,,12177.03543892478,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/213/output_4/pdbs/234.pdb,,,8,3,213,0.2685854700659476,5.143613176581884,0.179778799948103,,,,,,,,,,,,,,0.1195773009339947,,,,,,,0.2135976817325362,0.0465206910588735,,,,,,,,,,,,,0.102830367844036,0.200317678395537,0.0634828153583548,0.0738946647285644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,,14128.792087124086,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/213/output_15/pdbs/201.pdb,,,8,3,213,,,,,,,,,,,,,0.2808961808873896,5.319062881382155,0.1457837210170792,,,,,,0.0664336476348176,,,,,,,,,,,0.1997870259282688,0.0817499750514587,,,,,,,,,,,,,,,,,,,,,0.1254786421988151,0.2647990839545879,0.0529425786300844,0.0630253255848881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,0.3087767483543581,12996.10441009198,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/214/output_24/pdbs/89.pdb,5.285969940555916,0.0748434523617906,8,3,214,,,,,,,,,,,,,,,,0.0814318627769941,,,,,,0.1388500508401889,0.0668520123115434,,,,,,,,,,,0.2141108980646356,0.2499178004344281,0.0469694033245683,0.1270245198858507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,,16857.38543623333,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/214/output_13/pdbs/237.pdb,,,8,3,214,,,,0.2331851988596396,5.614312297027396,0.1659014387254462,,,,,,,,,,,,0.2183480748811787,,,,,,,,0.080701757092533,0.0431239717888577,,,,,,,,,,,,,,,0.1921225487182186,0.1495759455560711,0.0731268531028744,0.0770994101348199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,,14661.989880592992,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/214/output_17/pdbs/109.pdb,,,8,3,214,,,,,,,0.2359611160410686,5.207735750388151,0.1227650997354842,,,,,,,,,,0.1400930098111167,,,,,,,,,0.1120509624899733,0.0586747442791251,,,,,,,,,,,,,,,,,0.1798668711574042,0.2014212536911355,0.0610093666416889,0.1241186921940717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,0.3143648579562624,10302.189879085698,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/215/output_9/pdbs/293.pdb,5.284514647464928,0.0335176503152071,8,3,215,,,,,,,,,,,,,,,,0.2643686208866574,,,,,,0.1401389095383677,0.0264930189784567,,,,,,,,,,,0.2769723658152998,0.2224480826148713,0.0198755150836866,0.0161858367674531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,,9944.498276810156,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/215/output_18/pdbs/118.pdb,,,8,3,215,,,,0.2436136884744285,5.745391666838685,0.1857050829648512,,,,,,,,,,,,0.1299520066809199,,,,,,,,0.1311938574138262,0.0811373677031374,,,,,,,,,,,,,,,0.2169854359359005,0.1562450129892179,0.0407418419925053,0.0580393943196412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,,10684.15046168451,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/215/output_14/pdbs/218.pdb,,,8,3,215,,,,,,,,,,0.2488835317231828,5.361371162910599,0.1639482464085921,,,,,,,,0.1686940434740104,,,,,,,,,,0.1082639416184806,0.0383332416961816,,,,,,,,,,,,,,,,,,,0.1647571189556217,0.1813783398393937,0.0836219771499179,0.0910030908578016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,0.3077514604189434,15208.904508535918,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/216/output_7/pdbs/285.pdb,5.259329468029272,0.153315221834689,8,3,216,,,,,,,,,,,,,,,,0.0566305896205707,,,,,,0.2338819121054176,0.0215657713858314,,,,,,,,,,,0.2898823547875899,0.0449834775146121,0.0420875535006316,0.1576531192506574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,,15668.099437952977,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/216/output_21/pdbs/89.pdb,,,8,3,216,,,,0.2548306039981061,5.71989956663257,0.1450825300531187,,,,,,,,,,,,0.2061413039578672,,,,,,,,0.0949021401947702,0.0651844676344743,,,,,,,,,,,,,,,0.1534037565802944,0.1658013459145897,0.0874932246519795,0.0819912310129059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,,17893.524339161813,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/216/output_19/pdbs/279.pdb,,,8,3,216,,,,,,,,,,,,,0.2533383038146909,5.223561571706217,0.1982226428929423,,,,,,0.1826832302210087,,,,,,,,,,,0.1728805742530416,0.0610761387073188,,,,,,,,,,,,,,,,,,,,,0.0955385385022563,0.1120925340746725,0.0562427134920418,0.1212636278567178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,0.3086974945179664,13629.584155610772,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/217/output_6/pdbs/210.pdb,5.262214600494031,0.2398723838683755,8,3,217,,,,,,,,,,,,,,,,0.3150575281476291,,,,,,0.0172053063910873,0.0413768699902777,,,,,,,,,,,0.121387278472637,0.2058013773272541,0.0256042178265495,0.0336950379761895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,,14232.276240242212,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/217/output_23/pdbs/114.pdb,,,8,3,217,,,,,,,0.2299565231997831,5.204530057197329,0.2158112573139942,,,,,,,,,,0.1470470220774461,,,,,,,,,0.11758786632878,0.0465319178842746,,,,,,,,,,,,,,,,,0.1592501424619259,0.1502550235408282,0.0708208278036579,0.0926959425890929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,,14933.845789264382,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/217/output_9/pdbs/154.pdb,,,8,3,217,,,,,,,,,,0.2404047001244732,5.286752904833685,0.1143352181950298,,,,,,,,0.1736640758649958,,,,,,,,,,0.0792804894256798,0.0525234553577064,,,,,,,,,,,,,,,,,,,0.1234142877528374,0.1943241066986426,0.0743259849946327,0.1881323817104753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,0.3076079399054059,15801.997817333417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/218/output_22/pdbs/277.pdb,5.288197849944467,0.0969859903186853,8,3,218,,,,,,,,,,,,,,,,0.2474236756872074,,,,,,0.057247196837077,0.0702897140430524,,,,,,,,,,,0.2935002277332296,0.0801211335727945,0.0940112311901239,0.0604208306178298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,,15244.54611685542,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/218/output_11/pdbs/221.pdb,,,8,3,218,,,,,,,0.2436970204062804,5.211513137797562,0.1037768215157205,,,,,,,,,,0.0803062163067576,,,,,,,,,0.1815757352332235,0.0610407208433753,,,,,,,,,,,,,,,,,0.1632720037873252,0.1890147762303402,0.0455222380978354,0.1754914879854221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,,15214.878915774245,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/218/output_9/pdbs/276.pdb,,,8,3,218,,,,,,,,,,,,,0.2473267019960754,5.203252854887002,0.144276569837836,,,,,,0.1297224391977688,,,,,,,,,,,0.1698251899959608,0.0673513478391643,,,,,,,,,,,,,,,,,,,,,0.1654164459534614,0.0590758242189001,0.0800811887170832,0.1842509942398252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,0.3073371690040912,14566.076336138638,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/219/output_5/pdbs/148.pdb,5.2700706922616805,0.2297267376991016,8,3,219,,,,,,,,,,,,,,,,0.0890312714852293,,,,,,0.0635014928397601,0.0586232717666816,,,,,,,,,,,0.0504912880218045,0.2328308506955637,0.0764306474090319,0.1993644400828269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,,14408.44577969634,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/219/output_18/pdbs/197.pdb,,,8,3,219,,,,,,,,,,0.2602064118169701,5.335225577395899,0.1632143071961252,,,,,,,,0.1672180990678446,,,,,,,,,,0.1715839991726484,0.0712206016196266,,,,,,,,,,,,,,,,,,,0.1945480889640896,0.0633454838217232,0.0706402538168167,0.0982291663411255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,,13404.189845682378,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/219/output_7/pdbs/229.pdb,,,8,3,219,,,,,,,,,,,,,0.2494687910713009,5.2456657329384,0.1620467674984274,,,,,,0.0723261712549807,,,,,,,,,,,0.2337553112194395,0.0747124679310297,,,,,,,,,,,,,,,,,,,,,0.1477655422434416,0.1309008530541991,0.0646145288420518,0.1138783579564299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,,30013.668705696637,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/220/output_0/pdbs/222.pdb,,,8,3,220,0.2973200910923224,5.154762795970541,0.0523912416404848,,,,,,,,,,,,,,0.1062398780910683,,,,,,,0.1491907645152197,0.065333120774683,,,,,,,,,,,,,0.296796739473269,0.1210099749154116,0.0468068724966389,0.1622314080932244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,,28272.361205186226,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/220/output_1/pdbs/273.pdb,,,8,3,220,,,,0.2240643098456977,5.512345196876511,0.0908273530238529,,,,,,,,,,,,0.1497144365142683,,,,,,,,0.2328298241916405,0.0708614233749031,,,,,,,,,,,,,,,0.1759717195497104,0.1541112302117856,0.0716910244121546,0.0539929887216844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,,31981.32865640713,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/220/output_11/pdbs/300.pdb,,,8,3,220,,,,,,,0.2232059242829989,5.1086721216712005,0.0901940232358937,,,,,,,,,,0.1842199360868746,,,,,,,,,0.1807629041494501,0.0792911345865126,,,,,,,,,,,,,,,,,0.0646478184299766,0.1959705292237717,0.0717164955736833,0.133197158713837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,,14494.206544633264,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/221/output_4/pdbs/115.pdb,,,8,3,221,0.2891377052340307,5.195882696417763,0.2239826815981194,,,,,,,,,,,,,,0.0555975378612311,,,,,,,0.2325219203063095,0.0476887364495276,,,,,,,,,,,,,0.1583847379545432,0.0739233311213915,0.0776649932554318,0.1302360614534457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,,15298.180934926924,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/221/output_13/pdbs/276.pdb,,,8,3,221,,,,0.2312847671365988,5.623219286470312,0.1726577523936102,,,,,,,,,,,,0.087903469003398,,,,,,,,0.1734679224834416,0.0581593146574934,,,,,,,,,,,,,,,0.0933180067106799,0.1966865703159167,0.0797258023418669,0.138081162093593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,,15100.905295864017,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/221/output_24/pdbs/204.pdb,,,8,3,221,,,,,,,,,,0.2415340842525691,5.283282053354547,0.1609360065835418,,,,,,,,0.0768016880701649,,,,,,,,,,0.154367013519975,0.0843428363600184,,,,,,,,,,,,,,,,,,,0.1570389469054976,0.1663532738137758,0.0517915668714184,0.148368667875608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,,29845.50018561034,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/222/output_6/pdbs/41.pdb,,,8,3,222,0.2852368013136044,5.191696465292598,0.1467900026090973,,,,,,,,,,,,,,0.075269931348826,,,,,,,0.196934177378059,0.0549329020432096,,,,,,,,,,,,,0.2057487393849836,0.0535589076647537,0.0644880654544235,0.2022772741166472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,,29230.100736088458,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/222/output_11/pdbs/115.pdb,,,8,3,222,,,,0.2565260861164445,5.602919525074219,0.1751635982038192,,,,,,,,,,,,0.1987087495368145,,,,,,,,0.0951687769943714,0.0663377263325542,,,,,,,,,,,,,,,0.1166133803629412,0.1710296339981986,0.0663856853473205,0.1105924492239801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,,29652.612115286065,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/222/output_0/pdbs/235.pdb,,,8,3,222,,,,,,,,,,,,,0.2482008568438141,5.191464746548438,0.1402239570282193,,,,,,0.199452612980143,,,,,,,,,,,0.0830632495815318,0.0852988640088042,,,,,,,,,,,,,,,,,,,,,0.1451575406767257,0.0967529344496075,0.0528997712237304,0.197151070051238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,,30629.388050716447,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/223/output_14/pdbs/248.pdb,,,8,3,223,0.2842869037253704,5.132553902301498,0.0792992720889061,,,,,,,,,,,,,,0.125019383387315,,,,,,,0.158800802675766,0.0539088830889777,,,,,,,,,,,,,0.1696627642856261,0.2778398799435142,0.0676798553009218,0.0677891592289729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,,28626.167837920413,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/223/output_24/pdbs/262.pdb,,,8,3,223,,,,,,,0.2257662771104488,5.129453034653073,0.1137994795395947,,,,,,,,,,0.2210093336115951,,,,,,,,,0.1896940983479147,0.0671016676306463,,,,,,,,,,,,,,,,,0.1438517400623377,0.1342424143372428,0.0540016263190259,0.0762996401516424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,,31108.891356942808,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/223/output_3/pdbs/170.pdb,,,8,3,223,,,,,,,,,,0.2335728871942245,5.2661846118837286,0.0552805599531394,,,,,,,,0.1877303150937667,,,,,,,,,,0.1776457571868333,0.0793758543593749,,,,,,,,,,,,,,,,,,,0.1197445892905864,0.1887488202817193,0.0664201069711265,0.1250539968634531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,,13699.11863582019,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/224/output_7/pdbs/71.pdb,,,8,3,224,0.280438328161384,5.203979657725041,0.1147621734748226,,,,,,,,,,,,,,0.2448414262954451,,,,,,,0.2600388469437302,0.0388212232663187,,,,,,,,,,,,,0.1549793161513044,0.0503053222201705,0.0667102446003842,0.0695414470478241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,,13795.136834198876,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/189_exp_ref_10000/224/output_0/pdbs/259.pdb,,,8,3,224,,,,,,,0.2422854039649179,5.211054625449914,0.1975168953918773,,,,,,,,,,0.1164654687416688,,,,,,,,,0.1514859926392811,0.0457571768716782,,,,,,,,,,,,,,,,,0.1810117898507377,0.0688093295706911,0.0398108124289363,0.1991425345051292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
