,r_free_0+r_free_1+r_free_2,pdb,ff,xray_0,r_free_0,rmsd_0,xray_1,r_free_1,rmsd_1,xray_2,r_free_2,rmsd_2,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2,w_2_0,w_2_1,w_2_2,w_3_0,w_3_1,w_3_2
27,0.7501496795713005,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_400/pdbs/52.pdb,70774.41322548666,5.23569241603455,0.2329046885488997,0.2813142610521548,5.3742300668636585,0.2544455812948841,0.3428680154264751,5.322651457298654,0.2627994097275167,0.3305271096104534,0.2881307841723731,0.3501149729276637,0.2174693553598862,0.4085690300740112,0.2921498653843897,0.3260771524601097,0.214153283097687,0.2069294160654715,0.3363395513232932,0.0891469026559286,0.1508057456224749,0.1201139408567108
28,0.750175901253147,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/19.pdb,66241.76242709372,5.319767490970076,0.2387127081711157,0.2505515341432539,5.446741146347014,0.2459557835433945,0.2788193042177709,5.403221252475911,0.2655074095386369,0.2643590553303941,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754008,0.3283555579880642,0.2554204187612668,0.372528619731593,0.353707292640467,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
29,0.7502198965086475,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1688/pdbs/167.pdb,69885.48311667958,5.25180454143021,0.2476529479443189,0.6447334314142521,5.371181528641894,0.243540340297538,0.341853370283658,5.314986462890361,0.2590266082667906,0.3631423459863303,0.2669630204469639,0.2700905251374634,0.1852248448110087,0.2037590366969821,0.2891998235904875,0.3908457156896258,0.3406638705739553,0.3881468412272801,0.3673547740352511,0.1886140722820985,0.0525628100447689,0.0565746654641144
30,0.7503700700113042,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/48.pdb,68499.7456846761,5.2854538186032585,0.240717470199173,0.2821220551064824,5.414505218226599,0.2450765388524206,0.2958328802173137,5.362840217284618,0.2645760609597106,0.2952547710161773,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
31,0.7504224502110277,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1688/pdbs/23.pdb,68156.75932589639,5.324960167068708,0.2424843655516848,0.2803306772080171,5.413778680567465,0.2475508814919602,0.2591436071995583,5.367510070597387,0.2603872031673828,0.2769584002344053,0.2669630204469639,0.2700905251374634,0.1852248448110087,0.2037590366969821,0.2891998235904875,0.3908457156896258,0.3406638705739553,0.3881468412272801,0.3673547740352511,0.1886140722820985,0.0525628100447689,0.0565746654641144
32,0.7508829527887855,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/58.pdb,68964.21480147478,5.280781746600981,0.2436858958734622,0.2995194145346321,5.415689862277629,0.247454656337179,0.3119159182134472,5.359943379240446,0.2597424005781443,0.305784796968583,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754008,0.3283555579880642,0.2554204187612668,0.372528619731593,0.353707292640467,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
33,0.7508966921394149,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_799/pdbs/244.pdb,69088.38942224302,5.213898487606079,0.2383148827590158,0.4893514034575954,5.354624270623691,0.2373697529090603,0.3407297932686678,5.345760884305826,0.2752120564713388,0.5291032746798124,0.3171285240916526,0.2305729368361279,0.1379019448556574,0.3006974461963442,0.3769727089912399,0.2920561416630803,0.2782270493734087,0.3603739362509522,0.4555305478523857,0.1039469803385945,0.0320804179216799,0.1145113656288765
34,0.75091291997243,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/43.pdb,68322.79881492234,5.290877015416146,0.2403872877614971,0.272478887322835,5.416024241131824,0.2446973803662028,0.2881127688656279,5.373498000209902,0.2658282518447301,0.2870956349929767,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
35,0.7512602919827049,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_9/pdbs/213.pdb,71052.69159604625,5.261302621485823,0.2478112955069712,0.389313639124637,5.352326308752876,0.2463525193893601,0.4924478098994408,5.308894867497292,0.2570964770863737,0.461937932745274,0.2005923940695095,0.3107479343274391,0.3957245465526818,0.4319578132209478,0.2572385414299428,0.2613133831168533,0.3114185528948149,0.3305591501808854,0.2601031363761098,0.0560312398147276,0.1014543740617327,0.082858933954355
36,0.7513594385308097,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1688/pdbs/25.pdb,68325.18223674336,5.31625904000095,0.2412420337668619,0.2927051377870427,5.414620428042592,0.2454416904283419,0.2633745562072293,5.370226684964882,0.2646757143356059,0.2794762435867641,0.2669630204469639,0.2700905251374634,0.1852248448110087,0.2037590366969821,0.2891998235904875,0.3908457156896258,0.3406638705739553,0.3881468412272801,0.3673547740352511,0.1886140722820985,0.0525628100447689,0.0565746654641144
37,0.7514055872735932,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_400/pdbs/51.pdb,70830.38222214453,5.239860675928431,0.2323166490720614,0.2823030371081197,5.376478901926252,0.2544879007634725,0.344282084542624,5.324262495983942,0.2646010374380593,0.3290779557430903,0.2881307841723731,0.3501149729276637,0.2174693553598862,0.4085690300740112,0.2921498653843897,0.3260771524601097,0.214153283097687,0.2069294160654715,0.3363395513232932,0.0891469026559286,0.1508057456224749,0.1201139408567108
38,0.7517990213762507,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_400/pdbs/50.pdb,71824.97396907253,5.23985511696797,0.2313117587128225,0.2832863083138917,5.374095646156291,0.2528260743425542,0.3451110381536408,5.322389217019455,0.2676611883208739,0.3305845083566053,0.2881307841723731,0.3501149729276637,0.2174693553598862,0.4085690300740112,0.2921498653843897,0.3260771524601097,0.214153283097687,0.2069294160654715,0.3363395513232932,0.0891469026559286,0.1508057456224749,0.1201139408567108
39,0.7518172333123778,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1688/pdbs/24.pdb,68895.14870901885,5.319930422131133,0.2427775550759794,0.2863567242572563,5.416230599965514,0.2473395722963063,0.2604482749101042,5.372083190326436,0.2617001059400921,0.2767075810871133,0.2669630204469639,0.2700905251374634,0.1852248448110087,0.2037590366969821,0.2891998235904875,0.3908457156896258,0.3406638705739553,0.3881468412272801,0.3673547740352511,0.1886140722820985,0.0525628100447689,0.0565746654641144
40,0.7518217009317137,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1646/pdbs/281.pdb,74671.70602934826,5.189346001856549,0.2315577294912128,0.4830779906226491,5.324568155040407,0.2559176438258956,0.5794926944282258,5.318647937528548,0.2643463276146053,0.5295712126140908,0.3352557222774329,0.2175325789160423,0.4622926334145833,0.299305237155604,0.2814193466376651,0.1617995391518562,0.2638551237970876,0.3699065994968923,0.2654423249984727,0.1015839167698754,0.1311414749494001,0.1104655024350877
41,0.7518538382511053,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/63.pdb,67889.82600178634,5.283532581305268,0.2402499809777391,0.3036695632480056,5.415761062876237,0.252102289267356,0.3087212917152616,5.356015783376639,0.2595015680060102,0.3081912959609694,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
42,0.7519605332713356,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1646/pdbs/274.pdb,76058.80034029909,5.187473293086311,0.2330842863684709,0.4832391593013228,5.323016753330709,0.2543575594072574,0.5799562268045344,5.317691815576811,0.2645186874956073,0.5299491528926518,0.3352557222774329,0.2175325789160423,0.4622926334145833,0.299305237155604,0.2814193466376651,0.1617995391518562,0.2638551237970876,0.3699065994968923,0.2654423249984727,0.1015839167698754,0.1311414749494001,0.1104655024350877
43,0.7520658291847349,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_9/pdbs/202.pdb,70489.5484274619,5.26307502931552,0.2416207581234471,0.3837039899042405,5.363181720577756,0.2517176891829504,0.4879253227145608,5.315877306546445,0.2587273818783373,0.4561803829183558,0.2005923940695095,0.3107479343274391,0.3957245465526818,0.4319578132209478,0.2572385414299428,0.2613133831168533,0.3114185528948149,0.3305591501808854,0.2601031363761098,0.0560312398147276,0.1014543740617327,0.082858933954355
44,0.7522763463434146,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1895/pdbs/32.pdb,68466.81236970011,5.314971700086843,0.2377316038705154,0.3377904012012999,5.408655401191229,0.253601243127228,0.298155621192812,5.369918761605609,0.2609434993456712,0.2948974735136438,0.2754413414625039,0.3234346368947832,0.3399059141335092,0.2475852879258995,0.2937162406465024,0.3016962300898519,0.2665160240450605,0.2823328837514548,0.3338503058802013,0.210457346566536,0.1005162387072596,0.0245475498964373
45,0.7522962343326428,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1646/pdbs/280.pdb,74692.82423626848,5.182241481485488,0.2263434322716828,0.4788611018005441,5.323265737756473,0.2580699094347944,0.5760032125580677,5.325835117683084,0.2678828926261656,0.5252043052949502,0.3352557222774329,0.2175325789160423,0.4622926334145833,0.299305237155604,0.2814193466376651,0.1617995391518562,0.2638551237970876,0.3699065994968923,0.2654423249984727,0.1015839167698754,0.1311414749494001,0.1104655024350877
46,0.7524414628302679,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1646/pdbs/293.pdb,73437.07551834862,5.184512610093674,0.2242579298194063,0.4973112436425719,5.322889093793395,0.2579793909381484,0.5983590236939554,5.317414673290172,0.2702041420727132,0.5365748780679581,0.3352557222774329,0.2175325789160423,0.4622926334145833,0.299305237155604,0.2814193466376651,0.1617995391518562,0.2638551237970876,0.3699065994968923,0.2654423249984727,0.1015839167698754,0.1311414749494001,0.1104655024350877
47,0.7526514516320623,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_9/pdbs/212.pdb,71123.12396308966,5.264384529397227,0.2525292679307523,0.3883533062182807,5.34941042187473,0.2430187065379472,0.4922367671146365,5.30788514175923,0.2571034771633628,0.4621463697365638,0.2005923940695095,0.3107479343274391,0.3957245465526818,0.4319578132209478,0.2572385414299428,0.2613133831168533,0.3114185528948149,0.3305591501808854,0.2601031363761098,0.0560312398147276,0.1014543740617327,0.082858933954355
48,0.7527347903631475,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_1646/pdbs/275.pdb,75918.85927590706,5.18104146311228,0.2307889762499353,0.4852072439347498,5.317324966226641,0.2565011925198251,0.5822207606045716,5.319241974348701,0.2654446215933871,0.5320446599043885,0.3352557222774329,0.2175325789160423,0.4622926334145833,0.299305237155604,0.2814193466376651,0.1617995391518562,0.2638551237970876,0.3699065994968923,0.2654423249984727,0.1015839167698754,0.1311414749494001,0.1104655024350877
49,0.7527861942006402,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/62.pdb,67806.41689254304,5.284225419909732,0.2412221482548824,0.3033959008741718,5.4159583350842,0.2515902125080145,0.3082923313902938,5.357532394582313,0.2599738334377433,0.3055431722949148,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
50,0.753039820971429,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_400/pdbs/43.pdb,70679.18252686584,5.248129021224036,0.2342858394543155,0.2694898903874579,5.39033780594308,0.2528818437353109,0.3202981617069935,5.329958144116351,0.2658721377818025,0.3129321662624769,0.2881307841723731,0.3501149729276637,0.2174693553598862,0.4085690300740112,0.2921498653843897,0.3260771524601097,0.214153283097687,0.2069294160654715,0.3363395513232932,0.0891469026559286,0.1508057456224749,0.1201139408567108
51,0.7531440841640478,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/2/output_79/pdbs/68.pdb,67546.09685834181,5.277988551774923,0.238315319004121,0.3140701094770621,5.412054972226515,0.2521485855736158,0.3157390151535339,5.3531833457466,0.262680179586311,0.3131002014645944,0.1135439337450394,0.281154449296555,0.3490877191568957,0.4256424510754007,0.3283555579880642,0.2554204187612668,0.372528619731593,0.3537072926404669,0.3687597473721399,0.0882849954479667,0.0367827000749138,0.0267321147096975
