,n,xray_native_0+xray_native_1_mean,xray_native_0+xray_native_1_std,ff_mean,ff_std,rmsd_mean,rmsd_std,xray_native_0+xray_native_1_50,xray_native_0+xray_native_1_25,xray_native_0+xray_native_1_75,ff_50,ff_25,ff_75,rmsd_50,rmsd_25,rmsd_75
504,505,7.593582455977722,0.10387171035093291,9625.651790017295,1722.7314849934185,0.06677950575560562,0.029736091947030432,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
505,506,7.593582455977722,0.10387171035093291,9625.651790017295,1722.7314849934185,0.06677950575560562,0.029736091947030432,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
506,507,7.593126769535363,0.10377854328854363,9619.498763705431,1701.7104160907768,0.06674277221072167,0.029798889522423655,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
507,508,7.592897233436696,0.10373363181123142,9617.559873162118,1700.9781452818,0.06674454984153526,0.029797556461410676,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
508,509,7.592387220661852,0.10356299477895277,9617.182195873867,1699.2280630160037,0.06669480192357126,0.02978873676486693,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
509,510,7.591965249682322,0.10350787822656371,9619.861264257435,1691.568238410737,0.06662323822468309,0.029796454618909084,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
510,511,7.591913561009696,0.1034559149112551,9626.569001150256,1691.0283239639623,0.06653207376338496,0.029668701177036058,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
511,512,7.591729057104102,0.10345774161513872,9624.696626119146,1690.3614186189666,0.06649190796063198,0.029670247950747124,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
512,513,7.591709869247342,0.10343422787570498,9621.276242160531,1690.569110985298,0.06657943362484761,0.029731355296503587,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
513,514,7.5916840249110304,0.10340817038066744,9624.630110606942,1690.299535519038,0.06653385139419854,0.029667374890975984,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
514,515,7.59102586135328,0.1032982791645739,9632.144540852221,1681.3525214894144,0.06633095743125926,0.029547294234032802,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
515,516,7.590953190453908,0.10319512550188312,9620.440348215247,1653.8394262794395,0.06636862799485922,0.02961923091866623,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
516,517,7.600781019491789,0.1035819808186327,9757.943675652223,1727.001782618241,0.06809686251784645,0.02985408439661801,7.590797021850788,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
517,518,7.600299488713117,0.10349636075192742,9755.14451778677,1705.9867711595198,0.06801454674231344,0.029856932561195884,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
518,519,7.590195757039026,0.10296032855842174,9634.028162947076,1632.0736595785772,0.06631637774002022,0.02963362698995137,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
519,520,7.590105709117695,0.10284860998658618,9636.116608466835,1620.3707681281792,0.0662153897793774,0.029510146230353775,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
520,521,7.590060676924622,0.10279803389027127,9636.050092954632,1620.3066807356581,0.06625733321294397,0.029507650639176482,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
521,522,7.589360828211948,0.10261599687283594,9622.54417995225,1613.228737471435,0.06619849246877318,0.0294402429757911,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
522,523,7.589315796018875,0.10256497902547826,9622.477664440046,1613.1638067108722,0.06624043590233976,0.029437765534138214,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
523,524,7.598609569849307,0.10339019072976877,9751.965134437642,1683.0035219122574,0.06759736146918202,0.029703153947746475,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
524,525,7.598583725512994,0.10336584726464282,9755.319002884053,1682.4722371626544,0.06755177923853295,0.029640678103610867,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
525,526,7.588297736347499,0.10221448352649698,9609.40751027153,1568.4800059441332,0.06595364178031281,0.02923075633246398,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
526,527,7.588233516297667,0.10213833165260157,9605.920610800711,1568.6030213192419,0.06608311087809503,0.02929212428211038,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
527,528,7.598092298829193,0.10299799360069337,9740.280266039017,1651.3244596926909,0.0676582784473091,0.02974908918503706,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
528,529,7.5876091280515015,0.10204349495192402,9603.590838641585,1566.0506089317653,0.06595897467275359,0.029226822892807057,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
529,530,7.597796546451832,0.10289511844919798,9739.637401651706,1635.8604708416608,0.06751619610661314,0.029618809635994236,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
530,531,7.597612042546238,0.10290750331358588,9737.765026620596,1635.3005308105512,0.06747603030386015,0.02962169347467602,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
531,532,7.597198002541978,0.1028838650012426,9733.953761046172,1634.1140783345663,0.06743764213192076,0.02962314007588602,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
532,533,7.587162647080129,0.10194163353442649,9591.231396818765,1555.8929978305807,0.0658554842869025,0.02914639905165726,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
533,534,7.586978143174535,0.1019348884989677,9589.359021787654,1555.1255972780368,0.0658153184841495,0.029147041189219985,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
534,535,7.586793639268941,0.1019278090392621,9587.486646756543,1554.3555623936227,0.06577515268139651,0.029147627963700636,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
535,536,7.595520658439315,0.10275051072531463,9720.07124041668,1614.2986176537358,0.06709828603908706,0.02950093594422033,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
536,537,7.595291122340649,0.10271049967655839,9718.132349873365,1613.6475251743343,0.06710006366990065,0.029499567995848113,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
537,538,7.595061586241982,0.10266995986978089,9716.193459330052,1612.9938392475867,0.06710184130071424,0.0294981998769145,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
538,539,7.585931872144384,0.10173867891903217,9580.513099905793,1562.312294213672,0.06578753917454981,0.029209875462647878,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
539,540,7.594550977279298,0.10250724637857585,9717.562975473325,1608.0670171412385,0.06706475729169067,0.029499949701674584,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
540,541,7.594462339296145,0.10238891917821424,9716.25342323303,1611.3689610894312,0.06709923698155525,0.029492876476010593,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
541,542,7.5944027794970035,0.10232002467270598,9710.77519698401,1597.061873821018,0.0670884849049104,0.029484222431028478,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
542,543,7.594383591640244,0.10229675093162152,9707.354813025395,1597.4660139736086,0.06717601056912605,0.029543947181848832,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
543,544,7.594383591640244,0.10229675093162152,9707.354813025395,1597.4660139736086,0.06717601056912605,0.029543947181848832,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
544,545,7.594357747303931,0.10227107928227579,9710.708681471806,1596.9999605990956,0.06713042833847697,0.029480482473229666,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
545,546,7.594024841787061,0.10210478601881229,9716.079160722587,1588.4799911695513,0.06718195297195953,0.029469631540631893,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
546,547,7.593760255881095,0.10201621286369889,9723.700554136642,1574.0090540855979,0.06720490521309122,0.029543774768700157,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
547,548,7.593548633143471,0.10198713830850391,9724.898129104906,1566.6657635092392,0.0672190895476051,0.02961361573320881,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
548,549,7.593041258028486,0.1018398814045444,9725.452839685862,1542.8948861709262,0.067091191541423,0.029550672568336718,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
549,550,7.592816442029265,0.10179027719537616,9702.846325264512,1520.187351011955,0.0670663359094116,0.029595026092615145,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
550,551,7.592402402025004,0.10174686643800282,9699.035059690088,1518.8233630774646,0.0670279477374722,0.029595942597470316,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
551,552,7.592402402025004,0.10174686643800282,9699.035059690088,1518.8233630774646,0.0670279477374722,0.029595942597470316,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
552,553,7.591795927139881,0.10169280827603976,9699.841753042543,1509.4499850195748,0.06691621823583106,0.029606641818830926,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
553,554,7.591769486615728,0.10166522649557268,9704.942814920474,1505.6731067541127,0.06688329991412244,0.029553026986847357,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
554,555,7.591584982710134,0.10166682390927377,9703.070439889363,1505.0215705609444,0.06684313411136944,0.029555057140402654,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
555,556,7.591584982710134,0.10166682390927377,9703.070439889363,1505.0215705609444,0.06684313411136944,0.029555057140402654,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
556,557,7.591310414418396,0.10156686155613093,9701.065033833847,1504.2351124242412,0.0668868551757496,0.029550321608107354,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
557,558,7.590915562270895,0.10154132447310753,9700.674152218036,1502.4455342769288,0.06676094133959458,0.029490323776121853,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
558,559,7.590658907340199,0.10145520361296366,9701.805211674098,1494.7026153270197,0.06681706910767503,0.029557218433258432,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
559,560,7.590222408754599,0.10137095420101126,9699.072569320848,1470.3321546833804,0.06669280989857543,0.029559700057880767,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
560,561,7.590012060512693,0.10134272574203286,9700.554062736148,1469.1740566753676,0.06660706186517337,0.029497235175150915,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
561,562,7.5899478404628615,0.10126700548046157,9697.067163265328,1469.5216759151308,0.06673653096295559,0.029555187645338304,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
562,563,7.589665341195853,0.10115104193422768,9701.552091167801,1461.118772916995,0.066747076500387,0.029558093743485066,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
563,564,7.588627663865423,0.10091833283379256,9602.964373633144,1506.6935249330486,0.06716326805073826,0.029990279483977585,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
564,565,7.588363077959457,0.1008145536449778,9610.585767047198,1492.0071657533379,0.06718622029186995,0.030063152956597873,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
565,566,7.588936301108718,0.10094617005691676,9712.353874347287,1449.7751520372674,0.06654054374036521,0.029371453541225445,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
566,567,7.588751797203123,0.10094260045679683,9710.481499316176,1449.1080592837382,0.06650037793761222,0.029373027550080148,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
567,568,7.588751797203123,0.10094260045679683,9710.481499316176,1449.1080592837382,0.06650037793761222,0.029373027550080148,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
568,569,7.588655824432538,0.10080718566034177,9713.915087602354,1448.4800715344923,0.06648901819158762,0.029363497677883977,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
569,570,7.58863663657578,0.10078246841291644,9710.494703643739,1448.9330674270643,0.06657654385580326,0.029425250653904816,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
570,571,7.5868478390298035,0.10049854026273884,9580.977947570158,1437.9585132992938,0.0669147468762311,0.030049773890110654,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
571,572,7.58682199469349,0.10047047072790596,9584.331816016569,1437.7355796826869,0.06686916464558201,0.029986982586673924,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
572,573,7.587592299940912,0.10059397858228548,9707.920285220776,1444.4401852823078,0.06631877286536465,0.029358258555114692,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
573,574,7.58640795468923,0.10040177241825665,9580.520550442145,1435.978775121824,0.06683077647364263,0.02998763470790781,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
574,575,7.586725573094495,0.10018377231260002,9706.710757616756,1418.0300165523734,0.06621160764063987,0.029262905613351105,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
575,576,7.586100885581625,0.1002550780428872,9588.64326523806,1434.381283991034,0.06669580741250904,0.02979654632000867,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
576,577,7.5854900661773295,0.09996973405576663,9709.400482132458,1408.5339827081114,0.06593108828030836,0.029154338881084874,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
577,578,7.5854900661773295,0.09996973405576663,9709.400482132458,1408.5339827081114,0.06593108828030836,0.029154338881084874,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
578,579,7.585213185925209,0.10004083667014235,9594.218804940027,1423.1100062281978,0.06649469108038335,0.02967677203879466,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
579,580,7.585002837683302,0.10000169670776846,9595.700298355328,1422.0226910502888,0.0664089430469813,0.02961398044017029,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
580,581,7.584969122220473,0.09995422665386967,9586.868203659897,1405.5621645798687,0.06644377320098553,0.0296694341892802,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
581,582,7.5844449814473505,0.09977533584198922,9710.033696803932,1403.420450806399,0.06563545600816281,0.028955480435356753,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
582,583,7.584189601012371,0.09967966304574802,9711.448674707028,1402.125027078616,0.06559165140832736,0.0288869882186273,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
583,584,7.583694653299099,0.0996566729461294,9584.102088125139,1396.3572542449874,0.06620044375030094,0.029610918442101154,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
584,585,7.583378378720507,0.09947999551623198,9598.431218432015,1380.0769068420173,0.06613223153013449,0.02955600125139489,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
585,586,7.5834394366883675,0.09939908185211868,9704.936702454888,1365.1901650314062,0.06531290315483153,0.028665023475603194,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
586,587,7.5831761252781185,0.09928857008022575,9712.842014315978,1355.6336286205883,0.06523592302804727,0.028601322514107564,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
587,588,7.582377051687883,0.09930959952059308,9598.847030168663,1367.8191167193672,0.06589458819233829,0.02949966090074224,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
588,589,7.582147515589216,0.09923780520549433,9596.90813962535,1366.8786938333997,0.06589636582315186,0.02949836543058311,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
589,590,7.5821329879831465,0.0992153747480372,9591.496428888533,1349.5777433001613,0.06584367031294044,0.029491242900143513,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
590,591,7.5821329879831465,0.0992153747480372,9591.496428888533,1349.5777433001613,0.06584367031294044,0.029491242900143513,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
591,592,7.581665984810544,0.09905789574434745,9594.108981759895,1339.8923621268345,0.06581405004761887,0.0294951073687767,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
592,593,7.581402673400295,0.09894228340097982,9602.014293620983,1330.8125885429054,0.0657370699208346,0.029434513654848598,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
593,594,7.581402673400295,0.09894228340097982,9602.014293620983,1330.8125885429054,0.0657370699208346,0.029434513654848598,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
594,595,7.581218169494702,0.09892459155816308,9600.141918589874,1329.9304973151336,0.06569690411808161,0.029434987924049947,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
595,596,7.580974105789966,0.09882713778228845,9592.791317309742,1311.1693686378037,0.06564598623868378,0.029426209360326163,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
596,597,7.58073663871603,0.09873957932230959,9597.34276072442,1302.185628024919,0.0656145883425486,0.029431164978956016,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
597,598,7.58073663871603,0.09873957932230959,9597.34276072442,1302.185628024919,0.0656145883425486,0.029431164978956016,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
598,599,7.58073663871603,0.09873957932230959,9597.34276072442,1302.185628024919,0.0656145883425486,0.029431164978956016,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
599,600,7.580526290474124,0.09869038250937401,9598.82425413972,1300.9936962298812,0.06552884030914656,0.02936527842076096,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
600,601,7.580526290474124,0.09869038250937401,9598.82425413972,1300.9936962298812,0.06552884030914656,0.02936527842076096,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
601,602,7.5804812582810515,0.09863330082137192,9598.757738627513,1300.9119685905307,0.06557078374271315,0.029363751206544234,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
602,603,7.580462070424293,0.09860644798770696,9595.3373546689,1301.1136389934677,0.06565830940692878,0.02942823479663609,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
603,604,7.58040910725595,0.09853708452911594,9601.761173114688,1292.9593140829675,0.06566707731354658,0.029432824438318107,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
604,605,7.58040910725595,0.09853708452911594,9601.761173114688,1292.9593140829675,0.06566707731354658,0.029432824438318107,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
605,606,7.58040910725595,0.09853708452911594,9601.761173114688,1292.9593140829675,0.06566707731354658,0.029432824438318107,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
606,607,7.580385275613313,0.09849496202031277,9602.553592478444,1297.0247708847637,0.06570994932441329,0.029446047280569813,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
607,608,7.580385275613313,0.09849496202031277,9602.553592478444,1297.0247708847637,0.06570994932441329,0.029446047280569813,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
608,609,7.579963304633783,0.09838554551226425,9605.232660862008,1287.0037814261707,0.06563838562552513,0.029451461947924015,7.498545069053928,7.498545069053928,7.683048974647649,9291.639531438772,9291.639531438772,11164.014562549364,0.0452865264062025,0.0452865264062025,0.0854523291591858
