,n,rmsd_mean,rmsd_std,rmsd_50,rmsd_25,rmsd_75
282,283,0.0423079457910733,0.0019527220564502326,0.0420384843005417,0.0410823832537455,0.0428113302120758
283,284,0.04227851611377233,0.001947437531604934,0.0420384843005417,0.0410823832537455,0.0428113302120758
284,285,0.042269933980227874,0.0019355929018385573,0.0420384843005417,0.0410823832537455,0.0428113302120758
285,286,0.04226677976696299,0.0019352592673136549,0.0416795351379253,0.0410823832537455,0.0428113302120758
286,287,0.04226600692105146,0.0019351959637373415,0.0416795351379253,0.0410823832537455,0.0428113302120758
287,288,0.042259643116041745,0.00192531755852352,0.0413205859753089,0.0410823832537455,0.0428113302120758
288,289,0.042259643116041745,0.00192531755852352,0.0413205859753089,0.0410823832537455,0.0428113302120758
289,290,0.042242682987463205,0.0018462982314780708,0.0420384843005417,0.0410823832537455,0.0428113302120758
290,291,0.042230495605657295,0.0018224210630005849,0.0420384843005417,0.0410823832537455,0.04229454480493078
291,292,0.04221646184408176,0.0018051968377423306,0.0420384843005417,0.0410823832537455,0.0421222830025491
292,293,0.042213669685703996,0.0018044208303677077,0.0420384843005417,0.0410823832537455,0.0421222830025491
293,294,0.042204388643349876,0.001795460280293293,0.0413205859753089,0.0410823832537455,0.0421222830025491
294,295,0.042202659696391545,0.0017957074224048137,0.0413205859753089,0.0410823832537455,0.0421222830025491
295,296,0.04219903432309063,0.001791870211129232,0.0413205859753089,0.0410823832537455,0.0421222830025491
296,297,0.04219033869650447,0.0017801308703982554,0.0413205859753089,0.0410823832537455,0.0421222830025491
297,298,0.042188150386887176,0.0017798536469478693,0.0413205859753089,0.0410823832537455,0.0421222830025491
298,299,0.04218500597622307,0.001779909474765596,0.0413205859753089,0.0410823832537455,0.0421222830025491
299,300,0.04218500597622307,0.001779909474765596,0.0413205859753089,0.0410823832537455,0.0421222830025491
300,301,0.04217532375573548,0.0017634139707350355,0.0413205859753089,0.0410823832537455,0.0421222830025491
301,302,0.04217523995703348,0.0017634184803603146,0.0413205859753089,0.0410823832537455,0.0421222830025491
302,303,0.042172316706306785,0.0017641047169747652,0.0413205859753089,0.0410823832537455,0.0421222830025491
303,304,0.04217207850358522,0.0017642357850936382,0.0413205859753089,0.0410823832537455,0.0421222830025491
304,305,0.04216535905849306,0.0017610678213623029,0.0413205859753089,0.0410823832537455,0.0421222830025491
305,306,0.04215770845130978,0.0017608193201237147,0.0413205859753089,0.0410823832537455,0.0421222830025491
306,307,0.042155043736249356,0.0017607565831894486,0.0413205859753089,0.0410823832537455,0.0421222830025491
307,308,0.042152587088365,0.001760583322512895,0.0413205859753089,0.0410823832537455,0.0421222830025491
308,309,0.04215120047577494,0.0017600605269123563,0.0413205859753089,0.0410823832537455,0.0421222830025491
309,310,0.04214465822499661,0.001760595011605336,0.0413205859753089,0.0410823832537455,0.0421222830025491
310,311,0.042133064869717615,0.0017404879693779822,0.0413205859753089,0.0410823832537455,0.0421222830025491
311,312,0.04212143154588267,0.0017132573013308886,0.0413205859753089,0.0410823832537455,0.0421222830025491
312,313,0.04211900503354381,0.0017130088316975782,0.0413205859753089,0.0410823832537455,0.0421222830025491
313,314,0.04210787259181287,0.0017029539067590425,0.0413205859753089,0.0410823832537455,0.0421222830025491
314,315,0.0421009761983347,0.001703592588839057,0.0413205859753089,0.0410823832537455,0.0421222830025491
315,316,0.042095186121125096,0.0017024163385850094,0.0413205859753089,0.0410823832537455,0.0421222830025491
316,317,0.04208733051267683,0.0016905853162954552,0.0413205859753089,0.0410823832537455,0.0421222830025491
317,318,0.04208557271460279,0.0016910558330136723,0.0413205859753089,0.0410823832537455,0.0421222830025491
318,319,0.042075786531007124,0.0016805905591416705,0.0413205859753089,0.0410823832537455,0.0421222830025491
319,320,0.04207159772990054,0.0016765846681958737,0.0413205859753089,0.0410823832537455,0.0421222830025491
320,321,0.04206747738545009,0.0016737871500805785,0.0413205859753089,0.0410823832537455,0.0421222830025491
321,322,0.042060128792385514,0.0016530293548147725,0.0413205859753089,0.0410823832537455,0.0421222830025491
322,323,0.042051436763668446,0.0016372361017877393,0.0413205859753089,0.0410823832537455,0.0421222830025491
323,324,0.042048584118259305,0.0016376277770469433,0.0413205859753089,0.0410823832537455,0.0421222830025491
324,325,0.04203577865175655,0.0016148849882847665,0.0413205859753089,0.0410823832537455,0.0421222830025491
325,326,0.04203032196708889,0.0016117313392507672,0.0413205859753089,0.0410823832537455,0.0421222830025491
326,327,0.042019245675563005,0.0016051707098433709,0.0413205859753089,0.0410823832537455,0.0421222830025491
327,328,0.0420122185183236,0.001584966704797638,0.0413205859753089,0.0410823832537455,0.0421222830025491
328,329,0.0420099549281753,0.0015847132920324782,0.0413205859753089,0.0410823832537455,0.0421222830025491
329,330,0.04197326741358706,0.001589049510952984,0.0413205859753089,0.0410823832537455,0.0421222830025491
330,331,0.04200332566707731,0.0015695134626687334,0.0413205859753089,0.0410823832537455,0.0421222830025491
331,332,0.04200332566707731,0.0015695134626687334,0.0413205859753089,0.0410823832537455,0.0421222830025491
332,333,0.041991649616790756,0.0015381718629969559,0.0413205859753089,0.0410823832537455,0.0421222830025491
333,334,0.04198604855824231,0.0015373702523785327,0.0413205859753089,0.0410823832537455,0.0421222830025491
334,335,0.041983622045903446,0.0015368796155941342,0.0413205859753089,0.0410823832537455,0.0421222830025491
335,336,0.04198293299869392,0.0015366628140536446,0.0413205859753089,0.0410823832537455,0.0421222830025491
336,337,0.041954116318835256,0.0015655013650453914,0.0413205859753089,0.0410823832537455,0.0421222830025491
337,338,0.041950809101297885,0.0015640756151670571,0.0413205859753089,0.0410823832537455,0.0421222830025491
338,339,0.04194793542053042,0.0015566390424446251,0.0413205859753089,0.0410823832537455,0.0421222830025491
339,340,0.04194267522456971,0.0015436720220261908,0.0413205859753089,0.0410823832537455,0.0421222830025491
340,341,0.041934885251557544,0.0015246114331884883,0.0413205859753089,0.0410823832537455,0.0421222830025491
341,342,0.0419430957630782,0.0014525773600938049,0.0413205859753089,0.0410823832537455,0.0421222830025491
342,343,0.0419230504625993,0.0015035791395143642,0.0413205859753089,0.0410823832537455,0.0421222830025491
343,344,0.04191050744526052,0.0014798999269794895,0.0413205859753089,0.0410823832537455,0.0421222830025491
344,345,0.04190941259792541,0.001479735382805376,0.0413205859753089,0.0410823832537455,0.0421222830025491
345,346,0.04190776241042914,0.0014777477371479227,0.0413205859753089,0.0410823832537455,0.0421222830025491
346,347,0.04190517681885727,0.001477419448873826,0.0413205859753089,0.0410823832537455,0.0421222830025491
347,348,0.04190168709509898,0.001475287647152843,0.0413205859753089,0.0410823832537455,0.0421222830025491
348,349,0.04190096919677375,0.0014753955711943054,0.0413205859753089,0.0410823832537455,0.0421222830025491
349,350,0.04190004194684266,0.0014752439434182224,0.0413205859753089,0.0410823832537455,0.0421222830025491
350,351,0.04189641259639753,0.001473057958174212,0.0413205859753089,0.0410823832537455,0.0421222830025491
351,352,0.04189440679300115,0.0014727993900286165,0.0413205859753089,0.0410823832537455,0.0421222830025491
352,353,0.0418824825158431,0.0014542506687602154,0.0413205859753089,0.0410823832537455,0.0421222830025491
353,354,0.04187931777223431,0.0014543710582601366,0.0413205859753089,0.0410823832537455,0.0421222830025491
354,355,0.041875113629081855,0.0014505873066576992,0.0413205859753089,0.0410823832537455,0.0421222830025491
355,356,0.04187274217964657,0.0014493778380656535,0.0413205859753089,0.0410823832537455,0.0421222830025491
356,357,0.04185725249492472,0.001405287434189124,0.0413205859753089,0.0410823832537455,0.0421222830025491
357,358,0.041854024285558615,0.001404604078933363,0.0413205859753089,0.0410823832537455,0.0421222830025491
358,359,0.041853306387233384,0.0014046930747006448,0.0413205859753089,0.0410823832537455,0.0421222830025491
359,360,0.041850746892132105,0.0014050405687916407,0.0413205859753089,0.0410823832537455,0.042059433976043545
360,361,0.041850028993806875,0.001405127862450796,0.0413205859753089,0.0410823832537455,0.042059433976043545
361,362,0.04184249103644131,0.001402722256592598,0.0413205859753089,0.0410823832537455,0.0420384843005417
362,363,0.041841451136692506,0.0014028998995102109,0.0413205859753089,0.0410823832537455,0.0420384843005417
363,364,0.041833863481623434,0.0013903012072309544,0.0413205859753089,0.0410823832537455,0.0420384843005417
364,365,0.04183258537915306,0.0013905821150615913,0.0413205859753089,0.0410823832537455,0.0420384843005417
365,366,0.04182918293302784,0.0013864205415470559,0.0413205859753089,0.0410823832537455,0.0420384843005417
366,367,0.041824920363358026,0.0013836221084795723,0.0413205859753089,0.0410823832537455,0.0420384843005417
367,368,0.041806018671198354,0.0013345375035592496,0.0413205859753089,0.0410823832537455,0.0420384843005417
368,369,0.041802057787404034,0.001327244953181616,0.0413205859753089,0.0410823832537455,0.0420384843005417
369,370,0.04180013578270965,0.001326833042367874,0.0413205859753089,0.0410823832537455,0.0420384843005417
370,371,0.04179162770158435,0.0013110838395743608,0.0413205859753089,0.0410823832537455,0.0420384843005417
371,372,0.041822247501170286,0.0012437146085817147,0.0413205859753089,0.0410823832537455,0.0420384843005417
372,373,0.04178682834006314,0.0013092480929395639,0.0413205859753089,0.0410823832537455,0.0420384843005417
373,374,0.04178682834006314,0.0013092480929395639,0.0413205859753089,0.0410823832537455,0.0420384843005417
374,375,0.041783797978963824,0.0013073667210685776,0.0413205859753089,0.0410823832537455,0.0420384843005417
375,376,0.041783797978963824,0.0013073667210685776,0.0413205859753089,0.0410823832537455,0.0420384843005417
376,377,0.04178137146662496,0.0013064141289176343,0.0413205859753089,0.0410823832537455,0.0420384843005417
377,378,0.04176938988054529,0.001267076335141494,0.0413205859753089,0.0410823832537455,0.0420384843005417
378,379,0.04176619678602593,0.0012626625228760978,0.0413205859753089,0.0410823832537455,0.0420384843005417
379,380,0.041763721589831805,0.001258177294073927,0.0413205859753089,0.0410823832537455,0.0420384843005417
380,381,0.04175832314291099,0.0012536712521169172,0.0413205859753089,0.0410823832537455,0.0420384843005417
381,382,0.04175823934420898,0.0012536497217552412,0.0413205859753089,0.0410823832537455,0.0420384843005417
382,383,0.04175272495730991,0.0012492443472043656,0.0413205859753089,0.0410823832537455,0.0420384843005417
383,384,0.04177072040284029,0.0011859211159914824,0.0413205859753089,0.0410823832537455,0.0420384843005417
384,385,0.041766624997345514,0.0011848275839496116,0.0413205859753089,0.0410823832537455,0.0420384843005417
385,386,0.041763871492684256,0.0011829741539225592,0.0413205859753089,0.0410823832537455,0.0420384843005417
386,387,0.04174312673589241,0.0012243456434803204,0.0413205859753089,0.0410823832537455,0.0420384843005417
387,388,0.041760881486039715,0.0011817945442796592,0.0413205859753089,0.0410823832537455,0.0420384843005417
388,389,0.04175797527809718,0.0011806290706562821,0.0413205859753089,0.0410823832537455,0.0420384843005417
389,390,0.041757653276673606,0.0011807184165450082,0.0413205859753089,0.0410823832537455,0.0420384843005417
390,391,0.04174866046070469,0.0011601251257486224,0.0413205859753089,0.0410823832537455,0.0420384843005417
391,392,0.04174498140685063,0.001158453957982802,0.0413205859753089,0.0410823832537455,0.0420384843005417
392,393,0.04174498140685063,0.001158453957982802,0.0413205859753089,0.0410823832537455,0.0420384843005417
393,394,0.041744054156919536,0.0011581359568390414,0.0413205859753089,0.0410823832537455,0.0420384843005417
394,395,0.041744054156919536,0.0011581359568390414,0.0413205859753089,0.0410823832537455,0.0420384843005417
395,396,0.04174277605444918,0.0011583740740301772,0.0413205859753089,0.0410823832537455,0.0420384843005417
396,397,0.04170762833642328,0.0011435542672371486,0.0413205859753089,0.0410823832537455,0.0420384843005417
397,398,0.041734534121305726,0.0011351576381628096,0.0413205859753089,0.0410823832537455,0.0420384843005417
398,399,0.04172040993327066,0.0011015346254691675,0.0413205859753089,0.0410823832537455,0.0420384843005417
399,400,0.041718497731177064,0.0011018106407509392,0.0413205859753089,0.0410823832537455,0.0420384843005417
400,401,0.04171264843976828,0.0010958545965603756,0.0413205859753089,0.0410823832537455,0.0420384843005417
401,402,0.041709785991758355,0.001094637687974862,0.0413205859753089,0.0410823832537455,0.0420384843005417
402,403,0.041708591687989995,0.0010948780711722158,0.0413205859753089,0.0410823832537455,0.0420384843005417
403,404,0.041706596252792785,0.0010925068661043452,0.0413205859753089,0.0410823832537455,0.0420384843005417
404,405,0.04170386403290017,0.0010913767852658437,0.0413205859753089,0.0410823832537455,0.0420384843005417
405,406,0.04170097273377454,0.001090629882673992,0.0413205859753089,0.0410823832537455,0.0420384843005417
406,407,0.0416920496370192,0.001083011282080602,0.0413205859753089,0.0410823832537455,0.0420384843005417
407,408,0.041685136633985855,0.0010800696211885545,0.0413205859753089,0.0410823832537455,0.0420384843005417
408,409,0.041685136633985855,0.0010800696211885545,0.0413205859753089,0.0410823832537455,0.0420384843005417
409,410,0.04168420938405477,0.001079677139819502,0.0413205859753089,0.0410823832537455,0.0420384843005417
410,411,0.041683407687027524,0.00107964920090688,0.0413205859753089,0.0410823832537455,0.0420384843005417
411,412,0.041683407687027524,0.00107964920090688,0.0413205859753089,0.0410823832537455,0.0420384843005417
412,413,0.041683407687027524,0.00107964920090688,0.0413205859753089,0.0410823832537455,0.0420384843005417
413,414,0.041678983889463284,0.0010779703506753609,0.0413205859753089,0.0410823832537455,0.0420384843005417
414,415,0.041674551573728034,0.0010758149779992296,0.0413205859753089,0.0410823832537455,0.0420384843005417
415,416,0.04167223028134831,0.0010757392711663039,0.0413205859753089,0.0410823832537455,0.0420384843005417
416,417,0.04165848718224586,0.0008949413384388165,0.0413205859753089,0.0410823832537455,0.0420384843005417
417,418,0.04166718857740753,0.0010751916431344173,0.0413205859753089,0.0410823832537455,0.0420384843005417
418,419,0.04165680837806188,0.001064626679001776,0.0413205859753089,0.0410823832537455,0.0420384843005417
419,420,0.04165394007492149,0.001064882435586381,0.0413205859753089,0.0410823832537455,0.0420384843005417
420,421,0.04165394007492149,0.001064882435586381,0.0413205859753089,0.0410823832537455,0.0420384843005417
421,422,0.04165226607554946,0.0010649478170216286,0.0413205859753089,0.0410823832537455,0.0420384843005417
422,423,0.041649017533238665,0.0010643939964406057,0.0413205859753089,0.0410823832537455,0.0420384843005417
423,424,0.04164789383478785,0.001064405052280965,0.0413205859753089,0.0410823832537455,0.0420384843005417
424,425,0.041646937733741056,0.0010644831809368176,0.0413205859753089,0.0410823832537455,0.0420384843005417
425,426,0.04163275455984163,0.0009969588177841887,0.0413205859753089,0.0410823832537455,0.0420384843005417
426,427,0.04162970885669644,0.0009960750496491163,0.0413205859753089,0.0410823832537455,0.0420384843005417
427,428,0.041628514552928084,0.0009962432205460686,0.0413205859753089,0.0410823832537455,0.0420384843005417
428,429,0.04162511160659773,0.0009957133673751922,0.0413205859753089,0.0410823832537455,0.0420384843005417
429,430,0.04162406190424814,0.0009947232260763372,0.0413205859753089,0.0410823832537455,0.0420384843005417
430,431,0.04162232315468902,0.000993145495949489,0.0413205859753089,0.0410823832537455,0.0420384843005417
431,432,0.0416203162718642,0.0008274083053855728,0.0413205859753089,0.0410823832537455,0.0420384843005417
432,433,0.04161544291424178,0.0008246752244152946,0.0413205859753089,0.0410823832537455,0.0420384843005417
433,434,0.04161520471152022,0.0008247947508387111,0.0413205859753089,0.0410823832537455,0.0420384843005417
434,435,0.04161520471152022,0.0008247947508387111,0.0413205859753089,0.0410823832537455,0.0420384843005417
435,436,0.04160721738286699,0.0008149660846267727,0.0413205859753089,0.0410823832537455,0.0420384843005417
436,437,0.04161189487119298,0.0009906822766875061,0.0413205859753089,0.0410823832537455,0.0420384843005417
437,438,0.04159769971857563,0.0008087297271014759,0.0413205859753089,0.0410823832537455,0.0420384843005417
438,439,0.04159170191358805,0.0008075735536131732,0.0413205859753089,0.0410823832537455,0.0420384843005417
439,440,0.041591463710866486,0.0008076886091806341,0.0413205859753089,0.0410823832537455,0.0420384843005417
440,441,0.04159074581254125,0.0008076100057343084,0.0413205859753089,0.0410823832537455,0.0420384843005417
441,442,0.04159050760981969,0.0008077247741496884,0.0413205859753089,0.0410823832537455,0.0420384843005417
442,443,0.041577868724496946,0.0007690365166233854,0.0413205859753089,0.0410823832537455,0.0420384843005417
443,444,0.041577868724496946,0.0007690365166233854,0.0413205859753089,0.0410823832537455,0.0420384843005417
444,445,0.041575788924999336,0.000768967539123362,0.0413205859753089,0.0410823832537455,0.0420384843005417
445,446,0.041575071026674106,0.0007688703417237637,0.0413205859753089,0.0410823832537455,0.0420384843005417
446,447,0.041575071026674106,0.0007688703417237637,0.0413205859753089,0.0410823832537455,0.0420384843005417
447,448,0.04157206397724541,0.0007681069218536786,0.0413205859753089,0.0410823832537455,0.0420384843005417
448,449,0.04155899333115196,0.0007090725891211898,0.0413205859753089,0.0410823832537455,0.0420384843005417
449,450,0.04155722573047714,0.0007074596936161086,0.0413205859753089,0.0410823832537455,0.0420384843005417
450,451,0.04155454068247202,0.0007064973966703637,0.0413205859753089,0.0410823832537455,0.0420384843005417
451,452,0.041553108175982095,0.0007067260051138529,0.0413205859753089,0.0410823832537455,0.0420384843005417
452,453,0.0415713728067325,0.0009452109927960006,0.0413205859753089,0.0410823832537455,0.0420384843005417
453,454,0.041550156823054046,0.0007045231459460677,0.0413205859753089,0.0410823832537455,0.0420384843005417
454,455,0.04154762617906847,0.0007033491929465778,0.0413205859753089,0.0410823832537455,0.0420384843005417
455,456,0.041543901231314545,0.0007022588161627426,0.0413205859753089,0.0410823832537455,0.0420384843005417
456,457,0.04154321218410502,0.0007013523503519919,0.0413205859753089,0.0410823832537455,0.0420384843005417
457,458,0.04154145438603098,0.000701122912006163,0.0413205859753089,0.0410823832537455,0.0420384843005417
458,459,0.041538944074990106,0.0006984387119395568,0.0413205859753089,0.0410823832537455,0.0420384843005417
459,460,0.04153766597251975,0.0006984582534359177,0.0413205859753089,0.0410823832537455,0.0420384843005417
460,461,0.04155068256915881,0.0007745406016415495,0.0413205859753089,0.0410823832537455,0.0420384843005417
461,462,0.04153394102476582,0.0006973070248853243,0.0413205859753089,0.0410823832537455,0.0420384843005417
462,463,0.04153394102476582,0.0006973070248853243,0.0413205859753089,0.0410823832537455,0.0420384843005417
463,464,0.04153385722606381,0.0006972413481474752,0.0413205859753089,0.0410823832537455,0.0420384843005417
464,465,0.041531355433193945,0.0006952221525317954,0.0413205859753089,0.0410823832537455,0.0420384843005417
465,466,0.04152864153407311,0.0006949176189695456,0.0413205859753089,0.0410823832537455,0.0420384843005417
466,467,0.041525413324707,0.0006920033909291499,0.0413205859753089,0.0410823832537455,0.0420384843005417
467,468,0.04152452782897776,0.0006917084632989586,0.0413205859753089,0.0410823832537455,0.0420384843005417
468,469,0.04152452782897776,0.0006917084632989586,0.0413205859753089,0.0410823832537455,0.0420384843005417
469,470,0.04152303708474099,0.0006905389980207921,0.0413205859753089,0.0410823832537455,0.0420384843005417
470,471,0.041521279286666955,0.000690254589757784,0.0413205859753089,0.0410823832537455,0.0420384843005417
471,472,0.0415203937909377,0.0006899536089314944,0.0413205859753089,0.0410823832537455,0.0420384843005417
472,473,0.04152337007855974,0.0007045055142216088,0.0413205859753089,0.0410823832537455,0.0420384843005417
473,474,0.04151658066600878,0.000684592789604968,0.0413205859753089,0.0410823832537455,0.0420384843005417
474,475,0.04151634246328722,0.0006847023764473213,0.0413205859753089,0.0410823832537455,0.0420384843005417
475,476,0.04151485171905045,0.0006835030719223609,0.0413205859753089,0.0410823832537455,0.0420384843005417
476,477,0.04151538029043666,0.0006608920106300377,0.0413205859753089,0.0410823832537455,0.0420384843005417
477,478,0.04151365741528209,0.0006835474750543591,0.0413205859753089,0.0410823832537455,0.0420384843005417
478,479,0.04151078037729739,0.000656121066635605,0.0413205859753089,0.0410823832537455,0.0420384843005417
479,480,0.04150910191938521,0.0006827787208488629,0.0413205859753089,0.0410823832537455,0.0420384843005417
480,481,0.041508863716663645,0.0006828859900905183,0.0413205859753089,0.0410823832537455,0.0420384843005417
481,482,0.041507000698630454,0.0006804401770148018,0.0413205859753089,0.0410823832537455,0.0420384843005417
482,483,0.04150832033862937,0.0006544500414243221,0.0413205859753089,0.0410823832537455,0.0420384843005417
483,484,0.04150832033862937,0.0006544500414243221,0.0413205859753089,0.0410823832537455,0.0420384843005417
484,485,0.04150760244030413,0.000654261806700462,0.0413205859753089,0.0410823832537455,0.0420384843005417
485,486,0.041506285684117274,0.0006534992093963494,0.0413205859753089,0.0410823832537455,0.0420384843005417
486,487,0.041496988942408136,0.0006068247191346099,0.0413205859753089,0.0410823832537455,0.0420384843005417
487,488,0.04150269988900014,0.0006803401628633441,0.0413205859753089,0.0410823832537455,0.0420384843005417
488,489,0.04149151098711091,0.0006022357125361376,0.0413205859753089,0.0410823832537455,0.0420384843005417
489,490,0.04148959878501732,0.0006020137941362063,0.0413205859753089,0.0410823832537455,0.0420384843005417
490,491,0.04148959878501732,0.0006020137941362063,0.0413205859753089,0.0410823832537455,0.0420384843005417
491,492,0.04148424050378075,0.0005965877302802637,0.0413205859753089,0.0410823832537455,0.0420384843005417
492,493,0.04148400230105919,0.0005967005694861844,0.0413205859753089,0.0410823832537455,0.0420384843005417
493,494,0.04148328440273396,0.0005964648429328452,0.0413205859753089,0.0410823832537455,0.0420384843005417
494,495,0.041479749201384315,0.0005921649519479409,0.0413205859753089,0.0410823832537455,0.0420384843005417
495,496,0.04147509700369929,0.0005893942248936178,0.0413205859753089,0.0410823832537455,0.0420384843005417
496,497,0.04147220570457366,0.0005868840925423204,0.0413205859753089,0.0410823832537455,0.0420384843005417
497,498,0.04147077319808374,0.0005869583648786625,0.0413205859753089,0.0410823832537455,0.0420384843005417
498,499,0.04147077319808374,0.0005869583648786625,0.0413205859753089,0.0410823832537455,0.0420384843005417
499,500,0.04146763730559065,0.0005841161478199255,0.0413205859753089,0.0410823832537455,0.0420384843005417
500,501,0.04146586970491583,0.0005818797071968549,0.0413205859753089,0.0410823832537455,0.0420384843005417
501,502,0.0414651518065906,0.0005816155931166714,0.0413205859753089,0.0410823832537455,0.0420384843005417
502,503,0.0414716104614447,0.0006473113681369425,0.0413205859753089,0.0410823832537455,0.0420384843005417
503,504,0.04146211590604619,0.000580960122378001,0.0412014846145272,0.0410823832537455,0.0420384843005417
504,505,0.041462032107344185,0.0005808709294689377,0.0412014846145272,0.0410823832537455,0.0420384843005417
505,506,0.041460982404994594,0.0005788763713964382,0.0412014846145272,0.0410823832537455,0.0420384843005417
506,507,0.04143770944175609,0.0006470855507034344,0.0410823832537455,0.0410823832537455,0.0413205859753089
507,508,0.041458986404199,0.0005784545937728381,0.0410823832537455,0.0410823832537455,0.0420384843005417
508,509,0.041458986404199,0.0005784545937728381,0.0410823832537455,0.0410823832537455,0.0420384843005417
509,510,0.041457553897709075,0.0005784972148693126,0.0410823832537455,0.0410823832537455,0.0420384843005417
510,511,0.04145564169561548,0.0005781538868268724,0.0410823832537455,0.0410823832537455,0.0420384843005417
511,512,0.04145564169561548,0.0005781538868268724,0.0410823832537455,0.0410823832537455,0.0420384843005417
512,513,0.04145305610404361,0.0005752858168758136,0.0410823832537455,0.0410823832537455,0.0420384843005417
513,514,0.04144722664537439,0.0005697303704640846,0.0410823832537455,0.0410823832537455,0.041500060556617105
514,515,0.04144603234160603,0.0005696418757380596,0.0410823832537455,0.0410823832537455,0.0413205859753089
515,516,0.0414453144432808,0.0005693470722534196,0.0410823832537455,0.0410823832537455,0.0413205859753089
516,517,0.04144459654495557,0.0005690512103639667,0.0410823832537455,0.0410823832537455,0.0413205859753089
517,518,0.04142402972627538,0.0006351442430656137,0.0410823832537455,0.0410823832537455,0.0413205859753089
518,519,0.04142227192820134,0.0006345608170265996,0.0410823832537455,0.0410823832537455,0.0413205859753089
519,520,0.041440633394480064,0.0005671270282653255,0.0410823832537455,0.0410823832537455,0.0413205859753089
520,521,0.041439667490832485,0.0005651392285775104,0.0410823832537455,0.0410823832537455,0.0413205859753089
521,522,0.04143785474517215,0.0005634872426864094,0.0410823832537455,0.0410823832537455,0.0413205859753089
522,523,0.04143514413621186,0.0005632689156877461,0.0410823832537455,0.0410823832537455,0.0413205859753089
523,524,0.04141281154983289,0.0006217468113975425,0.0410823832537455,0.0410823832537455,0.0413205859753089
524,525,0.04143262808535781,0.0005602832184015457,0.0410823832537455,0.0410823832537455,0.0413205859753089
525,526,0.04143191018703258,0.000559966303562399,0.0410823832537455,0.0410823832537455,0.0413205859753089
526,527,0.04141257334711132,0.0006218277237665862,0.0410823832537455,0.0410823832537455,0.0413205859753089
527,528,0.04142847281483114,0.0005499581595454959,0.0410823832537455,0.0410823832537455,0.0413205859753089
528,529,0.041411578592348036,0.0006208335255836919,0.0410823832537455,0.0410823832537455,0.0413205859753089
529,530,0.04142477671819292,0.0005467754761698989,0.0410823832537455,0.0410823832537455,0.0413205859753089
530,531,0.04142477671819292,0.0005467754761698989,0.0410823832537455,0.0410823832537455,0.0413205859753089
531,532,0.04140776004329131,0.0006170526842544603,0.0410823832537455,0.0410823832537455,0.0413205859753089
532,533,0.04142054395146273,0.0005394555870076838,0.0410823832537455,0.0410823832537455,0.0413205859753089
533,534,0.04140776004329131,0.0006170526842544603,0.0410823832537455,0.0410823832537455,0.0413205859753089
534,535,0.041405947297630974,0.0006154460658454628,0.0410823832537455,0.0410823832537455,0.0413205859753089
535,536,0.041404991196584175,0.0006152052799398677,0.0410823832537455,0.0410823832537455,0.0413205859753089
536,537,0.041404991196584175,0.0006152052799398677,0.0410823832537455,0.0410823832537455,0.0413205859753089
537,538,0.04140299519578858,0.0006146266209404009,0.0410823832537455,0.0410823832537455,0.0413205859753089
538,539,0.041402193498761335,0.0006142105964416099,0.0410823832537455,0.0410823832537455,0.0413205859753089
539,540,0.04140087674257448,0.0006131718894437398,0.0410823832537455,0.0410823832537455,0.0413205859753089
540,541,0.041411598184330774,0.0005305722617840557,0.0410823832537455,0.0410823832537455,0.0413205859753089
541,542,0.041391580000865326,0.0005614221848737667,0.0410823832537455,0.0410823832537455,0.0413205859753089
542,543,0.04139080715495379,0.0005599973811441792,0.0410823832537455,0.0410823832537455,0.0413205859753089
543,544,0.041389851053906995,0.0005597068807662163,0.0410823832537455,0.0410823832537455,0.0413205859753089
544,545,0.04138784525051062,0.0005572054933151001,0.0410823832537455,0.0410823832537455,0.0413205859753089
545,546,0.04138617125113858,0.0005565306173081095,0.0410823832537455,0.0410823832537455,0.0413205859753089
546,547,0.041383224688741276,0.0005499928001662876,0.0410823832537455,0.0410823832537455,0.0413205859753089
547,548,0.041383224688741276,0.0005499928001662876,0.0410823832537455,0.0410823832537455,0.0413205859753089
548,549,0.041383224688741276,0.0005499928001662876,0.0410823832537455,0.0410823832537455,0.0413205859753089
549,550,0.04138280397979879,0.000548525588953667,0.0410823832537455,0.0410823832537455,0.0413205859753089
550,551,0.041401033240611444,0.0006160997043994341,0.0410823832537455,0.0410823832537455,0.0413205859753089
551,552,0.04138272018109679,0.0005484190023810868,0.0410823832537455,0.0410823832537455,0.0413205859753089
552,553,0.041395100734823,0.0005100824876905759,0.0410823832537455,0.0410823832537455,0.0413205859753089
553,554,0.041382243775653665,0.0005485762102309254,0.0410823832537455,0.0410823832537455,0.0413205859753089
554,555,0.041379520073932044,0.0005456017459463639,0.0410823832537455,0.0410823832537455,0.0413205859753089
555,556,0.04137760787183845,0.0005449639635230882,0.0410823832537455,0.0410823832537455,0.0413205859753089
556,557,0.04137665177079165,0.0005446422746451981,0.0410823832537455,0.0410823832537455,0.0413205859753089
557,558,0.04137593387246642,0.0005442424211954433,0.0410823832537455,0.0410823832537455,0.0413205859753089
558,559,0.041373754081020134,0.0005409569637670796,0.0410823832537455,0.0410823832537455,0.0413205859753089
559,560,0.04137278817737255,0.0005387527449494661,0.0410823832537455,0.0410823832537455,0.0413205859753089
560,561,0.041368023329869816,0.0005356613827760849,0.0410823832537455,0.0410823832537455,0.0413205859753089
561,562,0.041362010616065335,0.000529947327464826,0.0410823832537455,0.0410823832537455,0.0413205859753089
