,xray_0+xray_1,xray_1,r_free_0,r_free_1,rmsd_avg_0,rmsd_avg_1,pdb
33,7.574743495479845,3.853954790620165,0.1047683992220265,0.1318965522588643,0.194809070398068,0.1494713555146353,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/180.pdb
34,7.574944625961818,3.8597533711061622,0.1053767017307196,0.1326046364937543,0.1956993107080276,0.1495831405789886,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/169.pdb
35,7.5756594519833005,3.857817464198417,0.1088651150100162,0.1308740295084526,0.1988686746602571,0.1532241882558545,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/188.pdb
36,7.575692052337796,3.830416448444357,0.1089127894413724,0.123571000268167,0.1901717732635786,0.1464892914368664,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/162.pdb
37,7.575988712502825,3.830409008332329,0.1087698502551358,0.1246183275739084,0.1926238073843324,0.1491047737283946,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/188.pdb
38,7.576345466757145,3.83155862783718,0.1128575658685575,0.121505198087446,0.1846579382848724,0.1416151643762712,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/180.pdb
39,7.576632766254071,3.855658406151222,0.1047411008837196,0.1311422739502596,0.2016384598247749,0.155727371632853,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/181.pdb
40,7.57671342294642,3.8323011668008617,0.1103751637147568,0.1219225820123202,0.1907835995493002,0.1473065182535051,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/178.pdb
41,7.576969138032103,3.866079383520662,0.1060956008017102,0.1298978211581068,0.1960872868853662,0.1534972051848486,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_641/pdbs/200.pdb
42,7.57730913544152,3.855744395671693,0.1050586245788967,0.1292314985264687,0.1960264269464008,0.150371950736139,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/177.pdb
43,7.578044188189895,3.830807366032311,0.1116661441860439,0.1244993677276499,0.1824335380859161,0.1387536383604468,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/189.pdb
44,7.578057409422522,3.8360798419696858,0.1123403430820705,0.1207407973997971,0.1884434171008587,0.144410009485259,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/175.pdb
45,7.578850110487467,3.831240241285732,0.1126915354362242,0.1240868718415564,0.1897881062597929,0.1465691397298452,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/177.pdb
46,7.5790166149279905,3.829037314163705,0.1108124405280674,0.1252528180629612,0.202984095107891,0.1586371025905251,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/186.pdb
47,7.579679120240421,3.8339285692761176,0.1091714831259263,0.1234637488299223,0.1868822851017261,0.1432826342060698,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/161.pdb
48,7.580133747347163,3.834423582342388,0.1116179838296861,0.1232972180300241,0.185964091930048,0.1416028135429744,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/170.pdb
49,7.580381483199634,3.855694753007589,0.1036294498441326,0.128573356085651,0.193439322566958,0.1473380913789959,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/194.pdb
50,7.581521645239688,3.849374187536197,0.1094059861497071,0.1267566878449316,0.1910149403699199,0.1457470815668629,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/191.pdb
51,7.582204086567179,3.852578681127745,0.1064995892726859,0.1313419422823395,0.18760385934272,0.1420353514470549,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/197.pdb
52,7.582267446423449,3.837864801406494,0.1086177309479731,0.1260439547250835,0.1798771039637005,0.1359695075323074,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/158.pdb
53,7.5827775588795365,3.859289722191304,0.1070839518935834,0.1308710696845944,0.2022646944114962,0.1560354440451387,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/182.pdb
54,7.582913059941392,3.88583826556205,0.1028927593784747,0.1315151669980975,0.1845695196969823,0.1414335293199926,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/298.pdb
55,7.5832059065763815,3.855716750292285,0.1063841789671602,0.1297741956554623,0.1967088873479311,0.1506264118537678,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/171.pdb
56,7.58380508901454,3.837578230165588,0.1115577690283284,0.1232594886861997,0.1895251828575105,0.1451796389355046,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/163.pdb
57,7.58452339466136,3.858944839221931,0.1061174188284074,0.1287806407100466,0.1910534284186382,0.1458312120658979,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/198.pdb
58,7.584801223383632,3.862701824356195,0.1041070307117918,0.1304399755663082,0.1972226692268478,0.1516429738461362,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/172.pdb
59,7.585487091648851,3.8870115459172703,0.1026108099032306,0.1304085669743765,0.1819633193630845,0.1388583974327508,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/296.pdb
60,7.586023442451752,3.858759585909194,0.1075438478679617,0.1278519458180457,0.1913805310997023,0.1460589572345398,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/184.pdb
61,7.587004508472528,3.842603574327184,0.1096764425805329,0.1246324405865134,0.1913915169589508,0.1481376423802128,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/156.pdb
62,7.5871100955043325,3.835903753987594,0.1111931822839923,0.1211812327809511,0.1874266175729619,0.1433421705929534,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/173.pdb
63,7.587208717769482,3.839130612847832,0.1081862378267694,0.1229481883247928,0.1836713555159949,0.1396608092308625,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_120/pdbs/160.pdb
64,7.587641638719765,3.891733676355453,0.1021986374162164,0.1283453538681436,0.1786295840106026,0.1347911834396232,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/291.pdb
65,7.587983631051763,3.853175020761878,0.108669451375549,0.1281789293606232,0.1919749308999874,0.1467682925664782,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/197.pdb
66,7.588242781998151,3.8594257126044886,0.1065810331144717,0.1292379339891742,0.1942691736855148,0.1479008383736076,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/193.pdb
67,7.588507470027263,3.8659127111760743,0.1055980828149574,0.1331439954532007,0.1945632381217386,0.1485026145615177,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/148.pdb
68,7.588810455519263,3.855881402305601,0.1102619028214592,0.1306687588220082,0.1986453614437814,0.1525600860012674,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/182.pdb
69,7.589147033305248,3.875436492112179,0.1033077383283927,0.1312686318681884,0.1863983828060128,0.1442366347453099,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_641/pdbs/197.pdb
70,7.589257521721441,3.889972293742817,0.1034525680026168,0.1309163461581524,0.1789319884439863,0.1356552323313094,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/290.pdb
71,7.589471492509716,3.8575917999915688,0.1077264076421604,0.1271893762032643,0.1851890303026326,0.1402011131682126,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/196.pdb
72,7.589710171894296,3.892794480293131,0.1029337317387487,0.1304473525497415,0.1754472686932734,0.1320573343277697,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/295.pdb
73,7.590750932947639,3.864648587278215,0.1036059698704622,0.1335571339004913,0.1815465141188085,0.1354438541421398,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_145/pdbs/175.pdb
74,7.591248991533168,3.876304289357841,0.1022918238513711,0.1295207052071423,0.1972515518514213,0.1543889185576689,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_641/pdbs/195.pdb
75,7.591315435898679,3.8917032909862654,0.1014083015081754,0.1287832444702566,0.1820230576686571,0.139393572230468,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_570/pdbs/294.pdb
76,7.591593925911823,3.854663510194253,0.1086450357921553,0.1265718718850891,0.1850367262578779,0.1395695225223107,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/125_2_cif_no_weights/1084266/output_340/pdbs/200.pdb
