,n,r_free_0_mean,r_free_0_std,rmsd_mean,rmsd_std
157,,0.08446976043155269,0.00430945255618198,0.4659553049048837,0.021237866742665694
158,,0.08445717898988717,0.004305365629229494,0.4659011921385395,0.02127861578737482
159,,0.08444830939721545,0.004303387396627964,0.4658846793789607,0.021254935079354276
160,,0.08444058409033527,0.004294010429685444,0.46586155610126034,0.021219628950152038
161,,0.08440797998871354,0.004293123050077646,0.46583969853740137,0.021156071570058416
162,,0.08438931551898683,0.004298492338933655,0.46594431966234084,0.02112660237677266
163,,0.08435290182277272,0.004293751712664495,0.4658760014072975,0.021161810340006342
164,,0.08433430875786628,0.00429184340403664,0.46590914786401555,0.02116810339087479
165,,0.08431732453602801,0.004289030951994195,0.4657907945513796,0.0211820674693114
166,,0.08429143114535169,0.004287269169433182,0.4657777464472429,0.021185246269678264
167,,0.08426470352726687,0.004277760597797168,0.46587331448246827,0.021142475725284524
168,,0.08422946215224532,0.004262062792809448,0.4657167722873614,0.021131817574292337
169,,0.08420482879063038,0.004256146124811423,0.46572930978537463,0.021142509563142158
170,,0.08418243863408936,0.004252898731232955,0.4658260475177283,0.02111889612685764
171,,0.08416063787711973,0.004248667990925271,0.4658187671154171,0.021144730957479617
172,,0.08413374237777901,0.00424986482232791,0.465837735327125,0.02113542640613986
173,,0.08409401622119307,0.004235251890502441,0.46582371658309385,0.021019868195307285
174,,0.08408501247772955,0.004231903356370186,0.4658934121110033,0.020967968421757213
175,,0.08406338380321617,0.004219503937707647,0.4659977434236708,0.02094792874793539
176,,0.08405613571769754,0.004220410258294836,0.4659961077460866,0.020947586419329804
177,,0.08401943539087636,0.004215165017068375,0.4661901853338806,0.02097130236239391
178,,0.08399773293213285,0.00420695638365258,0.4661704801797302,0.02089055671786491
179,,0.08397927919344936,0.004195080910356649,0.46611474667544045,0.02091321847973888
180,,0.08394489775446506,0.0041810821062311584,0.46603167496712783,0.02088000096059745
181,,0.08389159160684305,0.004192879359098142,0.46614435185188335,0.020901674974378833
182,,0.08386260417976878,0.004177122099530301,0.4662425737747155,0.02079512282289582
183,,0.08384446200220261,0.0041617962757070125,0.46619670191723617,0.020776723488272125
184,,0.08383761908730672,0.004162045919544672,0.4662177139022337,0.020739048623362486
185,,0.08381923282256959,0.004156438441930839,0.46611017380581693,0.020783241828923438
186,,0.0838037347946029,0.004158385667429281,0.4662226783814312,0.02081254284605181
187,,0.08378996949218201,0.00416261588301172,0.4663860699738257,0.020853457945925545
188,,0.08375993800963574,0.004148279347960812,0.4665322841883926,0.02075310748443815
189,,0.08374602132146085,0.004146440459871079,0.46660817638137464,0.020655752879548583
190,,0.08372196344553884,0.004141715508455899,0.4666658268690872,0.020626421569697868
191,,0.0837122930882917,0.004141534856160455,0.4666827653762594,0.020512687562048448
192,,0.08369276003960154,0.004140657487903913,0.4666697500077368,0.020545950209533828
193,,0.08369185450325613,0.004139492978877315,0.4666480577777218,0.020545768040247686
194,,0.08366951655672683,0.004147123830847265,0.46673895295682644,0.020600661633052728
195,,0.0836322796147282,0.004147373810126147,0.46674410864367677,0.02059701015441415
196,,0.08361010495852884,0.004134105409973395,0.4667320824580872,0.020602288238397496
197,,0.08357577777579278,0.0041421547981627055,0.4668430436672446,0.0206223645080266
198,,0.08352479390486675,0.004115132251939066,0.4669824996337458,0.020599724347924404
199,,0.08350741879389151,0.004095980883070087,0.4669527656641014,0.020597538371676247
200,,0.08347432087449447,0.004082907138498654,0.46696983634236533,0.020578000745368058
201,,0.08343992247939482,0.004082827285132755,0.4669988619899072,0.020610480919173464
202,,0.08342676120212618,0.004085494219078186,0.4670389489765885,0.020624418593844614
203,,0.08338878697756046,0.00408397210321142,0.46715640444046685,0.02055492568876854
204,,0.08333205673920613,0.004067564594565977,0.4670891505052607,0.020595176312751883
205,,0.0833224740086242,0.004064330695152892,0.46708833539335304,0.02059506224817556
206,,0.0832947230610886,0.004056993344121519,0.46706082139683697,0.020552563280983916
207,,0.0832830673544422,0.004058622328600734,0.4670243022919926,0.020550354859468118
208,,0.08326288724025728,0.004050178691097731,0.46711059801905436,0.02048300185344001
209,,0.08324977598319684,0.0040476114840447865,0.46719914794720363,0.020442157252060486
210,,0.08324191353723022,0.004038817242812534,0.46727650931628495,0.02048792645626498
211,,0.0832292365958731,0.0040365866349163365,0.4673195025847806,0.02050438225847078
212,,0.08321026668709991,0.0040332180229918566,0.4673438421464293,0.020506648382008108
213,,0.08318985884953801,0.0040160934880617265,0.4673710575865977,0.02055000932077927
214,,0.08318412167992148,0.004015379927740517,0.46735089700854376,0.02045061690517331
215,,0.08316645294246859,0.004017107918285759,0.4673709557336832,0.020457618347490374
216,,0.08316519246744807,0.0040149804404255324,0.4673166850656068,0.020439023756070665
217,,0.08313957808863642,0.004003281373836206,0.46727653971324695,0.02038708693285837
218,,0.08311405307781941,0.004002409569826798,0.4673449090140396,0.020360443953839548
219,,0.083091505522515,0.004006403744191252,0.4673692682737423,0.020367248184218326
220,,0.0830741659087956,0.004002597982350678,0.46746214301460615,0.020354217220009976
221,,0.08305205020110301,0.003990508216971599,0.4674767847519229,0.020346665585577534
222,,0.08303973162706223,0.00397968571926876,0.4674390120307344,0.020386988250456643
223,,0.08301449348341612,0.003972177911818123,0.4674969787467771,0.020380146054235316
224,,0.08300144325799749,0.003970112257014744,0.4674380026942322,0.02042075197859444
225,,0.08298449288524495,0.003969491845357147,0.46741382068766335,0.020423852589814852
226,,0.08297762886617693,0.003965771373806543,0.4673982756959645,0.020438455697128936
227,,0.0829678856109559,0.0039636934010333505,0.4673281770381669,0.020474200254987533
228,,0.08293862285784297,0.00395317037054314,0.4673063822187618,0.020481036162245125
229,,0.08293674343562703,0.003951396375378937,0.46728457039904436,0.020474071241997124
230,,0.08292636885546571,0.003955878501310107,0.467408049441762,0.020423787157367784
231,,0.08290215330845649,0.003955579165991908,0.46746947055348226,0.020412250993432347
232,,0.08290215330845649,0.003955579165991908,0.46746947055348226,0.020412250993432347
233,,0.08289241388381868,0.003954666607428331,0.4674597008668516,0.020463905894315973
234,,0.08287650417718069,0.003948528310676706,0.46752451389861244,0.020403676502413547
235,,0.08286940264540678,0.0039426444977677805,0.4675110055517221,0.020393918010396476
236,,0.0828390896517177,0.0039334731985956484,0.4675381914615499,0.020370373976916625
237,,0.08282516599274803,0.003935861883046633,0.46758476601213433,0.020403352867194705
238,,0.0828202531490206,0.003928811419516405,0.4676304909458655,0.02040339452638404
239,,0.08281537477694795,0.00392797004834513,0.46762371730999297,0.020455102380500655
240,,0.08277233627926335,0.0039166469490868406,0.4677718881865978,0.020447864756913615
241,,0.08275112460206276,0.003915749976365101,0.467939150450244,0.020425549112000237
242,,0.08273715231817269,0.003913110008007338,0.4679170668346744,0.02041148717435688
243,,0.08268219099328857,0.0039031303440424875,0.4681600196255899,0.020280411484381228
244,,0.0826678467317432,0.0039005938486366444,0.4681673395794011,0.020311999759205873
245,,0.0826469862616542,0.003892693434034978,0.4681531095727018,0.020344497748671773
246,,0.08264686939142936,0.0038925991590344376,0.4681891790056207,0.02030318648003715
247,,0.08263323026060138,0.0038922424149388586,0.46822436843067644,0.02031116897738041
248,,0.08261162071723453,0.003883161462087112,0.468278870898131,0.020292752283040685
249,,0.0825882401821329,0.0038803387308775786,0.4682775043023703,0.02029254101403048
250,,0.0825720206221496,0.003867518415557675,0.46821820151987653,0.020264983401958484
251,,0.08254628998741151,0.0038638089502663294,0.4682400494354739,0.02029643671564731
252,,0.0825314242213046,0.003862570242129508,0.46824905426951424,0.02033717026120315
253,,0.08251924730464848,0.0038567189688144023,0.4682169718670177,0.020346124534771807
254,,0.08251014230123743,0.0038485699293425418,0.46823477079224346,0.020298178426352387
255,,0.0825078652653196,0.0038505360194484614,0.4682931929225555,0.020270369225590452
256,,0.08249538324479581,0.00384044143109719,0.4682713011955026,0.020292297500467647
257,,0.08247951614513892,0.0038356295892030524,0.46829912088619424,0.020280698638997917
258,,0.0824723096084347,0.00383569250822824,0.468215895401899,0.020367203951612116
259,,0.082453760786961,0.0038243788120554695,0.46818180480944166,0.020392612873632456
260,,0.08244775448709431,0.003819407397704161,0.4680809450453536,0.020366481028951666
261,,0.0824383462358827,0.003819385347663394,0.4681016620651624,0.020380174294847953
262,,0.0824366171367441,0.003816582573398991,0.46813587029096626,0.020412650439816032
263,,0.08243016727088909,0.0038091593409339793,0.46804848962970397,0.02044751375948423
264,,0.0824177407764563,0.0038039733715593558,0.46812447045092886,0.020368992757391194
265,,0.08239331109505926,0.0037898011534091085,0.46807659441267635,0.02038486832343772
266,,0.08238158980809072,0.003786022685562261,0.46809083276180125,0.020396538634032853
267,,0.08236481660113566,0.0037835020519905787,0.4681459835369448,0.020368917865093653
268,,0.08233942032140978,0.003767384275292062,0.4680729601293316,0.020366800835913565
269,,0.0822926705239561,0.0037454886755293126,0.4682167703767902,0.020280463796237984
270,,0.08228673314540566,0.003744557996246724,0.46825947459180284,0.020238249323856206
271,,0.08227310168380418,0.00374075342997292,0.46829901724098866,0.020261708674056637
272,,0.08226540175326263,0.0037376877338993354,0.46828384020336483,0.020255070774785656
273,,0.08226163953100632,0.003732302621268226,0.4682763903093635,0.020255669086360274
274,,0.08225163481746457,0.003730915864348272,0.468288391194162,0.02029632353072721
275,,0.0822432848692836,0.0037314594093728094,0.4684190142896324,0.02031862535146552
276,,0.08223732262838755,0.003735284985655338,0.4684398712198926,0.02036451420065591
277,,0.0822313852498371,0.003734263762776169,0.4684825754349052,0.020322005507331604
278,,0.08220987892393708,0.003720516588454629,0.46853450917550143,0.02032112245540002
279,,0.08219063982763618,0.00371279629288233,0.4685603563205974,0.020411947703219874
280,,0.08214771303593442,0.0036879940959792974,0.4685648544569154,0.020310199239768224
281,,0.08210385885011605,0.003672445838800016,0.4685754262979321,0.020337873082706872
282,,0.08210200579527605,0.0036690682661270537,0.4685923379287681,0.02035969909547066
283,,0.08209774709836098,0.0036677303254205613,0.46862775855528127,0.020368513164311302
284,,0.08205704785056098,0.0036567418689300375,0.4686354780233765,0.0203969306817807
285,,0.08204718775432646,0.0036550540447725212,0.46864265368314584,0.020403856120235653
286,,0.08201402051501142,0.0036349142341782783,0.4686142048175705,0.02047158507971723
287,,0.08200795844943018,0.0036303757495740117,0.4685500586064133,0.02045926288944828
288,,0.08198668797606105,0.0036313865109770375,0.46866159837561844,0.020419096454322598
289,,0.08197511955915648,0.003632041483760884,0.46870466809282046,0.020445339818346776
290,,0.08195977392939445,0.003629298854498844,0.4687680893276419,0.020415438168844696
291,,0.08192505245013236,0.003609505398926126,0.4687835935556067,0.02042252020004235
292,,0.08190269975701868,0.0035986563985947262,0.46882427399378485,0.020412572580294122
293,,0.08188806936713344,0.0035949632267886777,0.46890427262093115,0.020358517423453525
294,,0.08187270348618764,0.0035978924492414376,0.46899001008017666,0.02036305913079547
295,,0.08186472281216907,0.003598181906265167,0.4690189975596634,0.02037503843044343
296,,0.081858610914921,0.003602348770400958,0.4690928258278955,0.020380584922193645
297,,0.08184948775846317,0.003598568524488263,0.46907350359329275,0.02033106209614789
298,,0.08183828794138949,0.0035974962862472793,0.4691233434865475,0.020323563711463807
299,,0.08182294231162746,0.003594143128810765,0.46918676472136894,0.0202921741430349
300,,0.08181488442670044,0.003589891750004104,0.4691417885386646,0.02033088018378297
301,,0.08180439984950356,0.0035881084170776654,0.46920820582424416,0.02029916376750699
302,,0.0818042574095733,0.003587801299760483,0.46919595158538346,0.020290346525360898
303,,0.08177859579400402,0.003580044961562409,0.4691801894818753,0.02027494660187352
304,,0.08175387042461628,0.003569067362433172,0.4692199823649314,0.02023932460833907
305,,0.08173490105212915,0.00355930146922987,0.46923258503647214,0.02025018217219649
306,,0.08172663217557037,0.003551439013000992,0.46914891969073985,0.020269551634802194
307,,0.08171804905397975,0.003538730437893779,0.4691167980240072,0.020257760215407636
308,,0.08170830582797008,0.0035361759473805446,0.4690879042508576,0.02030761303393766
309,,0.08169736783330844,0.003528112853091078,0.46913950337630184,0.020308236904823505
310,,0.08168750773707391,0.0035253576157889288,0.4691466790360712,0.02031501454814766
311,,0.08167273674831614,0.003505537450599335,0.4690669041774229,0.020389521851801935
312,,0.08166153693124248,0.0035038718246701546,0.46911674407067766,0.020382061111427877
313,,0.0816478706082795,0.0035001634271585712,0.46923127537414866,0.020273680605779547
314,,0.08163480109167552,0.0034872790564095505,0.4692225670776995,0.02024618911145382
315,,0.08160731455750496,0.0034794755847315155,0.46928148388157304,0.020252409445610346
316,,0.08160552299164286,0.003479888812079027,0.4693106067550189,0.020231843909161662
317,,0.08159827490612429,0.003475866200202842,0.4693089710774347,0.020231757300935967
318,,0.08158970893736474,0.003468226622063659,0.46928225467237017,0.020177596037453435
319,,0.0815638709135999,0.0034579170595214473,0.46926917333368245,0.020191229708180013
320,,0.08153258664309448,0.00345271794137609,0.4693680424625693,0.02012837854754977
321,,0.08152074089986457,0.0034450365823646203,0.46936644676651224,0.02009838667279028
322,,0.0815069397175204,0.0034423118056912524,0.46940206902809267,0.02010894076822318
323,,0.081497294520215,0.0034373495126075767,0.4693961685638272,0.020057237756382393
324,,0.08148919697597157,0.0034366346968498747,0.46946122547623287,0.020024641866464642
325,,0.08146295109713628,0.003422652689048662,0.4695116414076617,0.02003724973780557
326,,0.0814500976574457,0.003418817315215982,0.4695589723951909,0.0200390203316203
327,,0.08143807739551817,0.003416911306540991,0.4695885007523533,0.020058181822944846
328,,0.08141673673873297,0.0034153341790679422,0.46968968082248785,0.020072852190781212
329,,0.08141521612247453,0.003413007886133636,0.4697259154612045,0.02006944369273442
330,,0.08140192255086787,0.003409121030418365,0.46973836552989373,0.0200753541695628
331,,0.08138765887805535,0.003406552363121451,0.46978347540046245,0.02006726545402379
332,,0.08137844080227476,0.0033967954730036907,0.4698375929235238,0.020018786111239
333,,0.08136974488837939,0.0033964838237766017,0.46985000301068575,0.020054662541840948
334,,0.08136571594591588,0.003393699420698994,0.46982751491933356,0.020075009442236644
335,,0.08135687841079085,0.003386235142787963,0.46983606801236194,0.019958460202407526
336,,0.08134038139533573,0.0033746278662621382,0.4698534072619518,0.019967382264276523
337,,0.08133024055562417,0.003375279982953548,0.46990474743883165,0.01999047741382113
338,,0.08129398850051009,0.0033511260757145504,0.4699695015476113,0.01999478761681663
339,,0.08128402217949614,0.003345392525777653,0.4699897176712717,0.01996885493531045
340,,0.08127862142555417,0.0033387249622548404,0.4699222455673109,0.019981387524322936
341,,0.08127067353766275,0.0033365928945599268,0.46993433114174465,0.019989784399253478
342,,0.08125521791086511,0.0033265945490425324,0.469940690619428,0.01998809202824388
343,,0.08125330947477814,0.003326677891675109,0.47000588292579276,0.019920908216993195
344,,0.08123897534625589,0.003325276864250176,0.47003791768026065,0.019927004073991495
345,,0.08122516955274987,0.003320145146661567,0.4700293764326646,0.019993558999290516
346,,0.08121378441723015,0.003315327738530948,0.46997663419498903,0.020066341105558747
347,,0.08120948894818976,0.0033129931627550605,0.4700431868745276,0.019998865346681986
348,,0.0812055372166347,0.0033147625293992733,0.4700946624453665,0.019988848212561937
349,,0.08120210374126256,0.0033143264656042997,0.47009993685428636,0.01998801139409683
350,,0.08120031217540048,0.003314541264875804,0.47012905972773217,0.019965979758025602
351,,0.08118074047070059,0.0033070942390144094,0.4701900774451946,0.019916553004235404
352,,0.08117692586055414,0.0033023963210678056,0.47018316735869053,0.01991740051179632
353,,0.08117297412899907,0.003304132417154007,0.47023464292952943,0.019906980426643565
354,,0.081169022397444,0.003305862877738462,0.4702861185003684,0.019896421708373833
355,,0.08115584946831833,0.0033031535699352245,0.470332601357168,0.01988131602226902
