,xray_0_min_0,xray_0_min_0_rmsd_avg,xray_0_min_0_r_work_0,xray_0_min_0_r_free_0,xray_0_min_0_pdb,xray_0_min_0_occ_0,xray_0_min_0_occ_1,xray_0_min_0_occ_2,xray_0_min_0_occ_3
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_259/log.csv,5.137789077437077,0.271665893689637,0.2187219992804283,0.2898777280356586,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_259/pdbs/183.pdb,0.0,0.4676450959819892,0.5323549040180107,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_258/log.csv,5.115493891679318,0.2736258989737211,0.2068127048584079,0.3009654036861,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_258/pdbs/175.pdb,0.0,0.4043585601395428,0.4204107823915871,0.17523065746887
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_260/log.csv,5.116046491259531,0.2265823341442323,0.2150785880692494,0.2914171122507281,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_260/pdbs/31.pdb,0.1641461019991884,0.2768467825958968,0.5590071154049148,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_261/log.csv,5.122394996208563,0.2620214922657668,0.2091557456962968,0.3029328513861282,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_261/pdbs/153.pdb,0.0,0.3071203924647435,0.1472340764260604,0.545645531109196
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_273/log.csv,5.113492584724554,0.2778330738875341,0.2048876928851785,0.2996177787555073,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_273/pdbs/172.pdb,0.5221219836248063,0.0,0.1331447915916313,0.3447332247835624
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_280/log.csv,5.114644543796784,0.2716673742981481,0.2072185087498595,0.296405263484482,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_280/pdbs/199.pdb,0.1718104759556865,0.5156729267821456,0.0,0.3125165972621677
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_279/log.csv,5.113824051206146,0.2534327915526597,0.2081906529499314,0.2947621328039378,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_279/pdbs/80.pdb,0.3033088856055755,0.3920627569996727,0.3046283573947516,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_296/log.csv,5.109621656834704,0.2823255498417215,0.2017201175670101,0.3046396955203375,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_296/pdbs/115.pdb,0.4368296297770705,0.2259029141610757,0.2225623392322997,0.1147051168295539
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_290/log.csv,5.092803100502313,0.2560371638615143,0.2001400998688026,0.2958295567457418,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_290/pdbs/145.pdb,0.3901814784534393,0.1279454765040554,0.1116350145931529,0.3702380304493523
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_285/log.csv,5.118196350263618,0.2601167116686073,0.2108364729725904,0.2989364186531132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_285/pdbs/67.pdb,0.2132336714468985,0.2395613212210734,0.5472050073320281,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_289/log.csv,5.106201423556913,0.2522673565308601,0.2011605677018976,0.3048352725695286,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_289/pdbs/162.pdb,0.215018932768591,0.3906332223897841,0.0780679743359313,0.3162798705056934
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_293/log.csv,5.13068280386446,0.3017355768402838,0.2175733551516971,0.2874325466792444,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_293/pdbs/83.pdb,0.0,0.461159343940892,0.5388406560591079,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_292/log.csv,5.106016492130835,0.2478461717218444,0.2060962303421704,0.297848531509933,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_292/pdbs/160.pdb,0.5518275808173528,0.0,0.2857569840195272,0.1624154351631199
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_288/log.csv,5.111315917837852,0.2546211985285789,0.2032195253943524,0.3058898635197589,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_288/pdbs/193.pdb,0.274240979555806,0.450437795170182,0.1016957489765682,0.1736254762974435
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_294/log.csv,5.10073053523145,0.2432796470448991,0.2003378456838052,0.3039481078469227,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_294/pdbs/192.pdb,0.2284111364246061,0.2198215347699389,0.4439763902896689,0.1077909385157861
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_297/log.csv,5.112151227645635,0.2417064670952191,0.2034605601241281,0.3093970134315436,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_297/pdbs/130.pdb,0.1809298084298881,0.185360582961745,0.5370054684255031,0.0967041401828637
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_287/log.csv,5.102921467169985,0.2576990927732054,0.2009032508796457,0.3026910351468596,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_287/pdbs/152.pdb,0.1096638356443666,0.3135655679983617,0.2326331765882303,0.3441374197690414
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_284/log.csv,5.129056122017045,0.2727469729358084,0.2153628790898422,0.2893059687789842,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_284/pdbs/194.pdb,0.4968968816037576,0.0,0.5031031183962423,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_295/log.csv,5.107387822931288,0.2526872997298109,0.2040785527646995,0.3023324617122117,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_295/pdbs/63.pdb,0.1838894928486058,0.4538774651650191,0.161059574664192,0.201173467322183
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_298/log.csv,5.106649017026646,0.2475599200596207,0.2004020845940073,0.3081906052467966,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_298/pdbs/174.pdb,0.2451977886687878,0.2349049790166656,0.3885999812378998,0.1312972510766469
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_299/log.csv,5.114317211809352,0.2794906329625063,0.2074604839440771,0.2951193058443096,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_299/pdbs/68.pdb,0.3396155512848091,0.2537730281945385,0.4066114205206523,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_300/log.csv,5.111038900223322,0.2699628051079596,0.2026573139602757,0.3094682994324232,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_300/pdbs/391.pdb,0.2445131242766113,0.4788441957613903,0.1411980783792581,0.13544460158274
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_301/log.csv,5.110348794666852,0.2693583888704389,0.201660990729427,0.3064505863591192,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_301/pdbs/174.pdb,0.2443566911172378,0.3126250020518736,0.3384673031835561,0.1045510036473323
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_278/log.csv,5.114971203740248,0.2598516550157,0.2094216482261068,0.2924312842682797,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_278/pdbs/152.pdb,0.3649012823852859,0.4185792006756917,0.2165195169390223,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_276/log.csv,5.127941368988475,0.3955594733621872,0.2164338989066583,0.2892930035997324,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_276/pdbs/177.pdb,0.5460616133945704,0.0,0.4539383866054297,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_277/log.csv,5.109951697208767,0.2716048519175683,0.207905518295749,0.2985264888640303,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_277/pdbs/121.pdb,0.0,0.1805633443011991,0.2743069616078105,0.5451296940909904
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_275/log.csv,5.137117634192734,0.298682620435335,0.2193173513999921,0.2883556372915874,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_275/pdbs/164.pdb,0.0,0.5209475074491581,0.0,0.479052492550842
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_274/log.csv,5.118642290977683,0.2953188111379729,0.2090684940050539,0.2981524462349274,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_274/pdbs/158.pdb,0.3004234089400988,0.502411080170043,0.0,0.1971655108898582
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_291/log.csv,5.112011187448317,0.2758812642674947,0.207228808259809,0.2973776443743969,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_291/pdbs/200.pdb,0.0,0.1435953839241916,0.4482797024703563,0.408124913605452
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_286/log.csv,5.115451511351824,0.2634681565507169,0.2088601971110315,0.3012983320476653,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_286/pdbs/147.pdb,0.4603361136752478,0.1298181857182076,0.0,0.4098457006065446
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_308/log.csv,5.109958409547067,0.2566956979058216,0.2092165966230287,0.2944678462235,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_308/pdbs/176.pdb,0.1398196637930919,0.0,0.3505461983989667,0.5096341378079414
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_315/log.csv,5.105111493143451,0.252915017813904,0.2017176636213235,0.3107091717411931,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_315/pdbs/179.pdb,0.1134605123533134,0.3863607953486659,0.3944618459227673,0.1057168463752532
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_316/log.csv,5.13007280374925,0.299346640935369,0.2156230208619661,0.2859644719164029,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_316/pdbs/185.pdb,0.0,0.4911185404806967,0.5088814595193033,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_312/log.csv,5.116938307975867,0.2772850074965149,0.2081987773307609,0.2973147009069515,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_312/pdbs/196.pdb,0.2344614824056571,0.0,0.2660021323616563,0.4995363852326867
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_311/log.csv,5.112076228331802,0.2499167202510861,0.2021309230435423,0.3063224083703388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_311/pdbs/134.pdb,0.3267356132154465,0.4265512329763799,0.1384551337126589,0.1082580200955146
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_317/log.csv,5.116591195789607,0.2712524098238277,0.2103246512750753,0.2988016844261003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_317/pdbs/75.pdb,0.0,0.1632359579467704,0.4053541424804595,0.43140989957277
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_309/log.csv,5.1174435720588844,0.2541408319879275,0.2069592830020556,0.299856640745607,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_309/pdbs/117.pdb,0.0,0.197710671908248,0.386365126360198,0.4159242017315538
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_313/log.csv,5.11671399848544,0.2660371876915441,0.2100053098033306,0.2954422062023151,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_313/pdbs/94.pdb,0.2180473005738204,0.0,0.4002823555179256,0.381670343908254
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_306/log.csv,5.103475587265737,0.2792723839747816,0.1998856386112915,0.3061109511241052,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_306/pdbs/592.pdb,0.1631031027921877,0.3971614662885649,0.1388429054543217,0.3008925254649253
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_283/log.csv,5.1019447484293545,0.2846937938095863,0.2076076315227009,0.2975328656953758,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_283/pdbs/156.pdb,0.0,0.1430184409539535,0.2935221071715668,0.5634594518744794
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_281/log.csv,5.106655853118372,0.2436122836688096,0.2042459232258092,0.3016632636311212,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_281/pdbs/63.pdb,0.171100501894158,0.208583273932688,0.4902832991906736,0.1300329249824803
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_282/log.csv,5.118362296089579,0.2813260495777996,0.2076018788904467,0.3010759855107815,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_282/pdbs/198.pdb,0.456297560950796,0.3258532084325898,0.0,0.217849230616614
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_326/log.csv,5.103784541797018,0.2497824705593524,0.2035541726526085,0.2991591977552639,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_326/pdbs/67.pdb,0.2692686808809313,0.2468970876305011,0.294569777771998,0.1892644537165694
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_323/log.csv,5.113152089825647,0.2619154101580504,0.209138692357199,0.2990009632183736,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_323/pdbs/199.pdb,0.5142186633756052,0.1616427566073236,0.3241385800170712,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_332/log.csv,5.137374318548858,0.3246745691613961,0.218438554286152,0.2874222006712436,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_332/pdbs/145.pdb,0.4082353230786408,0.5917646769213591,0.0,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_333/log.csv,5.1037616187173125,0.2501274726117347,0.2054310572178427,0.2910355890434614,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_333/pdbs/189.pdb,0.1459532145316791,0.0,0.5482968920109292,0.3057498934573916
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_325/log.csv,5.116561644663125,0.2573922368540126,0.2079563256030909,0.2970732540105021,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_325/pdbs/161.pdb,0.3240391698135743,0.4679932931199437,0.2079675370664819,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_327/log.csv,5.120330058609138,0.2764769544611836,0.2105194657563839,0.2978581613212606,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_327/pdbs/58.pdb,0.4419332856074835,0.3225426850143899,0.0,0.2355240293781265
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_320/log.csv,5.124936546296286,0.2659847367432997,0.2096293606140602,0.2986071521638094,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_320/pdbs/125.pdb,0.4326466017613146,0.0,0.1205663301458407,0.4467870680928445
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_328/log.csv,5.1118427270276925,0.28287563803697,0.2066901151336924,0.2967514608928047,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_328/pdbs/176.pdb,0.276666415950507,0.0,0.1930582180884824,0.5302753659610104
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_331/log.csv,5.113762455707222,0.2677284193390429,0.2055314879605354,0.3014680663366482,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_331/pdbs/182.pdb,0.2112624603016436,0.0,0.3637578577912415,0.4249796819071147
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_318/log.csv,5.11344752698458,0.2646394105363545,0.2086347310274114,0.2967534102553683,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_318/pdbs/184.pdb,0.3178747267413034,0.1385180579755897,0.0,0.5436072152831068
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_314/log.csv,5.099014138465993,0.2761799043640591,0.1996626252399861,0.306495128286916,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_314/pdbs/783.pdb,0.1641613052947147,0.3724046052336335,0.3463861587154263,0.1170479307562254
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_307/log.csv,5.107626131395707,0.2680374351796928,0.201628104098083,0.3062017917111613,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_307/pdbs/144.pdb,0.2558157825416755,0.2535111674504834,0.3331209146205537,0.1575521353872871
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_310/log.csv,5.11755087033414,0.2674129447409458,0.210044158415082,0.2990027566729372,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_310/pdbs/128.pdb,0.5433536999775143,0.0,0.1786124379770779,0.2780338620454077
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_305/log.csv,5.1113482907911525,0.2761810430076176,0.2071415825939726,0.3004826089031434,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_305/pdbs/130.pdb,0.3946287640394406,0.3688825693593578,0.0,0.2364886666012014
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_304/log.csv,5.118182849298526,0.2389229647836458,0.2127442955483761,0.2959027861613476,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_304/pdbs/43.pdb,0.1441401564492221,0.403075915178028,0.0,0.4527839283727499
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_303/log.csv,5.114738612854265,0.2566466240546322,0.2082538998124065,0.2988704156507148,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_303/pdbs/127.pdb,0.0,0.113613862718505,0.4710417750317028,0.4153443622497921
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_302/log.csv,5.107630674813285,0.2835543487826345,0.2062804862087313,0.2956654817339688,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_302/pdbs/192.pdb,0.1297433385698468,0.0,0.4662370950013883,0.4040195664287648
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_336/log.csv,5.116921931571902,0.2609444977030369,0.2064694417162724,0.298972127519536,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_336/pdbs/156.pdb,0.0,0.1473333075981516,0.5675974593071518,0.2850692330946966
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_324/log.csv,5.122396369450949,0.2711552551773123,0.2103400059756973,0.2998776984213411,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_324/pdbs/196.pdb,0.1203998596302985,0.0,0.362768572865753,0.5168315675039484
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_319/log.csv,5.118703102151359,0.2716547782370254,0.2094540422532668,0.2998049870884262,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_319/pdbs/152.pdb,0.3634063783332213,0.4605197422901106,0.176073879376668,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_330/log.csv,5.11078883541312,0.3555055731469908,0.2047276825277365,0.29571932002452,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_330/pdbs/185.pdb,0.0,0.2422787371497038,0.354794610236739,0.4029266526135572
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_321/log.csv,5.120032048254337,0.2514119039181404,0.2114340820950844,0.2971066151317347,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_321/pdbs/51.pdb,0.3047415351147403,0.4473647861017078,0.0,0.2478936787835518
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_329/log.csv,5.106272617035154,0.2705878892235209,0.2012087434524369,0.3017024342065613,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_329/pdbs/152.pdb,0.3982873521134543,0.0830706114717861,0.3137770672916997,0.2048649691230599
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_322/log.csv,5.105365987526208,0.2495044797568756,0.2040255791511236,0.3031348822270557,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_322/pdbs/152.pdb,0.4370654182446146,0.0892362961069227,0.1529206822943092,0.3207776033541534
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_338/log.csv,5.138988219327668,0.3006118878049646,0.220714509293459,0.2884199390307446,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_338/pdbs/189.pdb,0.6444017416256755,0.0,0.0,0.3555982583743245
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_335/log.csv,5.135753508461836,0.2604257746057957,0.2178216298831884,0.285776300971051,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_335/pdbs/172.pdb,0.0,0.5617505335456056,0.0,0.4382494664543944
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_334/log.csv,5.13137134767848,0.3250252648783882,0.2179061044856958,0.2893244172815644,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_334/pdbs/118.pdb,0.0,0.4866907669111738,0.5133092330888261,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_337/log.csv,5.115419302175067,0.2472876360261809,0.2078823345414138,0.2966057555251433,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_337/pdbs/124.pdb,0.5357862478918646,0.0,0.1326061150218166,0.3316076370863188
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_347/log.csv,5.132225750888152,0.3244439654659193,0.2156601267806585,0.2911353983823154,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_347/pdbs/135.pdb,0.5261874841410307,0.0,0.0,0.4738125158589693
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_348/log.csv,5.118886676182317,0.2588515484423998,0.2074655292015559,0.3002980527597036,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_348/pdbs/145.pdb,0.2152259101644003,0.0,0.3433640628640921,0.4414100269715074
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_350/log.csv,5.099321327210909,0.2525835467184483,0.2006178175303812,0.3018829687412458,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_350/pdbs/114.pdb,0.3021158675964515,0.4138103278117563,0.0955892418678532,0.1884845627239388
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_349/log.csv,5.1231496121218925,0.2673717249708488,0.2103815138541008,0.3019236577588746,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_349/pdbs/102.pdb,0.5608167252386111,0.0,0.153758993123766,0.2854242816376228
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_370/log.csv,5.117552179943708,0.2655403297174245,0.2092177825147662,0.2993632407332461,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_370/pdbs/200.pdb,0.0,0.1490239423297698,0.2989848766394405,0.5519911810307896
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_367/log.csv,5.111769880845772,0.2279924206427621,0.2093116676660144,0.2924855313954475,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_367/pdbs/32.pdb,0.27001181930409,0.3862486962343375,0.3437394844615723,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_368/log.csv,5.136927664790446,0.3522752371536488,0.2181235622827309,0.2875430603579926,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_368/pdbs/157.pdb,0.5023644625908639,0.4976355374091361,0.0,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_369/log.csv,5.113455636234776,0.2783597081876934,0.2070456846006885,0.2999955356634475,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_369/pdbs/146.pdb,0.3949390412503037,0.2072587366437336,0.3978022221059628,0.0
