,r_free_0_min_0,r_free_0_min_0_rmsd_avg,r_free_0_min_0_xray_0,r_free_0_min_0_r_work_0,r_free_0_min_0_pdb,r_free_0_min_0_occ_0,r_free_0_min_0_occ_1,r_free_0_min_0_occ_2,r_free_0_min_0_occ_3
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_324/log.csv,0.2834385078495585,0.2255991011368107,5.259795272128406,0.2231121489954732,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_324/pdbs/11.pdb,0.1005170536897159,0.0,0.3690000556036214,0.5304828907066625
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_319/log.csv,0.2829270363832663,0.1565652270428138,5.354781678449533,0.2427080209403032,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_319/pdbs/2.pdb,0.3824742693459609,0.4875018643738955,0.1300238662801434,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_330/log.csv,0.281169672672901,0.1427744015664827,5.361464134759476,0.2452622917178581,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_330/pdbs/2.pdb,0.0,0.2940867819735018,0.2904332820236261,0.4154799360028719
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_321/log.csv,0.2818849361445786,0.1437453859213993,5.362428021612845,0.2455538026392158,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_321/pdbs/2.pdb,0.2798940308405144,0.4295881391726671,0.0,0.2905178299868183
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_329/log.csv,0.2823857412998802,0.1429065453581434,5.36414720478482,0.2464411271842286,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_329/pdbs/2.pdb,0.4292694986516993,0.0154515295447766,0.3309637041998946,0.2243152676036293
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_322/log.csv,0.2791081814795842,0.1508136333246341,5.357791897117485,0.2445883521638947,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_322/pdbs/2.pdb,0.4795364277393164,0.0306373596154789,0.1450023152415742,0.3448238974036305
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_338/log.csv,0.2829777441147747,0.3034568287510037,5.147109751200333,0.2225805075372904,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_338/pdbs/166.pdb,0.6466477713881706,0.0,0.0,0.3533522286118294
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_335/log.csv,0.2829229990288111,0.1794889589584506,5.347637889603474,0.2393687957359056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_335/pdbs/2.pdb,0.0,0.5880390922565527,0.0,0.4119609077434474
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_334/log.csv,0.2842029748888118,0.1735783387275966,5.349390566219919,0.2400986622434444,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_334/pdbs/2.pdb,0.0,0.4560793343865207,0.5439206656134793,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_337/log.csv,0.2809041184538161,0.1721723456545738,5.345180645620724,0.2403923442152266,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/57_7mhf_4/986724/output_337/pdbs/2.pdb,0.5893046700625098,0.0,0.0573877157804539,0.353307614157036
