,N,J,cif_0,ref_0,w_0_0,cif_1,ref_1,w_0_1,cif_2,ref_2,w_0_2,cif_3,ref_3,w_0_3,cif_4,ref_4,w_0_4,cif_5,ref_5,w_0_5,w_xray,sample_sched_str,start_pdb_file
1632,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,0.5,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1633,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,1.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1634,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,2.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1635,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,4.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1636,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,8.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1637,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,16.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1638,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,32.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1639,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,0.03125,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1640,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,0.0625,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1641,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,0.125,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1642,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,0.25,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1643,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,0.5,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1644,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,1.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1645,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,2.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1646,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,4.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1647,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,8.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1648,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,16.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1649,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,32.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1650,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,0.03125,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1651,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,0.0625,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1652,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,0.125,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1653,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,0.25,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1654,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,0.5,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1655,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,1.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1656,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,2.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1657,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,4.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1658,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,8.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1659,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,16.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1660,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhg.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhk.pdb,1.0,,,,,,,,,,32.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1661,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,0.03125,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1662,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,0.0625,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1663,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,0.125,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1664,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,0.25,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1665,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,0.5,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1666,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,1.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1667,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,2.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1668,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,4.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1669,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,8.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1670,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,16.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1671,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhi.pdb,1.0,,,,,,,,,,32.0,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1672,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,0.03125,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
1673,4.0,3.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhh.pdb,1.0,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhj.pdb,1.0,,,,,,,,,,0.0625,"step3000,T300,dofA,pdb1,w1,res0",/wynton/home/sali/mhancock/xray/data/pdbs/7mhf/7mhf_refine.pdb
