,r_free_0_min_0,r_free_0_min_0_xray_0,r_free_0_min_0_r_work_0,r_free_0_min_0_pdb,r_free_0_min_0_occ_0,r_free_0_min_0_occ_1,r_free_0_min_0_occ_2,r_free_0_min_0_occ_3,r_free_0_min_0_occ_4,r_free_0_min_0_occ_5,r_free_0_min_0_occ_6,r_free_0_min_0_occ_7
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_191/log.csv,0.2838664865020808,5.319007299093432,0.1943803022731841,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_191/pdbs/227.pdb,0.1475851991831649,0.1666712366673886,0.1260085366155401,0.0904749825439859,0.1650649270730723,0.1532479972610571,0.0,0.1509471206557908
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_189/log.csv,0.2826925610587315,5.498549021005422,0.2261765983958983,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_189/pdbs/19.pdb,0.1401085812389788,0.1106106480425712,0.151241085653786,0.1494896656708027,0.1431451058239594,0.1498373771940895,0.0969605639079525,0.0586069724678595
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_188/log.csv,0.2865480264579621,5.444293708930718,0.2138268797886559,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_188/pdbs/28.pdb,0.1257988464847603,0.0692523222648581,0.1560236620021646,0.1579960961577032,0.1432389358999794,0.1371329508490219,0.0552689479732675,0.1552882383682448
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_187/log.csv,0.2861519759517859,5.3780684383912005,0.201968315883646,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_187/pdbs/72.pdb,0.1459443832495319,0.039739119743607,0.0929503243706463,0.1681467039637434,0.174771351231581,0.1466376644635552,0.1465708667733145,0.0852395862040205
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_193/log.csv,0.2863786444642169,5.3960640628875405,0.2024560135922209,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_193/pdbs/51.pdb,0.1902297278533873,0.0899408504953795,0.0,0.1021250855452981,0.2074080522150453,0.1014738608498824,0.1594599225644352,0.1493625004765718
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_192/log.csv,0.2815112224029602,5.391906398908642,0.2036187520956473,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_192/pdbs/50.pdb,0.0407972743848205,0.1470848988462625,0.047117591728869,0.165523255773164,0.067756109949601,0.1580700444162479,0.1651334415811609,0.2085173833198739
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_194/log.csv,0.2885532067681152,5.4045314427945765,0.204949831564969,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_194/pdbs/63.pdb,0.110717967674121,0.0387197574919723,0.1080292452815066,0.2239012901581867,0.0987262781973533,0.1382208850605095,0.1536329116442005,0.1280516644921498
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_195/log.csv,0.286010589180403,5.313294659811373,0.1892860949919495,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_195/pdbs/435.pdb,0.0901484650312106,0.1501818492891377,0.0760505089011094,0.13609585197106,0.1024148310492572,0.1521351289261605,0.1502228627536255,0.1427505020784387
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_206/log.csv,0.2840710893559827,5.361107860507467,0.1972403835348642,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_206/pdbs/278.pdb,0.0337602798345497,0.2316801936202082,0.1783717154950936,0.1137192375847579,0.1699463840772586,0.1792028875448575,0.0495743591803877,0.0437449426628867
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_211/log.csv,0.2913894309628167,5.388567940784213,0.2043117983169091,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_211/pdbs/64.pdb,0.0939088122541936,0.1320109144872919,0.1589662931969581,0.1476790532377501,0.0976246672388806,0.068028807755158,0.1190644621669216,0.1827169896628459
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_212/log.csv,0.2807012264938354,5.325423149239703,0.1884350626863444,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_212/pdbs/580.pdb,0.1569674959317509,0.1787459570302178,0.1416314977474814,0.0,0.0,0.1381175112348116,0.2228340085134071,0.161703529542331
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_214/log.csv,0.2793402475099105,5.397549740306469,0.2029382155824024,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_214/pdbs/55.pdb,0.0383870509463501,0.0737966559729715,0.1852850952401815,0.1903833896740442,0.058150081017571,0.1680457472099196,0.1406310728956272,0.1453209070433347
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_215/log.csv,0.2851334599638297,5.389011735623885,0.2039431920807809,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_215/pdbs/50.pdb,0.1562142920540039,0.1669685031600153,0.1586779033710795,0.0992857699088177,0.0445625836727938,0.1110055761323131,0.1624621565413944,0.1008232151595821
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_220/log.csv,0.2814490527170234,5.315546240073088,0.1847836972909095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_220/pdbs/741.pdb,0.1646411833828857,0.1106915160934223,0.1219931097190535,0.1845977475266758,0.121592522967428,0.0,0.1368103802080366,0.159673540102498
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_204/log.csv,0.2804989766116179,5.34494607159995,0.1994766979969796,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_204/pdbs/82.pdb,0.2100768934799782,0.0305831648161876,0.0,0.1062110226508667,0.1914239442771304,0.1139986169397074,0.1396039632493748,0.2081023945867545
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_203/log.csv,0.2853194184785364,5.320086579493007,0.1958778485252667,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_203/pdbs/236.pdb,0.1690685200096985,0.1037737244679301,0.0826426738283592,0.1742003142747242,0.037174265631938,0.1152631562651527,0.1834826986012563,0.1343946469209405
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_224/log.csv,0.2778595447045993,5.320161376359266,0.1902760760765895,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_224/pdbs/290.pdb,0.0357042363431697,0.160776754938155,0.1633435153269802,0.1730403383317047,0.0427502017762236,0.1603937955690108,0.168416751562663,0.0955744061520925
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_207/log.csv,0.2879120720695236,5.405111392181869,0.206872364487422,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_207/pdbs/38.pdb,0.1421155382815966,0.1123557620060141,0.1478826738039619,0.126541092674454,0.1520941087990217,0.1301681037135726,0.049041612244098,0.1398011084772807
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_210/log.csv,0.2807595941561938,5.376107375870881,0.2011809541860518,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_210/pdbs/67.pdb,0.1739704503759349,0.0,0.1942207824596039,0.1643543333152065,0.0903632654969836,0.0525931558927132,0.1470310535497529,0.1774669589098048
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_208/log.csv,0.2829707608320825,5.380529707947563,0.2277063828516003,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_208/pdbs/401.pdb,0.1828624129932179,0.1530170633849414,0.1017007204722952,0.1860676770760656,0.1131386884928652,0.1746645863468358,0.0885488512337785,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_205/log.csv,0.282281929562876,5.4293011889291325,0.2089415536590692,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_205/pdbs/34.pdb,0.180266593605972,0.0618544460874713,0.1992492520695415,0.1270182914778186,0.109370274521225,0.0509562858049135,0.0611154244115016,0.210169432021556
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_209/log.csv,0.2728476381199881,5.327529432274334,0.1943599022866922,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_209/pdbs/234.pdb,0.1812633770705493,0.0,0.1251323380032348,0.1526336059084611,0.0,0.1915221627803952,0.2184788124890789,0.1309697037482806
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_213/log.csv,0.2830551551107819,5.299335587489545,0.1852625576373515,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_213/pdbs/1048.pdb,0.1830205379852699,0.1258436541575071,0.1420263885411583,0.1237099955852562,0.1103301430717702,0.1722541473773488,0.1428151332816892,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_238/log.csv,0.2843066316354154,5.339645957789755,0.1995983518488854,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_238/pdbs/217.pdb,0.1274864067616836,0.071284496812211,0.1054412855550911,0.0818665388086856,0.1777959571943415,0.2073261069058283,0.0402769180104955,0.1885222899516632
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_235/log.csv,0.2858589281082778,5.344863882995257,0.1997427586437433,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_235/pdbs/93.pdb,0.1440732603561957,0.1606824266271547,0.1653716196185416,0.11044604664951,0.0513160532784004,0.1378678949067792,0.1093811764807731,0.1208615220826452
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_239/log.csv,0.2912093884257583,5.427455541787439,0.2085564366296782,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_239/pdbs/38.pdb,0.1578672052653471,0.0902421304927034,0.158269955215042,0.1701178006179473,0.1053507052635349,0.1352316334756501,0.1071634084313836,0.0757571612383909
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_236/log.csv,0.2804278814696895,5.30416268509277,0.1883979897235541,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_236/pdbs/277.pdb,0.1169951977996918,0.1669261892706013,0.1632987814198099,0.159861548831718,0.1184833117650399,0.1043512688141067,0.1700837020990321,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_237/log.csv,0.2896238934941256,5.4906788775143545,0.2240329378259912,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_237/pdbs/21.pdb,0.1557364314081044,0.1417758322590986,0.1380158023416544,0.1087093517057806,0.1296876700196477,0.0850802424131095,0.0875698115556357,0.1534248582969687
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_228/log.csv,0.2849765021563312,5.367488322033246,0.2006407861977382,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_228/pdbs/99.pdb,0.0637165805241198,0.1335612614745974,0.1300994853365465,0.1689964489904444,0.0452601550686426,0.1613645477428899,0.1780891524884591,0.1189123683742999
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_232/log.csv,0.28848469736275,5.36665152907716,0.2012819095307614,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_232/pdbs/112.pdb,0.1590085569177782,0.1710773631837686,0.082869306750913,0.1434546838929217,0.1417187754132985,0.0456177195851997,0.0742302763668242,0.1820233178892956
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_234/log.csv,0.2909686285904048,5.40743787077959,0.2064054128150703,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_234/pdbs/49.pdb,0.1715793065174732,0.12751024078332,0.1346833383381225,0.1539775511339389,0.0667661807698013,0.131661841910122,0.0899677166166165,0.1238538239306053
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_230/log.csv,0.2820943230712651,5.305866898161686,0.1858282040333582,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_230/pdbs/670.pdb,0.171279193733178,0.1274367835026929,0.0,0.166140939663262,0.1510543644187193,0.0795459198511034,0.1233178091927713,0.1812249896382729
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_241/log.csv,0.2864531806101674,5.364041979468731,0.2010925254517357,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_241/pdbs/79.pdb,0.1276600113597277,0.0940448608217453,0.1787560825298391,0.1057990016764555,0.1640492357647294,0.0971808028306535,0.0891456882265583,0.1433643167902908
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_253/log.csv,0.287567282721992,5.4246692074221405,0.2088779154059842,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_253/pdbs/38.pdb,0.0517137066370126,0.1622696635497991,0.0769615095928804,0.156230579264071,0.1601361726365127,0.1238342448916466,0.170608076934758,0.0982460464933192
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_259/log.csv,0.2849541745501278,5.420835905852869,0.2085491899361861,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_259/pdbs/45.pdb,0.0889100603502905,0.1096458021154235,0.0950168272774481,0.1722578978871821,0.1324135369716897,0.1346621949617284,0.1946077642284919,0.0724859162077456
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_252/log.csv,0.287570050251823,5.389947557598577,0.2053994907717749,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_252/pdbs/53.pdb,0.1515175481911252,0.0765246099966778,0.1526053242886884,0.153370551960476,0.1208614134199164,0.1267598841111681,0.0716415221662113,0.1467191458657364
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_242/log.csv,0.280011959215637,5.315823430117319,0.1849506324857735,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_242/pdbs/922.pdb,0.0953587874768143,0.1010850613297528,0.1380244232881188,0.1104049469397341,0.1667452297790203,0.1225636170424472,0.1194186179852409,0.1463993161588713
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_251/log.csv,0.2788845044660491,5.2788257469234,0.1825060013791923,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_251/pdbs/883.pdb,0.1374655905483891,0.1027130326580958,0.0983142086094869,0.1774230379495568,0.0923196374928249,0.0652004807246739,0.1705836837083085,0.1559803283086638
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_250/log.csv,0.2824131164064947,5.3155044648805845,0.1898796865013138,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_250/pdbs/446.pdb,0.1248937067332177,0.0292317223891936,0.1514110188236934,0.1713213700597848,0.1268953235600489,0.0860312448930544,0.146586454564145,0.1636291589768621
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_256/log.csv,0.2883920772712028,5.38904298532846,0.2044025175373707,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_256/pdbs/69.pdb,0.101592774882762,0.1364423111782802,0.125237840404527,0.1448386892714905,0.1514966911198545,0.0583277573382056,0.1207552850141828,0.1613086507906969
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_258/log.csv,0.2876965014861983,5.497454310833182,0.2266062455655632,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_258/pdbs/19.pdb,0.1112028353967597,0.1384715712239867,0.0937758984461683,0.1399550728770424,0.103969569698735,0.1449909775368919,0.1523878210020582,0.1152462538183575
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_247/log.csv,0.2817973769561296,5.326985220534485,0.1923501828890184,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_247/pdbs/381.pdb,0.0,0.1095763110870029,0.1990990082899926,0.1773582081129039,0.1595955551888862,0.205551525449003,0.0,0.1488193918722111
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_249/log.csv,0.2818944535728548,5.385151901111452,0.2034346793806315,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_249/pdbs/110.pdb,0.1274551085188182,0.0682594670525669,0.0810302292230991,0.0505185120768573,0.2122437468163855,0.2135237787828355,0.0504693726543568,0.1964997848750804
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_244/log.csv,0.2801052576148856,5.37396150978372,0.2020349008413534,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_244/pdbs/106.pdb,0.0563375291957034,0.1373120005226441,0.1155360461945037,0.1533964232629608,0.1580425560809305,0.1592614067581323,0.1550201975293201,0.0650938404558049
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_248/log.csv,0.2780692210529777,5.381281166164697,0.2016605659024386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_248/pdbs/76.pdb,0.1435612424463448,0.1690666947822873,0.1161267055909239,0.0593448164897461,0.1459901630354736,0.1657166892299053,0.077171899705583,0.1230217887197357
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_257/log.csv,0.2882225171389921,5.431524185149883,0.2110283441867853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_257/pdbs/37.pdb,0.1425395375617158,0.1195077256039446,0.1808964514900533,0.1537165208912777,0.0415471320643707,0.1204387186286265,0.1514389554138528,0.0899149583461583
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_267/log.csv,0.2851121674942752,5.372471338914531,0.2018592185815135,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_267/pdbs/85.pdb,0.0371244291270509,0.1627515865609547,0.1594325389632808,0.1554919476420506,0.1576332602597821,0.1558977590524261,0.1061788045746702,0.0654896738197842
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_264/log.csv,0.2871556285336523,5.327374632792431,0.1920225286093131,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_264/pdbs/823.pdb,0.1437655763806638,0.0,0.1170292206851599,0.1634232885755721,0.1313170911830132,0.1554452465213447,0.1375984129750508,0.1514211636791953
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_263/log.csv,0.2784684467852401,5.395046194114856,0.2034656896032776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_263/pdbs/47.pdb,0.0503685087080209,0.2300346744492269,0.1201717391662543,0.092100713576894,0.1828450578911122,0.0,0.1735267870300732,0.1509525191784183
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_265/log.csv,0.2865179063514203,5.342981069789083,0.1969026575636545,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_265/pdbs/125.pdb,0.0824415310205473,0.0434070021108494,0.122545262095278,0.1528593924498404,0.1676905888134151,0.0786226151594001,0.1345016763499653,0.2179319320007041
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_262/log.csv,0.2878153045223819,5.49657403577537,0.2239660250229276,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_262/pdbs/20.pdb,0.1894340740446867,0.1690259860044777,0.073169847950055,0.1139595922024142,0.1139649901683749,0.186966136928297,0.0633120140687308,0.0901673586329635
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_269/log.csv,0.2892512523198664,5.43458646404008,0.2125813711698481,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_269/pdbs/36.pdb,0.1419151364262475,0.1026661296813586,0.0621394581650983,0.1602249391796489,0.1164790401211495,0.1173412141169872,0.1385058261807579,0.1607282561287519
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_273/log.csv,0.2872970963064249,5.405741602477034,0.208780625633994,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_273/pdbs/44.pdb,0.1101231071158636,0.1249215854192176,0.106380219826272,0.1233311973455576,0.1309318290819935,0.1703476367291428,0.1425889471382045,0.0913754773437481
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_274/log.csv,0.2882257415151719,5.473478900360406,0.2210334781500404,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_274/pdbs/22.pdb,0.1826903367266094,0.1190573708781089,0.1714200176868528,0.0888216543012709,0.1215578907323795,0.119156438271687,0.156112059055941,0.0411842323471504
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_278/log.csv,0.2896494669333553,5.346160390930621,0.1954223722207151,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_278/pdbs/329.pdb,0.0699922274547343,0.202513871486737,0.1967922533895709,0.1207941607890714,0.0733965781325116,0.0270926310933864,0.1470395073371199,0.1623787703168683
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_277/log.csv,0.2853770612260704,5.307273969335942,0.186285514368413,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_277/pdbs/456.pdb,0.1918704042621002,0.1371680771199582,0.1437045436504598,0.1153301911447589,0.1344648716769931,0.127722757146011,0.1497391549997188,0.0
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_221/log.csv,0.2887165520372909,5.288832248217163,0.182817343779691,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_221/pdbs/916.pdb,0.0762296549935622,0.1765468508616144,0.1212766628217515,0.0947513638607118,0.1715495701672539,0.1297088308960313,0.1225675203086774,0.107369546090397
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_222/log.csv,0.2891622867164494,5.32850247147713,0.1911931188845776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_222/pdbs/275.pdb,0.1407918543042387,0.0922385365005962,0.1025165658373689,0.1589180440879471,0.1422939087135942,0.1446686797263925,0.0406759576635766,0.1778964531662853
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_276/log.csv,0.285218532240414,5.324431777034702,0.1952297686107478,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_276/pdbs/276.pdb,0.1216677770301611,0.1555288719241296,0.1490347100260219,0.1581057437083762,0.1614303691887645,0.033622062198875,0.0719397781213882,0.1486706878022832
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_281/log.csv,0.2846866689305543,5.415599947874653,0.2085000087376778,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_281/pdbs/37.pdb,0.1639734514832348,0.0807195276427131,0.0866123395892284,0.1571224375866213,0.1277597596607166,0.176359632876256,0.1246532348066443,0.082799616354585
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_283/log.csv,0.2856657153298909,5.430045112729105,0.2073082615902309,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_283/pdbs/53.pdb,0.0895593427235691,0.0806176643488972,0.1183552144966008,0.0924367257327698,0.1226649165150656,0.2491001883042478,0.1921211308861027,0.0551448169927467
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_218/log.csv,0.2878797169134128,5.318194558548573,0.1902214454214716,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_218/pdbs/612.pdb,0.1507055825992984,0.1275274771390699,0.127643017907079,0.1213672266571196,0.1390756319230733,0.0878802827167394,0.1059879410221874,0.1398128400354327
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_217/log.csv,0.2816342544055992,5.383141685995838,0.2019901657177652,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_217/pdbs/92.pdb,0.012044515128825,0.045230655955624,0.0983248682003993,0.107886832146701,0.1769620704782215,0.1615204575729232,0.1363157571128623,0.2617148434044434
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_216/log.csv,0.279632057923831,5.414020547202434,0.2105919643787754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_216/pdbs/35.pdb,0.107711896780402,0.0949592903293402,0.1726153154077529,0.0755110477612975,0.1979290036210133,0.0832082759665111,0.1388833914036466,0.1291817787300364
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_219/log.csv,0.2841245463450587,5.305461811180122,0.1873215384363986,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_219/pdbs/597.pdb,0.0904233947862099,0.1127226808036028,0.1502596028349824,0.1420173723331381,0.1825658089645606,0.1009445564536057,0.0680282922827231,0.153038291541177
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_282/log.csv,0.2872488078242168,5.28011362199425,0.1841824517807768,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/62_7mhj_8/1018130/output_282/pdbs/771.pdb,0.1552082366954833,0.1213507892390643,0.1429970650275567,0.142693461338872,0.114778306641349,0.12885862347398,0.1202310921159197,0.0738824254677748
