,joint,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_0_7mhg,w_1_7mhg,w_0_7mhh,w_1_7mhh,w_0_7mhi,w_1_7mhi,w_0_7mhj,w_1_7mhj,w_0_7mhk,w_1_7mhk
48,22.210256033499903,0.3694348302750269,5.618145305319502,,,0.2311152672728006,5.7930031739414805,0.2237686553220083,5.358708990303886,,,0.2466216155008837,5.440398563935034,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/48/output_133/pdbs/299.pdb,28926.3263395917,0.6369360031947112,0.3630639968052888,,,0.5613089801416147,0.4386910198583853,0.5324991553164192,0.4675008446835808,,,0.5493946247416909,0.450605375258309
49,22.368002257926683,0.3674440837677562,5.617231805339767,,,0.2322170868268813,5.792101146775962,,,0.2429308531952038,5.4921671990020124,0.2594451039420389,5.466502106808943,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/49/output_282/pdbs/269.pdb,24857.541036416093,0.3550342820795313,0.6449657179204686,,,0.4482151827280327,0.5517848172719673,,,0.4731591372047208,0.5268408627952791,0.4331905095712178,0.5668094904287821
50,21.92709907667004,0.385803739115562,5.650304445719853,,,,,0.2244535893285855,5.348155666305749,0.2375076693869891,5.488353833631844,0.2480569237906176,5.440285131012592,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/50/output_115/pdbs/273.pdb,22466.09316408587,0.5650254853847204,0.4349745146152796,,,,,0.5736797100958168,0.4263202899041832,0.5715482225541876,0.4284517774458125,0.553953464030248,0.4460465359697519
51,22.036625807874493,,,0.3614835594530486,5.546482860393418,0.2177921665937742,5.757356208360028,0.2147941184520979,5.302185919749194,0.2277975795636559,5.430600819371852,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/51/output_413/pdbs/291.pdb,27087.98768313973,,,0.6147549108838476,0.3852450891161524,0.5630290256783873,0.4369709743216127,0.5630951170722337,0.4369048829277662,0.5442578660425487,0.4557421339574513,,
52,22.077975386979006,,,0.3407895929494574,5.49135954115025,0.2374105776398228,5.809681826127932,0.2268162797479464,5.355371883546732,,,0.2368244418675671,5.421562136154095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/52/output_472/pdbs/289.pdb,26349.57931309432,,,0.3116358579364126,0.6883641420635874,0.4457851953468833,0.5542148046531168,0.4371320499973436,0.5628679500026564,,,0.416956943884723,0.583043056115277
53,22.29322594391776,,,0.3455644969909817,5.519941933289872,0.2370976549731779,5.806139545234019,,,0.2497251797828713,5.514414668650425,0.2465617052590726,5.452729796743445,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/53/output_341/pdbs/284.pdb,22467.99340353721,,,0.3729006984337172,0.6270993015662828,0.4202024239406298,0.5797975760593701,,,0.4440317094599982,0.5559682905400019,0.4001423535493429,0.599857646450657
54,21.801515097081513,,,0.3429149213410888,5.529315806187521,,,0.2227882438738376,5.34534860003746,0.2429719168696761,5.495104261942603,0.2401272380476903,5.431746428913927,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/54/output_181/pdbs/266.pdb,25493.57401676497,,,0.3806460220171174,0.6193539779828826,,,0.4544338332026484,0.5455661667973516,0.4676077127634158,0.5323922872365843,0.4206085252207868,0.5793914747792132
55,21.736947511644253,,,,,0.2057823879377065,5.706860826951572,0.1929872729751871,5.234205960596644,0.2122822292903611,5.382177083947133,0.2362311842922596,5.413703640148901,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/55/output_39/pdbs/243.pdb,26346.272639254457,,,,,0.5009233988463955,0.4990766011536045,0.5109797262157252,0.4890202737842748,0.4992694837812538,0.5007305162187462,0.5348419710572504,0.4651580289427495
56,27.625737760297,0.336788677100406,5.533487962787568,0.3203261491857894,5.414854055393888,0.2360418190163531,5.810617280954165,0.2142410594102795,5.3660358731215325,0.2418264804622756,5.500742588039843,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/56/output_154/pdbs/256.pdb,57005.183058403694,0.3414146461740903,0.6585853538259097,0.3376844578496689,0.6623155421503312,0.5675796254614627,0.4324203745385373,0.5652631406703261,0.4347368593296738,0.5885589368255645,0.4114410631744355,,
57,27.640098543370303,0.3341000107971443,5.548376554262776,0.3052724430564323,5.409243468804479,0.2307050964543781,5.823497837957883,0.2277389134038963,5.394136993811411,,,0.249876937506258,5.464843688533754,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/57/output_407/pdbs/251.pdb,46724.85783249361,0.6514629414506182,0.3485370585493818,0.6635567342330412,0.3364432657669588,0.451801088250493,0.548198911749507,0.4653747188798956,0.5346252811201044,,,0.5210086018394035,0.4789913981605966
58,27.835566310546042,0.3339685249509656,5.549847984924224,0.3128047952783628,5.420147025152648,0.2404907325983432,5.841482223363621,,,0.2504637146533284,5.544239200080677,0.259540154621497,5.479849877024876,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/58/output_52/pdbs/116.pdb,54401.09239050212,0.6492893791416262,0.3507106208583738,0.654703419059235,0.3452965809407649,0.4517472169311365,0.5482527830688634,,,0.4341264474611249,0.5658735525388751,0.493501270163799,0.5064987298362009
59,27.388304912537066,0.3370052901922991,5.561856194248681,0.3170732205426403,5.42868046345338,,,0.2285435471163753,5.3920065287682455,0.2490285417138432,5.534233693380742,0.2551103989187098,5.471528032686018,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/59/output_69/pdbs/189.pdb,41460.31544786478,0.3321396308365231,0.6678603691634769,0.3256411508562621,0.6743588491437378,,,0.5140708873857182,0.4859291126142818,0.5379371945792433,0.4620628054207568,0.4711090471052311,0.528890952894769
60,27.496475123785068,0.381074947682876,5.648957268377019,,,0.2071163241701593,5.722259526769291,0.205205466718582,5.280420128641191,0.2130758957835213,5.418362542950778,0.2374342361378509,5.4264756570467885,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/60/output_372/pdbs/177.pdb,47659.32859603663,0.4284127215158719,0.571587278484128,,,0.4911486805484695,0.5088513194515305,0.5060237682547567,0.4939762317452433,0.5156142031493796,0.4843857968506204,0.4766051688639229,0.5233948311360771
61,27.37242774244395,,,0.3447057864626229,5.5131193699138565,0.2081772829453362,5.725089431031933,0.2024948609666366,5.284514522691696,0.2189161645120506,5.433888380032707,0.2389612325277935,5.41581603877376,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/61/output_123/pdbs/299.pdb,49604.84464106323,,,0.3589184339873749,0.6410815660126251,0.5181300347414699,0.4818699652585301,0.5058068395400337,0.4941931604599663,0.531984105601585,0.4680158943984149,0.456446265683801,0.543553734316199
62,32.93249465072801,0.3509886858708617,5.567517657570344,0.3202773620331973,5.446845241120319,0.2124306963806481,5.736889908981548,0.2027862848365688,5.292687089560075,0.2274021513927274,5.45511226253576,0.2372951148521742,5.433442490959962,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/62/output_224/pdbs/57.pdb,91095.27307675833,0.6226870331467309,0.3773129668532691,0.6141120378642458,0.3858879621357541,0.437608214325435,0.562391785674565,0.4383164796996529,0.5616835203003472,0.4299355439739011,0.5700644560260989,0.4794076371192451,0.5205923628807549
