,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_0_7mhg,w_1_7mhg,w_0_7mhh,w_1_7mhh,w_0_7mhi,w_1_7mhi,w_0_7mhj,w_1_7mhj,w_0_7mhk,w_1_7mhk
44,0.333578084543228,5.559025530445704,0.2963277298694493,5.415246619146292,,,0.254573380588951,5.464516407449263,0.2582334180307826,5.578521455581631,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/44/output_159/pdbs/238.pdb,27105.08965174732,0.6793080649989549,0.320691935001045,0.6795881286185708,0.3204118713814293,,,0.4935982348740229,0.5064017651259771,0.4521236811509251,0.5478763188490748,,
45,0.3293474024599373,5.551066541411776,0.288625443847132,5.400510573508797,,,0.2651820073909794,5.503021462621817,,,0.2660877655973436,5.515589637952776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/45/output_444/pdbs/234.pdb,29922.01119346623,0.3679675522499711,0.6320324477500289,0.3559992547130208,0.6440007452869793,,,0.5721823486793727,0.4278176513206272,,,0.532954044172332,0.4670459558276679
46,0.3301697046964804,5.553889660491989,0.2890692055542008,5.410077260692915,,,,,0.285377102390937,5.66807199697738,0.2674016976163698,5.537204245029876,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/46/output_185/pdbs/184.pdb,27558.02103554149,0.6453650124461076,0.3546349875538925,0.6351026562408727,0.3648973437591272,,,,,0.4165304540879975,0.5834695459120025,0.4815529207963772,0.5184470792036228
47,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,0.3233700940076854,5.516490001704557,0.2273993081177433,5.851292872259396,0.2225876678005063,5.393779657929977,0.2381971662971942,5.521798950492409,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/51/output_57/pdbs/21.pdb,42928.77419803082,,,0.2334262493644192,0.7665737506355808,0.5470969020039852,0.4529030979960147,0.5115397691386557,0.4884602308613442,0.5837650126121656,0.4162349873878344,,
52,,,0.3199728854201234,5.523853928153844,0.2291950918440488,5.849680765653945,0.2343223657793197,5.413988758148794,,,0.2599046165652031,5.53744022346748,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/52/output_313/pdbs/31.pdb,40338.44125548043,,,0.8015166088666021,0.1984833911333979,0.4757087199309653,0.5242912800690346,0.4902092426279368,0.5097907573720631,,,0.6968592003446182,0.3031407996553817
53,,,0.3195594434375607,5.483973670885607,0.2592707880885843,5.918998203509945,,,0.2566641257795809,5.582572431739282,0.266585298456987,5.524026666400228,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/53/output_214/pdbs/32.pdb,37735.80644587069,,,0.6762265202825658,0.3237734797174341,0.2958992840662179,0.7041007159337821,,,0.3618203900065961,0.638179609993404,0.4680780282626556,0.5319219717373445
54,,,0.3189487718796217,5.4815205784670304,,,0.2342911136443269,5.43382222370712,0.2552329123817783,5.576219575827434,0.2590939748518728,5.525885610373392,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/54/output_367/pdbs/31.pdb,41885.553648262496,,,0.7516904677882752,0.2483095322117248,,,0.3783628558225814,0.6216371441774186,0.3546234893591032,0.6453765106408967,0.4004210508608805,0.5995789491391196
55,,,,,,,,,,,,,,,,,,,,,,,,,,
56,0.3311685239251062,5.551160143074126,0.3005007249194998,5.43112088716074,0.2327317738968456,5.829990358085106,0.2265575048739827,5.384296625210544,0.2373556197632297,5.503776207410395,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/56/output_490/pdbs/51.pdb,56326.31848680003,0.3273413864771305,0.6726586135228695,0.3364316693394733,0.6635683306605267,0.5413366537996723,0.4586633462003276,0.5315872873624223,0.4684127126375776,0.5513855586920746,0.4486144413079255,,
57,0.338995524941767,5.553738584936059,0.2954660814163167,5.422696464668237,0.2512677432647663,5.85802970906276,0.2292578051032968,5.411072699983478,,,0.2448362920182936,5.465583730884156,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/57/output_314/pdbs/183.pdb,44913.80551154616,0.3633148140619607,0.6366851859380392,0.3585722240631014,0.6414277759368985,0.5494813372320918,0.4505186627679082,0.5311203070443264,0.4688796929556735,,,0.5020772643729229,0.497922735627077
58,0.332838786471504,5.546597759455539,0.2956320387364896,5.407220942092351,0.2600824294939089,5.939083932782151,,,0.2706233147868868,5.620393242684713,0.2652303953052835,5.541362801814359,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/58/output_366/pdbs/33.pdb,48922.5432747052,0.6023686513705224,0.3976313486294775,0.600968162029566,0.3990318379704339,0.2515600852562787,0.7484399147437213,,,0.3096834723881606,0.6903165276118394,0.387793577162892,0.612206422837108
59,0.3389965665848167,5.560695277210782,0.296613426333719,5.423765982836684,,,0.2524202870340458,5.44876683085348,0.2633649776739187,5.58241437042236,0.2571476865001156,5.5123821299610665,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/59/output_368/pdbs/32.pdb,47659.60454205468,0.3613290375924264,0.6386709624075736,0.3794067620134314,0.6205932379865686,,,0.6661356004993212,0.3338643995006788,0.63649329147387,0.36350670852613,0.5669681781078039,0.4330318218921961
60,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,0.3265209366174618,5.500673961985229,0.2341911618585187,5.899510311720859,0.2253431977136874,5.434309807880728,0.2386892746452459,5.561648105394419,0.2540461640837813,5.526492694593594,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/61/output_158/pdbs/12.pdb,65663.0350842416,,,0.6422256912752622,0.3577743087247378,0.2591406011556305,0.7408593988443695,0.2726304782122369,0.7273695217877632,0.3060781670673421,0.6939218329326579,0.4548293790214796,0.5451706209785204
62,0.3380270418441601,5.557611501099765,0.3014732580741961,5.42453927456634,0.2330458523298844,5.8152202124325045,0.2169316088398558,5.366991061507454,0.2367669902557963,5.514191737766537,0.2477514573401845,5.483477047723818,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/167_N2/62/output_336/pdbs/41.pdb,82843.6937686177,0.3502482298193648,0.6497517701806352,0.3435324992209729,0.6564675007790272,0.686150970503349,0.313849029496651,0.5945423650776986,0.4054576349223014,0.5712889357495191,0.4287110642504809,0.5315005161271443,0.4684994838728557
