,joint,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_1_7mhf,w_2_7mhf,w_3_7mhf,w_0_7mhg,w_1_7mhg,w_2_7mhg,w_3_7mhg,w_0_7mhh,w_1_7mhh,w_2_7mhh,w_3_7mhh,w_0_7mhi,w_1_7mhi,w_2_7mhi,w_3_7mhi,w_0_7mhj,w_1_7mhj,w_2_7mhj,w_3_7mhj,w_0_7mhk,w_1_7mhk,w_2_7mhk,w_3_7mhk
16,10.833837516253654,,,,,0.2326194445405625,5.590765727209359,,,0.2336053183556336,5.243071789044295,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/16/output_305/pdbs/292.pdb,61206.95805300678,,,,,,,,,0.3817183719996664,0.2582336956320076,0.2786415536699608,0.0814063786983651,,,,,0.3577898305823648,0.2496005178863254,0.2994730743989544,0.0931365771323554,,,,
17,10.930535081902612,,,,,0.263008722002932,5.660419188411284,,,,,0.2734619584042981,5.270115893491328,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/17/output_488/pdbs/288.pdb,59398.20634574197,,,,,,,,,0.2736649837685473,0.2534187125372493,0.3603047386458847,0.1126115650483188,,,,,,,,,0.3275311823852295,0.2404155553282242,0.323125878169909,0.1089273841166371
18,10.416455033436538,,,,,,,0.2287882730134814,5.164581374913907,0.2418956882448854,5.25187365852263,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/18/output_0/pdbs/262.pdb,55951.52024435192,,,,,,,,,,,,,0.3468479007038095,0.2796192789300161,0.2730042242522977,0.1005285961138766,0.3380741055405257,0.2816972168388088,0.2831681912432618,0.0970604863774036,,,,
19,10.44469371259909,,,,,,,0.265578715403897,5.23921591319744,,,0.2582050036307322,5.205477799401651,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/19/output_191/pdbs/286.pdb,56832.25588294063,,,,,,,,,,,,,0.3302338942594984,0.2753908541200787,0.2816688308740901,0.1127064207463328,,,,,0.3117523877127711,0.2821383585502264,0.2987294909402435,0.107379762796759
20,10.657011376319868,,,,,,,,,0.27539451933391,5.376060847811359,0.2778677496028256,5.280950528508509,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/20/output_220/pdbs/295.pdb,56227.90479513176,,,,,,,,,,,,,,,,,0.3162159881863556,0.302117481339144,0.2541873146557729,0.1274792158187274,0.273763698694685,0.304304144116142,0.3007779358384614,0.1211542213507116
21,16.310286067817565,0.310518839209995,5.26159322222533,0.3013157708573382,5.231179022932584,0.2953060070325649,5.8175138226596514,,,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/21/output_308/pdbs/268.pdb,60411.567585543904,0.1303027889216906,0.3115566372453329,0.5022756339721207,0.0558649398608558,0.1484263494367541,0.3285455273363274,0.4012008060154985,0.1218273172114198,0.3602481870047841,0.3111300706910427,0.2059529609921657,0.1226687813120074,,,,,,,,,,,,
22,15.867487813086731,0.304137972214879,5.260297575189608,0.2906653369953499,5.2116036465863855,,,0.3018126960678211,5.395586591310737,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/22/output_495/pdbs/284.pdb,57149.67658790298,0.4076008980656651,0.1255159409444626,0.4136543924114881,0.053228768578384,0.3686068814900202,0.1650464524122689,0.3419195087562219,0.1244271573414888,,,,,0.297191877215295,0.3569440572982723,0.1970634898823124,0.1488005756041203,,,,,,,,
23,15.98351293316167,0.3091234380885806,5.259417305097976,0.2946376581647755,5.21892369785965,,,,,0.3200665121212409,5.5051719302040425,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/23/output_451/pdbs/275.pdb,59629.29410313607,0.3647604730163156,0.1347078510231812,0.4427502401518577,0.0577814358086454,0.3729288560943554,0.1602215063427166,0.3513885648916455,0.1154610726712824,,,,,,,,,0.2788831799881411,0.4002556476066775,0.1759469332785421,0.1449142391266391,,,,
24,15.870348944588619,0.3078930896612987,5.259804213163873,0.290420395937184,5.202652449445685,,,,,,,0.3100071307251059,5.407892281979061,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/24/output_185/pdbs/283.pdb,60425.96817684064,0.4979878071697944,0.1553869484259249,0.2971128215257747,0.049512422878506,0.3887652199276892,0.2002220727963409,0.2847783256725786,0.1262343816033911,,,,,,,,,,,,,0.1888814422039873,0.3011297103006115,0.3574338946863793,0.1525549528090217
25,16.163013524510013,0.3425535868877947,5.321414000401872,,,0.2349653266421687,5.61347773383508,0.2434024973878352,5.228121790273063,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/25/output_355/pdbs/283.pdb,72443.9283591624,0.6224769504152027,0.1294236343104235,0.1951749115921988,0.0529245036821749,,,,,0.2131125179576052,0.3276106937591507,0.3557635325452751,0.1035132557379688,0.2178103512658523,0.3210315025380054,0.3527977433087988,0.1083604028873435,,,,,,,,
26,16.287441872566546,0.3419467978668457,5.321044736339302,,,0.247425198469453,5.64763150530884,,,0.2573371301165156,5.318765630918403,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/26/output_437/pdbs/294.pdb,72978.27221368074,0.1902134054207641,0.0922528413827696,0.6673442619379687,0.0501894912584974,,,,,0.2968261807847329,0.3205876384176828,0.2783559924913298,0.1042301883062543,,,,,0.3150178575812923,0.3454666223253998,0.2402594705224301,0.0992560495708777,,,,
27,16.340796605274104,0.3417501598096081,5.329025893517335,,,0.2592976327889306,5.714540727682531,,,,,0.2711157182117669,5.29722998407424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/27/output_219/pdbs/295.pdb,67925.12857315247,0.5953874547961532,0.2136430023106273,0.1391398882921503,0.0518296546010691,,,,,0.2493860377826164,0.3153735664590785,0.3362852264916503,0.0989551692666546,,,,,,,,,0.2852741567873559,0.2971653505733069,0.3114747538295477,0.1060857388097894
28,15.864700003502856,0.3462021131692277,5.333855999425051,,,,,0.2433441723992261,5.230799695652648,0.2442841398862051,5.300044308425157,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/28/output_353/pdbs/296.pdb,69612.0496744072,0.1260854174031442,0.617186480793594,0.2092846168159238,0.047443484987338,,,,,,,,,0.3291647871480329,0.2473936562192395,0.3063399443323144,0.1171016123004132,0.3523076120170414,0.1986263874687448,0.3437281580857551,0.1053378424284586,,,,
29,15.866123740531407,0.3432963492942525,5.323528888930616,,,,,0.265822489707267,5.269081413452189,,,0.261558801368307,5.2735134381486,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/29/output_268/pdbs/273.pdb,69307.15714662889,0.2016567359536892,0.6147774675128216,0.1259337394755796,0.0576320570579096,,,,,,,,,0.3069361787747505,0.2131954810495195,0.3459420078028614,0.1339263323728685,,,,,0.291105224891887,0.2620238641309265,0.3282237077010845,0.1186472032761019
30,16.040021801137097,0.3357241969639816,5.326405250811257,,,,,,,0.27003315333368,5.410317610938752,0.2695945245251588,5.303298939387086,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/30/output_447/pdbs/297.pdb,64902.96140938655,0.2029494862437837,0.6051551879557792,0.1367173631351977,0.0551779626652394,,,,,,,,,,,,,0.3200674190915158,0.2319997947375557,0.3135948416921519,0.1343379444787766,0.3151249542916736,0.2909239061888185,0.2833820945883689,0.110569044931139
31,16.138548992113897,,,0.3257666957792858,5.286794560860044,0.2393247449091922,5.626176201236593,0.2433439057233531,5.22557823001726,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/31/output_496/pdbs/287.pdb,68588.50979852302,,,,,0.4876263887662669,0.220059157686589,0.145289006794029,0.1470254467531149,0.2463012308988771,0.3339324674323811,0.3228734663607208,0.0968928353080209,0.2923915010182873,0.3119362502348096,0.2868521895468836,0.1088200592000194,,,,,,,,
32,16.24889560227169,,,0.3360519161694878,5.288310526593336,0.2463013290321422,5.632709745989926,,,0.2529841402459127,5.327875329688429,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/32/output_403/pdbs/269.pdb,70388.81779901942,,,,,0.5035854412712171,0.1496386054586002,0.194739814314288,0.1520361389558945,0.2376402277419509,0.3425274935855159,0.3166326912489677,0.1031995874235653,,,,,0.2244137402745964,0.3425575209748815,0.3291825192113607,0.1038462195391611,,,,
33,16.2796679532165,,,0.3366478758690998,5.286189933748479,0.2680489381699268,5.705494604002874,,,,,0.2587880255820721,5.287983415465145,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/33/output_51/pdbs/292.pdb,65382.02092229641,,,,,0.1715929192889058,0.1982391743048844,0.465589850127308,0.1645780562789017,0.3238598944353298,0.3052333287889964,0.2585033230456437,0.11240345373003,,,,,,,,,0.2743387134592393,0.2927609058491561,0.3198757655604808,0.1130246151311236
34,15.809330489660573,,,0.3182623407849733,5.292698066323211,,,0.2245140877759316,5.2004745824660485,0.2554632832659457,5.316157840871314,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/34/output_498/pdbs/253.pdb,68088.92686145435,,,,,0.5161038461253824,0.2085624360328214,0.1544120056183089,0.1209217122234871,,,,,0.2230524857361072,0.3499317891189014,0.3236372615840836,0.1033784635609076,0.2015138941284684,0.3456901960611264,0.3303157233434118,0.1224801864669932,,,,
35,15.81804067563311,,,0.3214573561300879,5.276131199581985,,,0.259697148411031,5.2737345227074215,,,0.2556511887548869,5.268174953343704,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/35/output_92/pdbs/297.pdb,64068.85631359356,,,,,0.1568416047055607,0.2616061262302558,0.4343932832248249,0.1471589858393586,,,,,0.3161918274859481,0.3052628921615676,0.253948163353263,0.1245971169992212,,,,,0.2933995882510737,0.315527287411932,0.2752649928965262,0.115808131440468
36,15.97841848439333,,,0.3265844389425251,5.279686082694196,,,,,0.2732383367950853,5.392505159595486,0.2707933655554127,5.306227242103649,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/36/output_131/pdbs/273.pdb,64800.4089111863,,,,,0.4508329867443992,0.2489315076107016,0.14729605733216,0.1529394483127389,,,,,,,,,0.2304925987505164,0.3050127878584978,0.3286539864245821,0.1358406269664036,0.2855428321876301,0.3045877919134558,0.290050593659038,0.1198187822398759
37,15.736292159424355,,,,,0.199996119759722,5.521230814010002,0.2046514773906728,5.07841731056882,0.199399245060249,5.136644034845533,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/37/output_304/pdbs/255.pdb,75154.30023130141,,,,,,,,,0.327125508100823,0.3181908078104634,0.2624254977179183,0.0922581863707953,0.3278129560318404,0.3092751371235181,0.2677367582335207,0.0951751486111207,0.3195794773256268,0.295677627178856,0.2833530881691972,0.1013898073263199,,,,
38,15.825614588031367,,,,,0.2113500624528497,5.523194495141085,0.216743169452319,5.106559566019842,,,0.2528056999383824,5.195860526870439,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/38/output_30/pdbs/297.pdb,78198.55973891949,,,,,,,,,0.2364031087862987,0.3032595317246423,0.3523925581780272,0.1079448013110317,0.2680331718447482,0.288172530802618,0.3271311510255347,0.1166631463270988,,,,,0.3113616321733494,0.2674242655467343,0.3098273229800464,0.1113867792998698
39,16.05717169798825,,,,,0.2249402293421322,5.563725430899823,,,0.2362415328082245,5.256188079119519,0.2526474863088896,5.237258187968907,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/39/output_60/pdbs/276.pdb,74273.26391455757,,,,,,,,,0.3290252297488495,0.3085569829758566,0.2735858078479272,0.0888319794273666,,,,,0.3176376179839707,0.2883152513166966,0.2889063405203501,0.1051407901789825,0.282609574699575,0.3240446581292696,0.2897445831128514,0.1036011840583039
40,15.588786820218887,,,,,,,0.2197810909491271,5.112164074289783,0.2315103009219433,5.230543702602415,0.2702793570631691,5.24607904332669,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/40/output_21/pdbs/273.pdb,73236.11919777031,,,,,,,,,,,,,0.3072282260156079,0.2960132438184335,0.2925884798523991,0.1041700503135594,0.3231319787407274,0.2901615834194456,0.2848629130301686,0.1018435248096582,0.2903198697507037,0.319018531313879,0.2703961784451936,0.1202654204902238
41,21.454520020299533,0.3127247608190252,5.29265678532185,0.3111369478017002,5.243616261335194,0.2437198728401446,5.659088762948252,0.2502900893957133,5.259158210694239,,,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/41/output_263/pdbs/289.pdb,83442.48341240842,0.1705611306282592,0.5769086816322491,0.1978137120081582,0.0547164757313335,0.1987302529697076,0.4779104168691912,0.2090415955900294,0.1143177345710718,0.3394111753331508,0.1959315194367865,0.3647454196759619,0.0999118855541007,0.3509298313245743,0.1985765190435481,0.32577653571121,0.1247171139206674,,,,,,,,
42,21.545418811792473,0.3208169795018118,5.297911169275138,0.3088932631224917,5.234815263544661,0.2358026478207921,5.659509582657512,,,0.2461755400452592,5.35318279631516,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/42/output_193/pdbs/289.pdb,88489.7551876761,0.1907292336995281,0.1839545152177958,0.5639594968098224,0.0613567542728537,0.2040657786880418,0.1997632599815882,0.4690864695501355,0.1270844917802344,0.3531253460948531,0.3378404448748628,0.2236084196095317,0.0854257894207521,,,,,0.3398665784434073,0.3671304828553833,0.1915327851590075,0.1014701535422019,,,,
43,21.594188970409256,0.3200005965072041,5.283215188471993,0.2916776059494667,5.21668010134542,0.2680711652767005,5.757718605975263,,,,,0.2677007344808657,5.3365750746165785,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/43/output_153/pdbs/295.pdb,80911.58728311876,0.5127994014000392,0.2732331722847896,0.1592437450600184,0.0547236812551526,0.4101858882126815,0.2907072678320312,0.1630528597861827,0.1360539841691045,0.1677482299035724,0.3466657287818378,0.3735399124901492,0.1120461288244406,,,,,,,,,0.2351912274323751,0.318598041614062,0.330488862445854,0.1157218685077088
44,21.117782412368136,0.323522757709672,5.287896605370317,0.3040485100082314,5.246003037056603,,,0.2381756859297461,5.234222762361063,0.2518347732604612,5.349660007580151,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/44/output_331/pdbs/279.pdb,83976.22044527334,0.5670594021439834,0.2402348796293924,0.1430483975358591,0.0496573206907651,0.4610594840617026,0.262037593494049,0.1621304652980737,0.1147724571461745,,,,,0.2117622765253283,0.3538185562386504,0.3125781393882715,0.1218410278477497,0.1695711766341516,0.3749785158051535,0.3490673333448392,0.1063829742158557,,,,
45,21.105742511088778,0.3176330591607436,5.29098488283518,0.2903947432543589,5.22005281316853,,,0.2626915644936858,5.300321781056394,,,0.2621810444115851,5.294383034028671,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/45/output_356/pdbs/291.pdb,80315.68413484709,0.5468911298389038,0.2505783687162528,0.1500610319688922,0.0524694694759513,0.4545008221066038,0.2641809930091095,0.1657130999089163,0.1156050849753702,,,,,0.2327942497660221,0.3147092792385727,0.3351828008793466,0.1173136701160585,,,,,0.2495024472762616,0.3061409487952973,0.3274045485818242,0.1169520553466169
46,21.284051386497044,0.3072206665035551,5.286460269590163,0.2967267103954801,5.222588035655884,,,,,0.285771154918658,5.4373989862329015,0.2778921138831265,5.337604095018095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/46/output_432/pdbs/278.pdb,78752.88281409799,0.5756315358204062,0.1460946555186812,0.2246109519210526,0.05366285673986,0.4513966431592517,0.1542388571344483,0.274107446165644,0.1202570535406559,,,,,,,,,0.1906755812566269,0.3289854400354794,0.3428946710232974,0.1374443076845962,0.2503422761571586,0.2886741235625722,0.3493179868352468,0.1116656134450224
47,21.150682299856737,0.5605116843459534,5.273277173906415,,,0.2169424647457226,5.570322044211871,0.2102618714206126,5.105625465277551,0.2102312659333224,5.201457616460899,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/47/output_181/pdbs/266.pdb,109783.47035441434,0.0949395208584027,0.0840095920920869,0.1837669147609165,0.6372839722885938,,,,,0.3102244388598054,0.2948122765533946,0.3115631692310337,0.0834001153557662,0.2940048439853307,0.2957002220039709,0.2958526313434446,0.1144423026672537,0.2858540779081335,0.3094486117140997,0.3064154901089911,0.0982818202687757,,,,
48,21.320291630329834,0.532339649659666,5.247471456097794,,,0.238353305870597,5.6355495130845386,0.2328150569882182,5.186501768937166,,,0.2537212791200785,5.250768892210336,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/48/output_353/pdbs/291.pdb,91299.74072303103,0.1199609663279656,0.1700062130038014,0.0749128708678618,0.635119949800371,,,,,0.2222328843207086,0.3300862229410625,0.3500690803440056,0.0976118123942232,0.2207243063272102,0.3367401291108008,0.338135306514663,0.1044002580473258,,,,,0.2572789092145603,0.3365069891235744,0.2964499097161911,0.1097641919456741
49,21.527451727575045,0.3333705415110545,5.330286993926643,,,0.2363409524219469,5.621538317534097,,,0.2405773305695909,5.300618846131769,0.2522474378810685,5.275007569982535,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/49/output_363/pdbs/279.pdb,88009.44780501655,0.2213632446523316,0.6050647398604557,0.1232009723055775,0.0503710431816351,,,,,0.3373013030777491,0.2382270768439267,0.322274703094659,0.1021969169836651,,,,,0.320943082199946,0.2336862156464803,0.3270713647666795,0.1182993373868941,0.3004610870826759,0.2863450366369411,0.3067083871381322,0.1064854891422508
50,21.090028949272604,0.3531929481344963,5.352853147263318,,,,,0.2305955712151544,5.171199669121428,0.2394773294982971,5.304196443577656,0.2512688829444187,5.261779689310203,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/50/output_191/pdbs/284.pdb,88685.23874216036,0.1546817509313724,0.6105323116285046,0.1844767685379141,0.0503091689022088,,,,,,,,,0.2789620996128448,0.2602175929391462,0.3589186222592329,0.1019016851887759,0.2769786467530399,0.2415655260392291,0.3530199448700666,0.1284358823376643,0.2724466031244686,0.2985608301765289,0.311971580726378,0.1170209859726243
51,21.227973613742037,,,0.3371249324696715,5.31380997379988,0.2049028353089676,5.567315272842812,0.2101971058339908,5.1209525660844335,0.2163931324469369,5.225895801014912,,,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/51/output_189/pdbs/287.pdb,89149.29342400674,,,,,0.1736635740437088,0.1540783541457261,0.5231488821588091,0.149109189651756,0.3269299104597667,0.2921836207503918,0.2939051354141868,0.0869813333756546,0.3330316173909567,0.2768738395316988,0.297469652145705,0.0926248909316394,0.3320467548740417,0.286297371521319,0.2747098626420728,0.1069460109625663,,,,
52,21.277973063616518,,,0.3390848354604103,5.309073377365157,0.2160607683469948,5.596833028313244,0.2182363156112935,5.147405332404006,,,0.2361586512478444,5.224661325534112,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/52/output_483/pdbs/296.pdb,89363.89606138077,,,,,0.4801247776454935,0.2025064428222719,0.1714855370211505,0.1458832425110839,0.2777901475237612,0.3240590039030591,0.2969338538172671,0.1012169947559126,0.292070276543022,0.304782104580785,0.2986916591925012,0.1044559596836918,,,,,0.3428807464457791,0.2821830212042017,0.2649622962242284,0.1099739361257907
53,21.45264637580788,,,0.327588332046728,5.283119161576068,0.2212883104446498,5.614180292276087,,,0.2405985229523269,5.302881663038074,0.2419608131974425,5.252465258917649,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/53/output_316/pdbs/294.pdb,88037.53471684728,,,,,0.4682308372956675,0.1789500745531135,0.204226049862439,0.1485930382887799,0.2475722423817865,0.3353927791712199,0.3249866853435253,0.0920482931034682,,,,,0.2293089550449064,0.3353529229154934,0.3079354240985912,0.127402697941009,0.3064136287537513,0.3001405427022668,0.2787744867455954,0.1146713417983863
54,21.016377357714525,,,0.335166012479817,5.307114510141623,,,0.219920313365794,5.1553052154386885,0.2370660325132995,5.292971834608952,0.2444506312282792,5.260985797525263,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/54/output_181/pdbs/292.pdb,90514.1374639356,,,,,0.4584522327207573,0.1427100320910978,0.2346871818518805,0.1641505533362643,,,,,0.2505202399706168,0.2992206456764354,0.3437771361309397,0.1064819782220081,0.2213767208253471,0.3184500921953478,0.3383406870308995,0.1218324999484054,0.3056572922749015,0.2692756303129996,0.3054154785950437,0.1196515988170549
55,20.85193902507565,,,,,0.1906976821360402,5.48288139480226,0.1821184903525813,5.024545721427484,0.1921766337283508,5.154800854758585,0.2361423632979535,5.18971105408732,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/168_N4/55/output_243/pdbs/295.pdb,97525.77873677397,,,,,,,,,0.2787736744103243,0.293386864537457,0.325379972976611,0.1024594880756078,0.2841913732397513,0.2917878529662059,0.3306115398095082,0.0934092339845346,0.2787543813877431,0.284831642344222,0.3222175749602988,0.1141964013077359,0.3005934993672884,0.2847001700040901,0.2999074954538772,0.1147988351747443
