,r_free_0,pdb,ff,w_0_0,w_0_1,w_0_2,w_1_0,w_1_1,w_1_2
47,0.2144429763066023,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/262.pdb,18156.545539285067,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
48,0.2144432944408959,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/283.pdb,17975.33637332247,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
49,0.2145799676044807,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/217.pdb,18341.55540611813,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
50,0.2145897829281421,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/333.pdb,18191.371649963545,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
51,0.2146338697941178,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/221.pdb,18087.99830220296,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
52,0.2146583824629278,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/288.pdb,18314.989941506698,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
53,0.2146611723650164,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/242.pdb,17872.856058296024,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
54,0.2146628048774687,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/348.pdb,18215.966849243978,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
55,0.2146983128201805,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/211.pdb,18160.399923940266,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
56,0.2147391544965483,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/250.pdb,18453.16118553584,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
57,0.214768549439727,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/298.pdb,18324.848987692443,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
58,0.2147871738141248,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/284.pdb,17862.932411594644,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
59,0.2147933376954698,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/213.pdb,18047.29888540647,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
60,0.2148268465572184,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/210.pdb,18115.522841446287,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
61,0.2149186385954296,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/357.pdb,18276.01947042768,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
62,0.2149792928284418,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/264.pdb,18177.059531225084,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
63,0.2150212804050834,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/356.pdb,18226.72677055575,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
64,0.2151501377389053,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/311.pdb,18535.75208245456,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
65,0.2151607873198792,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/202.pdb,18166.237690942653,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
66,0.2153236954217952,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_1190/pdbs/79.pdb,18264.59108092484,0.4968050913607921,0.422936656612624,0.5688914661464088,0.5031949086392079,0.577063343387376,0.4311085338535912
67,0.215327247174159,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/204.pdb,18257.60903515161,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
68,0.2154351879514819,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/261.pdb,18089.991006883327,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
69,0.2155148533875834,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/186.pdb,17875.83612115896,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
70,0.2155264100204641,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_1109/pdbs/89.pdb,18727.25224101171,0.4986230280823384,0.6391402388083972,0.4255057330769484,0.5013769719176615,0.3608597611916027,0.5744942669230516
71,0.2155604217322651,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/377.pdb,17954.334581010567,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
72,0.21562489936122,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/275.pdb,18282.11426983257,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
73,0.2156643267100596,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/224.pdb,18236.124726986804,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
74,0.2157141469026897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_864/pdbs/157.pdb,18800.85972207518,0.4937158463306706,0.5079176114504097,0.3605889507675238,0.5062841536693293,0.4920823885495903,0.6394110492324763
75,0.2157199048995903,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/229.pdb,17939.32732972909,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
76,0.2157239339584076,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/281.pdb,18103.69615464815,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
77,0.2157558340240427,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/328.pdb,17745.831982418942,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
78,0.2157638135091087,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/214.pdb,18338.315864445176,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
79,0.2157976275802207,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/266.pdb,17893.892033620064,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
80,0.2157997840165174,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/199.pdb,18050.42095156389,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
81,0.2158289898174511,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/375.pdb,17827.916963239975,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
82,0.2158385057980651,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/317.pdb,18211.351661847468,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
83,0.2158432594971421,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/331.pdb,17881.99361669937,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
84,0.2158602154564968,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/278.pdb,17833.264637929686,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
85,0.215920473062663,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/379.pdb,18022.684594615883,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
86,0.2160376218809826,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/299.pdb,18214.833608795296,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
87,0.2160829444947552,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/265.pdb,18362.321123517937,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
88,0.2160846244216529,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/358.pdb,18152.869425695502,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
89,0.2160935264683699,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/308.pdb,18339.830012528848,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
90,0.2161060330830551,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/195.pdb,18241.9580109468,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
91,0.2161220084953149,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/306.pdb,18300.28489394177,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
92,0.2161749095304097,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/273.pdb,17984.3060606321,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
93,0.2161767159825687,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/363.pdb,17850.022218177655,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
94,0.2162211707988366,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/51.pdb,18590.303314709035,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
95,0.2162348907866135,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/346.pdb,18055.840119020104,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
96,0.216257371705051,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/279.pdb,18158.00064671592,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
97,0.2162738107513353,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/198.pdb,17984.454063131117,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
98,0.2163096039678704,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/246.pdb,18205.21830730012,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
99,0.216322811103178,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/197.pdb,18077.70550512757,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
100,0.2163257489355595,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/255.pdb,18230.87992784512,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
101,0.2163510822570521,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/114.pdb,18464.768174242083,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
102,0.216419324498072,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_1190/pdbs/146.pdb,18336.506863338363,0.4968050913607921,0.422936656612624,0.5688914661464088,0.5031949086392079,0.577063343387376,0.4311085338535912
103,0.2164508480036503,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/289.pdb,18323.978329025453,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
104,0.2164545437601767,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/212.pdb,18088.445499168734,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
105,0.2164974781249427,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/315.pdb,18253.07474034598,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
106,0.2165456213446386,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/1/output_775/pdbs/270.pdb,18203.420636912444,0.4576718697540596,0.3269402805824908,0.5447145676793174,0.5423281302459404,0.6730597194175092,0.4552854323206827
