,r_free_0,pdb,ff,w_0_0,w_0_1,w_0_2
157,0.2463164096891678,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/69.pdb,5604.573921160624,1.0,1.0,1.0
158,0.2463337534409442,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_719/pdbs/11.pdb,4962.315747707424,1.0,1.0,1.0
159,0.2463407922865292,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/427.pdb,5498.854950758308,1.0,1.0,1.0
160,0.2463460248216056,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/266.pdb,5525.714894876832,1.0,1.0,1.0
161,0.2463475306111975,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/65.pdb,5700.230295836309,1.0,1.0,1.0
162,0.2463504345627246,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/241.pdb,5991.528859897481,1.0,1.0,1.0
163,0.2463531638547764,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/85.pdb,5849.853367564953,1.0,1.0,1.0
164,0.2463672793489019,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1549/pdbs/45.pdb,5593.878763574731,1.0,1.0,1.0
165,0.246374624806764,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/268.pdb,5790.350844526207,1.0,1.0,1.0
166,0.2463821261815661,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_482/pdbs/14.pdb,5405.854801618112,1.0,1.0,1.0
167,0.2463977584874031,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_594/pdbs/9.pdb,4923.538053413134,1.0,1.0,1.0
168,0.2464009107375639,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/356.pdb,5595.466646154735,1.0,1.0,1.0
169,0.2464144935975574,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/170.pdb,5641.406069857923,1.0,1.0,1.0
170,0.2464228535170458,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_727/pdbs/41.pdb,5605.327208839282,1.0,1.0,1.0
171,0.2464313381031219,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_859/pdbs/24.pdb,5611.190050603194,1.0,1.0,1.0
172,0.246438124529203,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/203.pdb,5635.494198354088,1.0,1.0,1.0
173,0.2464551679337677,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/271.pdb,5608.192880769887,1.0,1.0,1.0
174,0.2464564529602831,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/46.pdb,5428.394733559668,1.0,1.0,1.0
175,0.2464666743150759,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_830/pdbs/31.pdb,5686.508530903917,1.0,1.0,1.0
176,0.2464733150971919,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/36.pdb,5388.386894163844,1.0,1.0,1.0
177,0.2464958918201849,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/253.pdb,5873.293034869628,1.0,1.0,1.0
178,0.2465109482247296,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/82.pdb,5756.237402671175,1.0,1.0,1.0
179,0.2465115824683252,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/25.pdb,5707.384544265071,1.0,1.0,1.0
180,0.2465281604511994,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1249/pdbs/76.pdb,5801.6954605340725,1.0,1.0,1.0
181,0.2465771367213032,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/160.pdb,5870.177742700805,1.0,1.0,1.0
182,0.2465864614320868,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_594/pdbs/10.pdb,4961.165480119319,1.0,1.0,1.0
183,0.2465890527961848,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_830/pdbs/33.pdb,5675.029569034542,1.0,1.0,1.0
184,0.2465915652376409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_585/pdbs/25.pdb,5566.711789046404,1.0,1.0,1.0
185,0.246607401981175,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/39.pdb,5732.377121390656,1.0,1.0,1.0
186,0.2466230480423163,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/206.pdb,5630.946031548234,1.0,1.0,1.0
187,0.2466277083267878,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/81.pdb,5862.3776543276845,1.0,1.0,1.0
188,0.2466300958714251,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/366.pdb,5488.518768366947,1.0,1.0,1.0
189,0.2466395241077053,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_503/pdbs/390.pdb,5834.477478433464,1.0,1.0,1.0
190,0.2466428298213072,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/161.pdb,5415.37437186198,1.0,1.0,1.0
191,0.2466431359056845,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/244.pdb,5891.283694102043,1.0,1.0,1.0
192,0.2466589035637506,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/18.pdb,5463.377963859328,1.0,1.0,1.0
193,0.2466611891895109,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/175.pdb,5575.201798931001,1.0,1.0,1.0
194,0.2466685454247795,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_332/pdbs/404.pdb,5743.107291283232,1.0,1.0,1.0
195,0.2466694565502564,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/204.pdb,5549.970815338176,1.0,1.0,1.0
196,0.2466818507021718,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/404.pdb,5439.493027080638,1.0,1.0,1.0
197,0.2466979305320445,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/46.pdb,5682.9609864004615,1.0,1.0,1.0
198,0.2467150400983758,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/266.pdb,5810.609294663003,1.0,1.0,1.0
199,0.246728727922855,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/299.pdb,5606.9365722059065,1.0,1.0,1.0
200,0.2467303487368981,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/200.pdb,5825.878688630844,1.0,1.0,1.0
201,0.2467423575744172,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/204.pdb,5874.33071411676,1.0,1.0,1.0
202,0.2467440929494477,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/202.pdb,5699.261825872992,1.0,1.0,1.0
203,0.2467444916320232,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_412/pdbs/295.pdb,5778.356737094174,1.0,1.0,1.0
204,0.2467476399327185,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/263.pdb,5495.610077767321,1.0,1.0,1.0
205,0.2467512483805028,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_412/pdbs/15.pdb,5477.945575992202,1.0,1.0,1.0
206,0.2467551152826096,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_503/pdbs/33.pdb,5630.772217162882,1.0,1.0,1.0
207,0.2467671859791726,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_557/pdbs/24.pdb,5784.4076074748855,1.0,1.0,1.0
208,0.2467688947164951,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/34.pdb,5752.886998163706,1.0,1.0,1.0
209,0.2467881308487883,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/198.pdb,5654.291595956071,1.0,1.0,1.0
210,0.2467893024187775,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/243.pdb,5710.497559640125,1.0,1.0,1.0
211,0.246790898759642,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/155.pdb,5517.796134945989,1.0,1.0,1.0
212,0.2467976653974408,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/272.pdb,5664.55237425675,1.0,1.0,1.0
213,0.2467976924848229,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/260.pdb,5768.914767868198,1.0,1.0,1.0
214,0.2467984727739468,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_830/pdbs/9.pdb,4821.428445702341,1.0,1.0,1.0
215,0.2468002313792399,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/365.pdb,5514.818284669348,1.0,1.0,1.0
216,0.2468104986779702,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_643/pdbs/26.pdb,5642.578110252055,1.0,1.0,1.0
217,0.2468198786636132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/195.pdb,5634.253654259473,1.0,1.0,1.0
218,0.2468206537601325,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_557/pdbs/19.pdb,5717.096665302215,1.0,1.0,1.0
219,0.2468268638138154,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/254.pdb,5811.827611350929,1.0,1.0,1.0
220,0.2468440071782457,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1491/pdbs/13.pdb,5393.658346493767,1.0,1.0,1.0
221,0.2468507035456199,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/139.pdb,5588.853126448264,1.0,1.0,1.0
222,0.2468528597403029,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/43.pdb,5685.812982150688,1.0,1.0,1.0
223,0.2468600992083225,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/438.pdb,5582.992973508965,1.0,1.0,1.0
224,0.2468624749221456,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_412/pdbs/247.pdb,5829.975752725823,1.0,1.0,1.0
225,0.2468735686130616,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/133.pdb,5588.56867411048,1.0,1.0,1.0
226,0.2468764892314524,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_482/pdbs/36.pdb,5794.99524333809,1.0,1.0,1.0
227,0.2468778882202315,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/99.pdb,5506.131264586093,1.0,1.0,1.0
228,0.2468792546005496,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/98.pdb,5497.340651415581,1.0,1.0,1.0
229,0.2468794880062471,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_412/pdbs/234.pdb,5828.153536468505,1.0,1.0,1.0
230,0.246883082883031,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/30.pdb,5841.674459473291,1.0,1.0,1.0
231,0.2468857115381784,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/31.pdb,5795.365667504724,1.0,1.0,1.0
232,0.2468887149441977,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/108.pdb,5744.102995272562,1.0,1.0,1.0
233,0.2468912079802357,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/237.pdb,5655.5200718621245,1.0,1.0,1.0
234,0.2468955830671583,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/120.pdb,5734.985114720716,1.0,1.0,1.0
235,0.2468972159135986,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/205.pdb,5752.940632637898,1.0,1.0,1.0
236,0.2469003698294807,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_727/pdbs/24.pdb,5508.909488614639,1.0,1.0,1.0
237,0.2469067680825004,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_412/pdbs/228.pdb,5823.369789387652,1.0,1.0,1.0
238,0.2469112914350589,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/260.pdb,5677.231404552567,1.0,1.0,1.0
239,0.2469164081583724,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_503/pdbs/25.pdb,5583.781693754638,1.0,1.0,1.0
240,0.2469203263258337,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_482/pdbs/44.pdb,5694.6869475582935,1.0,1.0,1.0
241,0.246926813708015,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/50.pdb,5529.82065100191,1.0,1.0,1.0
242,0.2469342893880605,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_859/pdbs/20.pdb,5655.605982446454,1.0,1.0,1.0
243,0.2469344105080804,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/33.pdb,5571.24369145274,1.0,1.0,1.0
244,0.2469413190097813,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/409.pdb,5450.501916998677,1.0,1.0,1.0
245,0.2469510995560421,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/14.pdb,5272.396173765292,1.0,1.0,1.0
246,0.2469517036343525,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_503/pdbs/30.pdb,5600.292639688829,1.0,1.0,1.0
247,0.246965310871238,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/60.pdb,5860.762111204979,1.0,1.0,1.0
248,0.2469741410239437,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/213.pdb,5750.578259591953,1.0,1.0,1.0
249,0.2469822634734712,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_727/pdbs/44.pdb,5549.948971209838,1.0,1.0,1.0
250,0.2469847966374417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_870/pdbs/318.pdb,5875.336291772656,1.0,1.0,1.0
251,0.2469871435118998,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_859/pdbs/22.pdb,5510.86356463037,1.0,1.0,1.0
252,0.2469919973083087,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_727/pdbs/45.pdb,5583.500415012193,1.0,1.0,1.0
253,0.2469935529602598,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/338.pdb,5627.025658728054,1.0,1.0,1.0
254,0.2470079486542973,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/109.pdb,5608.8372437049575,1.0,1.0,1.0
255,0.2470103846153809,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/162.pdb,5612.665726819827,1.0,1.0,1.0
256,0.2470165003457463,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_482/pdbs/19.pdb,5681.405729684937,1.0,1.0,1.0
257,0.2470212672918685,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/52.pdb,5390.070211038508,1.0,1.0,1.0
258,0.2470287378291349,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_482/pdbs/52.pdb,5706.094149917173,1.0,1.0,1.0
259,0.2470290067705704,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/216.pdb,5570.836178071423,1.0,1.0,1.0
260,0.2470310666095329,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/9.pdb,4862.532382968535,1.0,1.0,1.0
261,0.2470403990965402,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1549/pdbs/13.pdb,5302.656272708167,1.0,1.0,1.0
262,0.2470504772503318,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/263.pdb,5990.839563104611,1.0,1.0,1.0
263,0.2470506463400344,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/52.pdb,5456.655354884469,1.0,1.0,1.0
264,0.2470528833533549,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/472.pdb,5778.134625261765,1.0,1.0,1.0
265,0.2470571543692225,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1549/pdbs/21.pdb,5583.902085343319,1.0,1.0,1.0
266,0.2470831312581874,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/88.pdb,5562.303047150735,1.0,1.0,1.0
267,0.2470835842706623,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/251.pdb,5653.96377482792,1.0,1.0,1.0
268,0.2470865450210679,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_585/pdbs/14.pdb,5435.711506405251,1.0,1.0,1.0
269,0.2470872049090151,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/313.pdb,5514.530401076671,1.0,1.0,1.0
270,0.2470914539359798,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/113.pdb,5608.210273268775,1.0,1.0,1.0
271,0.2470982485898833,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_643/pdbs/41.pdb,5573.525094664317,1.0,1.0,1.0
272,0.2471045287490572,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/95.pdb,5684.005179810256,1.0,1.0,1.0
273,0.2471055613901304,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/25.pdb,5509.0276418090125,1.0,1.0,1.0
274,0.2471093462237599,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/139.pdb,5778.075578787739,1.0,1.0,1.0
275,0.2471115249338215,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/192.pdb,5556.821181768332,1.0,1.0,1.0
276,0.2471143530114573,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/261.pdb,5638.01909358164,1.0,1.0,1.0
277,0.2471157144738316,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_727/pdbs/11.pdb,5187.5512758588,1.0,1.0,1.0
278,0.2471176248321106,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_278/pdbs/19.pdb,5536.471852200876,1.0,1.0,1.0
279,0.2471222344273589,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_643/pdbs/33.pdb,5661.62834377487,1.0,1.0,1.0
280,0.2471243013234307,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/267.pdb,5850.452592770676,1.0,1.0,1.0
281,0.2471264857914137,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/317.pdb,5719.210768203503,1.0,1.0,1.0
282,0.2471297195146118,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/49.pdb,5450.84217638971,1.0,1.0,1.0
283,0.2471331582679625,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_503/pdbs/66.pdb,5521.226177750652,1.0,1.0,1.0
284,0.24713721902594,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/193.pdb,5787.951553303405,1.0,1.0,1.0
285,0.2471396884805314,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/34.pdb,5856.97647223637,1.0,1.0,1.0
286,0.2471433091921115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/196.pdb,5725.530162420417,1.0,1.0,1.0
287,0.2471445471541668,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/131.pdb,5704.167686372638,1.0,1.0,1.0
288,0.2471531139197743,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_643/pdbs/52.pdb,5453.463888705634,1.0,1.0,1.0
289,0.247162738920916,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/113.pdb,5382.15746886844,1.0,1.0,1.0
290,0.2471643753332945,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/32.pdb,5462.544682958382,1.0,1.0,1.0
291,0.2471698895326256,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_366/pdbs/9.pdb,4735.501363661902,1.0,1.0,1.0
292,0.2471732557696346,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1549/pdbs/43.pdb,5513.183181974925,1.0,1.0,1.0
293,0.2471764676799196,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/148.pdb,5834.707732536659,1.0,1.0,1.0
294,0.2471775528519657,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1702/pdbs/176.pdb,5651.561780877892,1.0,1.0,1.0
295,0.2471800660892677,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/205.pdb,5488.300456554431,1.0,1.0,1.0
296,0.2471804213476234,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1549/pdbs/26.pdb,5680.194332059281,1.0,1.0,1.0
297,0.24718584439844,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/233.pdb,5870.014570227435,1.0,1.0,1.0
298,0.2471890607191614,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_235/pdbs/135.pdb,5863.940289764554,1.0,1.0,1.0
299,0.2471947828245687,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/249.pdb,5677.366845089827,1.0,1.0,1.0
300,0.247199550599202,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_503/pdbs/18.pdb,5417.02234907034,1.0,1.0,1.0
301,0.2472003378813884,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_870/pdbs/14.pdb,5489.226714957676,1.0,1.0,1.0
302,0.247204018491261,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1641/pdbs/210.pdb,5838.595377747222,1.0,1.0,1.0
303,0.2472160487127524,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_830/pdbs/36.pdb,5568.644421768199,1.0,1.0,1.0
304,0.247222133004479,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_830/pdbs/25.pdb,5931.275378315346,1.0,1.0,1.0
305,0.2472230919111619,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/44.pdb,5615.884459853196,1.0,1.0,1.0
306,0.2472233093936347,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/326.pdb,5544.346081810932,1.0,1.0,1.0
307,0.2472234534563054,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_434/pdbs/17.pdb,5429.481476704013,1.0,1.0,1.0
308,0.2472238707907945,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_755/pdbs/25.pdb,5551.750146947357,1.0,1.0,1.0
309,0.2472246758039799,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_1111/pdbs/201.pdb,5687.09542050744,1.0,1.0,1.0
310,0.2472269237253035,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_669/pdbs/117.pdb,5691.435927070751,1.0,1.0,1.0
311,0.2472277512784051,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/338.pdb,5795.443172636871,1.0,1.0,1.0
312,0.2472285690535144,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_719/pdbs/37.pdb,5587.654625461542,1.0,1.0,1.0
313,0.2472326042012123,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_332/pdbs/15.pdb,5382.902947057499,1.0,1.0,1.0
314,0.2472541406076603,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/162_J3_ijk/0/output_397/pdbs/321.pdb,5647.931711318361,1.0,1.0,1.0
