,xray_0_min_0,xray_0_min_0_pdb,xray_0_min_0_rmsd,xray_0_min_0_rmsd_avg,xray_0_min_0_r_free_0
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_26/log.csv,3.642765540510915,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_26/pdbs/440.pdb,0.2436214772768393,0.0730171906159896,0.0637171378549808
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_15/log.csv,3.586751299636274,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_15/pdbs/401.pdb,0.2486772336896212,0.0446838507891398,0.0601269849432689
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_21/log.csv,3.623815036065967,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_21/pdbs/487.pdb,0.236718270065722,0.0974276959094296,0.0623840354487942
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_104/log.csv,3.3084292516610576,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_104/pdbs/482.pdb,0.2242838767421847,0.0697457199170888,0.0468896966298599
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_109/log.csv,4.207828847747786,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_109/pdbs/469.pdb,0.2138722502821454,0.0903187557975724,0.1130617915423441
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_110/log.csv,3.5844695879710438,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_110/pdbs/374.pdb,0.24732030398875,0.0634963430285029,0.0599348802233358
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_101/log.csv,4.144825659813977,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_101/pdbs/734.pdb,0.2241420732322031,0.0887219048994423,0.1063032362061326
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_94/log.csv,3.5905193696526934,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_94/pdbs/512.pdb,0.2407138875688598,0.0834795874557387,0.0629038044989184
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_106/log.csv,3.6015995974325743,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_106/pdbs/648.pdb,0.2352676982073893,0.0704797563815586,0.0627463611232694
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_107/log.csv,3.432903666208724,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/61_sb_4/134571/output_107/pdbs/528.pdb,0.2313313843956965,0.0250830542877348,0.0525424888073936
