,cif_name,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_xray_id,r_free_0,pdb,r_free,ff
150,7mhh,0.221003986636575,0.1381580098396505,0.046244949465646,0.1329900634236304,0.0726270861036484,0.0763204342217791,0.0943369737640275,0.2183184965450427,1.0,0.2996361479749951,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/150.pdb,0.2967669915762141,1050.781749470282
151,7mhh,0.0928058653091739,0.0812339430581464,0.1713319963025793,0.102484570216494,0.1664500225456427,0.1200536254475724,0.1187164167332837,0.1469235603871073,1.0,0.2996677347179428,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/151.pdb,0.3008135059054997,544.9581823840604
152,7mhh,0.0170694664048604,0.0825629831411263,0.1084638092091336,0.2356692062431451,0.2054941691316935,0.2029072627314419,0.0464900600497937,0.1013430430888052,1.0,0.2998001358828913,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/152.pdb,0.29659462527669866,1642.8164439261216
153,7mhh,0.0739716153481058,0.2356103163167787,0.1517934446425776,0.0193187520541979,0.2146793657758652,0.1123861425515708,0.067184772898515,0.1250555904123889,1.0,0.2998258732678925,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/153.pdb,0.2994681328183615,492.9907169854389
154,7mhh,0.215160616842542,0.09104600910458,0.1929027432186919,0.1930922086616598,0.0482710514806231,0.095706842956755,0.0482153128908427,0.1156052148443053,1.0,0.2998848408054629,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/154.pdb,0.29678749926524295,1674.7077884416365
155,7mhh,0.0558897111824027,0.1866484169671834,0.3006312785435001,0.0362045688369034,0.1749530682787361,0.082368631217065,0.0921415364632961,0.0711627885109129,1.0,0.2999315315872863,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/155.pdb,0.29645332106634104,1110.3598388143769
156,7mhh,0.1402118792194576,0.0277983380179372,0.1378619174823163,0.1647510266167471,0.2032553557314408,0.0568999547609938,0.2016782030078279,0.067543325163279,1.0,0.3000396759228876,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/156.pdb,0.2943785295072745,1847.0797094707332
157,7mhh,0.1142975279476821,0.2703629519221458,0.0852809519762683,0.0695321422168739,0.0722699750652922,0.1919106586220186,0.1467481708911099,0.049597621358609,1.0,0.3000700255693778,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/157.pdb,0.29679600529020944,475.58217298386916
158,7mhh,0.215160616842542,0.09104600910458,0.1929027432186919,0.1930922086616598,0.0482710514806231,0.095706842956755,0.0482153128908427,0.1156052148443053,1.0,0.3001008915403688,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/158.pdb,0.301855826469712,-22.217533758808315
159,7mhh,0.0872246821940942,0.0918577894522191,0.1233423057807985,0.0440952965810523,0.0830417868722474,0.1982387044779521,0.2504450546159608,0.1217543800256753,1.0,0.3001178542232993,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/159.pdb,0.2961362321435519,1024.3228515974104
160,7mhh,0.0872246821940942,0.0918577894522191,0.1233423057807985,0.0440952965810523,0.0830417868722474,0.1982387044779521,0.2504450546159608,0.1217543800256753,1.0,0.3001508854583148,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/160.pdb,0.2954652636941114,1691.5288896032407
161,7mhh,0.1812704691429026,0.1163819305167051,0.2095351823395006,0.0737441417060325,0.1887385748120992,0.1396108120024701,0.0358054610506741,0.0549134284296155,1.0,0.3001906130760041,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/161.pdb,0.2980232476312131,510.6393553445222
162,7mhh,0.0970358245747244,0.2179527126000183,0.1397755603368645,0.14770646901883,0.1711191543817657,0.1483149588070522,0.0522916603478091,0.0258036599329355,1.0,0.300199807939231,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/162.pdb,0.2993083026079046,480.049071354939
163,7mhh,0.1388560466657642,0.0220297442077258,0.1393708141463365,0.1631286440892993,0.1337519863770046,0.2050834527053207,0.1731718828728614,0.0246074289356874,1.0,0.3002494536082228,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/163.pdb,0.3002179981664415,492.7569514261085
164,7mhh,0.057421036666475,0.1346124403242656,0.1425009833842097,0.0721088032825038,0.1142082882663218,0.1513144809754687,0.1632737599199949,0.1645602071807602,1.0,0.3002798988320758,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/164.pdb,0.2990132195382134,544.2884313858657
165,7mhh,0.1917238597376801,0.0937432788446586,0.0240039140729955,0.1921986763808432,0.1936031125898845,0.0783843245899445,0.0899157628179379,0.1364270709660553,1.0,0.3003195103019432,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/165.pdb,0.30014483487125815,555.9430363097148
166,7mhh,0.1812704691429026,0.1163819305167051,0.2095351823395006,0.0737441417060325,0.1887385748120992,0.1396108120024701,0.0358054610506741,0.0549134284296155,1.0,0.3003597251543624,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/166.pdb,0.29997251164641175,-11.762607536540884
167,7mhh,0.2107967973922776,0.0511530555957606,0.1172334929232363,0.2405386987418633,0.2802240119005608,0.029425134549189,0.0203550395676838,0.0502737693294283,1.0,0.3003651299057421,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/167.pdb,0.30011490481946246,11.811921344506317
168,7mhh,0.1283345325672979,0.1182483223246982,0.1941244192910129,0.1678217685399226,0.1610058979407356,0.133536297608987,0.0356188019336217,0.0613099597937238,1.0,0.3003995125513715,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/168.pdb,0.29526746719771896,1713.730788550813
169,7mhh,0.1142975279476821,0.2703629519221458,0.0852809519762683,0.0695321422168739,0.0722699750652922,0.1919106586220186,0.1467481708911099,0.049597621358609,1.0,0.3004423198885373,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/169.pdb,0.2942399344967456,1137.4873744944744
170,7mhh,0.221003986636575,0.1381580098396505,0.046244949465646,0.1329900634236304,0.0726270861036484,0.0763204342217791,0.0943369737640275,0.2183184965450427,1.0,0.3004472221165284,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/170.pdb,0.29574896928652755,1663.3033723585909
171,7mhh,0.0429530918548117,0.1929157694563289,0.166789369234658,0.1374613082296992,0.1783401063740579,0.0339462771022976,0.0698254679739667,0.1777686097741796,1.0,0.3004621905572399,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/171.pdb,0.2956096825220848,1709.4664497204337
172,7mhh,0.1283345325672979,0.1182483223246982,0.1941244192910129,0.1678217685399226,0.1610058979407356,0.133536297608987,0.0356188019336217,0.0613099597937238,1.0,0.3004828624880225,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/172.pdb,0.3013899204731967,-8.421825138444348
173,7mhh,0.0752169723049147,0.2033272014997156,0.1480235451391834,0.1219666171016121,0.0188470355160737,0.0223228560726586,0.2451157036709566,0.165180068694885,1.0,0.3004902263184065,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/173.pdb,0.2992928151897786,-7.654836857657756
174,7mhh,0.1917238597376801,0.0937432788446586,0.0240039140729955,0.1921986763808432,0.1936031125898845,0.0783843245899445,0.0899157628179379,0.1364270709660553,1.0,0.3005205168854377,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/174.pdb,0.29856857423548705,1183.494122226146
175,7mhh,0.057421036666475,0.1346124403242656,0.1425009833842097,0.0721088032825038,0.1142082882663218,0.1513144809754687,0.1632737599199949,0.1645602071807602,1.0,0.3005602459441456,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/175.pdb,0.2970519761468536,1061.3305684726329
176,7mhh,0.170242457394428,0.0360318718878315,0.1302951288699904,0.156788929792132,0.049005797907038,0.112062398351546,0.1573421541209896,0.188231261676044,1.0,0.3006388884436914,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/176.pdb,0.29679506882553713,1083.185168599687
177,7mhh,0.0752169723049147,0.2033272014997156,0.1480235451391834,0.1219666171016121,0.0188470355160737,0.0223228560726586,0.2451157036709566,0.165180068694885,1.0,0.300643086645275,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/177.pdb,0.3001102273367244,506.2932869829584
178,7mhh,0.0702718028187513,0.2265323853270524,0.1619921408122379,0.148715656715191,0.0472970327357862,0.1342657920171426,0.0168684702503814,0.194056719323457,1.0,0.3006563057862076,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/178.pdb,0.29652743332679893,1144.4091831313456
179,7mhh,0.1194353069854778,0.1530448474100616,0.1391167715421873,0.1177891089184727,0.0949580435746502,0.0756391834707956,0.1702781544028253,0.1297385836955291,1.0,0.3006631954850662,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/179.pdb,0.29739988142756435,1172.461000478247
180,7mhh,0.0872246821940942,0.0918577894522191,0.1233423057807985,0.0440952965810523,0.0830417868722474,0.1982387044779521,0.2504450546159608,0.1217543800256753,1.0,0.3007249415388657,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/180.pdb,0.3000172421366996,546.2904063254147
181,7mhh,0.1081275576012283,0.1025033890252194,0.1245826809130847,0.1483952142479537,0.0535829428058482,0.1960446628351572,0.0833094188454537,0.1834541337260544,1.0,0.3007385426305539,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/181.pdb,0.30103481977961793,-5.367838941498775
182,7mhh,0.0764804207744975,0.087499625544171,0.1640384647316946,0.129072912259099,0.2328275754719282,0.1580525863089761,0.0754644210543544,0.0765639938552789,1.0,0.3007466737099937,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/182.pdb,0.29951036373452344,514.2771170255044
183,7mhh,0.1402118792194576,0.0277983380179372,0.1378619174823163,0.1647510266167471,0.2032553557314408,0.0568999547609938,0.2016782030078279,0.067543325163279,1.0,0.3008518554068264,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/183.pdb,0.29490264020128987,1232.005091095029
184,7mhh,0.0162885422978887,0.2087412231343174,0.0449431169099977,0.2264242035188463,0.1618978035759113,0.0487525114256902,0.2503853407596356,0.0425672583777126,1.0,0.300859812888209,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/184.pdb,0.30393098350306963,584.3305151724643
185,7mhh,0.0238077357284721,0.2223500079817085,0.1719863248368268,0.0719420973001591,0.0537306790652228,0.2254016181754413,0.0149694467318455,0.2158120901803236,1.0,0.300884024499053,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/185.pdb,0.300440102625569,480.7773534388069
186,7mhh,0.0939008325074368,0.1200734428648144,0.2256360346941592,0.048001666807072,0.0159626285960843,0.0486950729454516,0.2247596996722036,0.2229706219127778,1.0,0.3009265348065607,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/186.pdb,0.29931682003473464,1661.9318043036124
187,7mhh,0.1719834499348391,0.1654421385448233,0.1626833488706946,0.0903264125375552,0.1829945536645352,0.0439178875757388,0.10734373121489,0.0753084776569234,1.0,0.3009662433514223,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/187.pdb,0.29502724255908097,1509.4222869189225
188,7mhh,0.1388560466657642,0.0220297442077258,0.1393708141463365,0.1631286440892993,0.1337519863770046,0.2050834527053207,0.1731718828728614,0.0246074289356874,1.0,0.300994073875422,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/188.pdb,0.296865447437948,1237.8796577125067
189,7mhh,0.1167786410750631,0.1804860805028467,0.185252264937197,0.0188676760265912,0.1416967538328688,0.0655125422563241,0.12870751383981,0.1626985275292987,1.0,0.301008888473315,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/189.pdb,0.2963256451383479,1633.8547404679596
190,7mhh,0.1997508293078996,0.0217094186558512,0.142703761880282,0.040273080766158,0.0834583427631432,0.0756756552841274,0.2138242145845775,0.2226046967579607,1.0,0.3010111619438259,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/190.pdb,0.2973251158115214,1721.1250132775747
191,7mhh,0.1786801573968544,0.1867771776685711,0.0777269843072851,0.1418216833816422,0.1302750974006415,0.0687216995652254,0.180886052184564,0.0351111480952161,1.0,0.3010162014080232,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/191.pdb,0.2987150754463845,549.7302858308204
192,7mhh,0.1812704691429026,0.1163819305167051,0.2095351823395006,0.0737441417060325,0.1887385748120992,0.1396108120024701,0.0358054610506741,0.0549134284296155,1.0,0.3010292168394786,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/192.pdb,0.29510297396961443,1134.1570774761403
193,7mhh,0.1813028204959635,0.0540130479944279,0.0865471526089317,0.1681171027151465,0.0844715222341924,0.1343391349665741,0.1858904188230566,0.1053188001617069,1.0,0.3010312369992942,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/193.pdb,0.300263623348772,-1.0774012858080368
194,7mhh,0.2107967973922776,0.0511530555957606,0.1172334929232363,0.2405386987418633,0.2802240119005608,0.029425134549189,0.0203550395676838,0.0502737693294283,1.0,0.3010400320571093,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/194.pdb,0.29781351711280557,528.3433047920965
195,7mhh,0.0429530918548117,0.1929157694563289,0.166789369234658,0.1374613082296992,0.1783401063740579,0.0339462771022976,0.0698254679739667,0.1777686097741796,1.0,0.3010468740612557,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/195.pdb,0.30014817095117063,-18.64100211657737
196,7mhh,0.1943793283301222,0.1150027332840237,0.0956812770211226,0.070327208785125,0.2005624010365736,0.0778207901526714,0.1971114153653484,0.0491148460250128,1.0,0.3011614512591147,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/196.pdb,0.29512268317542806,1174.5702484376
197,7mhh,0.0697406264784075,0.1197589633012369,0.1571726370923407,0.2128466883577571,0.0420852377799477,0.163881703072569,0.0652965387698785,0.1692176051478623,1.0,0.301165255515081,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/197.pdb,0.29892439900343726,2418.285983562817
198,7mhh,0.0170694664048604,0.0825629831411263,0.1084638092091336,0.2356692062431451,0.2054941691316935,0.2029072627314419,0.0464900600497937,0.1013430430888052,1.0,0.3011774644727801,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/198.pdb,0.29835249256776397,1227.7066869682762
199,7mhh,0.1194353069854778,0.1530448474100616,0.1391167715421873,0.1177891089184727,0.0949580435746502,0.0756391834707956,0.1702781544028253,0.1297385836955291,1.0,0.3011927286998473,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/199.pdb,0.29988100617149854,542.109088779096
200,7mhh,0.1446710468800135,0.0414580318141571,0.1987019948311763,0.1001472215113605,0.1461827457777542,0.1367663832075641,0.1555689780747898,0.0765035979031841,2.0,0.2927065417747119,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/200.pdb,0.2936051386035394,477.5369348503368
201,7mhh,0.1355228841044874,0.1046952937256504,0.0205478597553272,0.1904165057359767,0.1988720776143479,0.232366420657482,0.0228291705759438,0.0947497878307843,2.0,0.2931129954307031,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/201.pdb,0.29364709494779795,501.8857550951426
202,7mhh,0.2380808646715139,0.0577263563976708,0.08325897188311,0.0273137536894214,0.1839263419014631,0.152674002711269,0.0654263994634809,0.1915933092820706,2.0,0.2932252385980222,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/202.pdb,0.293645667970368,451.59921627298235
203,7mhh,0.1446710468800135,0.0414580318141571,0.1987019948311763,0.1001472215113605,0.1461827457777542,0.1367663832075641,0.1555689780747898,0.0765035979031841,2.0,0.2932351415388846,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/203.pdb,0.29275948566101945,1148.9204572529961
204,7mhh,0.1877827529418552,0.087907087103428,0.0109886755367029,0.1423118757927834,0.1977646078242137,0.1317515875425717,0.1127739802287329,0.128719433029712,2.0,0.2936217881754061,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/204.pdb,0.29183886304821305,1076.2076786774464
205,7mhh,0.2380808646715139,0.0577263563976708,0.08325897188311,0.0273137536894214,0.1839263419014631,0.152674002711269,0.0654263994634809,0.1915933092820706,2.0,0.2936873128717936,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/205.pdb,0.29357729212985245,976.1941071803345
206,7mhh,0.1580108908372099,0.1584328674885131,0.1797884268355059,0.0256384226011319,0.182952461907062,0.0985865180315137,0.0874609756903291,0.1091294366087341,2.0,0.2940675800349707,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/206.pdb,0.29059357675584097,1144.4120689710599
207,7mhh,0.1355228841044874,0.1046952937256504,0.0205478597553272,0.1904165057359767,0.1988720776143479,0.232366420657482,0.0228291705759438,0.0947497878307843,2.0,0.2943806563142265,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/207.pdb,0.29166156536073506,1000.3716700415139
208,7mhh,0.1603752821393605,0.1203197283570234,0.1337963927662556,0.1312651072505078,0.1414569830263287,0.1250423001280688,0.1088975493801288,0.0788466569523261,2.0,0.294721216181186,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/208.pdb,0.2906597114211519,1090.638075932808
209,7mhh,0.0962275705538706,0.1825534443070643,0.1275920734279381,0.1243972961552281,0.1128872251411038,0.1494153921506248,0.1795461391228759,0.027380859141294,2.0,0.2947974383504692,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/209.pdb,0.2939652353442569,406.8345186752838
210,7mhh,0.0962275705538706,0.1825534443070643,0.1275920734279381,0.1243972961552281,0.1128872251411038,0.1494153921506248,0.1795461391228759,0.027380859141294,2.0,0.2948495367475481,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/210.pdb,0.2900528010347997,1062.195323128201
211,7mhh,0.0481835276389517,0.1396550633720104,0.0169795891471568,0.1146447550876566,0.181135447869507,0.172630187853205,0.1571941377654601,0.169577291266052,2.0,0.2949416433331731,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/211.pdb,0.29255239382639797,1061.7874702563893
212,7mhh,0.0576350742704322,0.1921837459526983,0.0666350706317851,0.114647212538194,0.0595241447022717,0.13340508615169,0.179344826601823,0.1966248391511054,2.0,0.2950462971510179,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/212.pdb,0.29564159314226407,1189.339326827368
213,7mhh,0.1892288272182822,0.0881798095385351,0.1952879251849795,0.1367175949079893,0.0270435408271218,0.0194423322701055,0.1482111676357764,0.19588880241721,2.0,0.2951737158424176,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/213.pdb,0.29493724203421295,527.6027485718596
214,7mhh,0.196252370230166,0.0834409433685409,0.1394540021030895,0.1933530577162648,0.057564265399866,0.0850635387697774,0.1850038120659406,0.0598680103463546,2.0,0.295557400187687,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/214.pdb,0.291876811272958,1178.9195103322752
215,7mhh,0.1665741291616864,0.0500753560503091,0.0840153857538141,0.1192346143651437,0.2836946062276714,0.2247363305712479,0.0412429105569711,0.0304266673131562,2.0,0.295822014453734,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/215.pdb,0.2943860130494754,466.0018649469522
216,7mhh,0.196252370230166,0.0834409433685409,0.1394540021030895,0.1933530577162648,0.057564265399866,0.0850635387697774,0.1850038120659406,0.0598680103463546,2.0,0.2958636502080132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/216.pdb,0.2951311266289932,492.80075837444144
217,7mhh,0.0879702722264856,0.1848844357851073,0.1640588053159233,0.0921586558211494,0.1926352078926421,0.1186643173923022,0.1027723719724701,0.0568559335939196,2.0,0.2958801488139349,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/217.pdb,0.29271048343964123,976.8451010024502
218,7mhh,0.0879702722264856,0.1848844357851073,0.1640588053159233,0.0921586558211494,0.1926352078926421,0.1186643173923022,0.1027723719724701,0.0568559335939196,2.0,0.2960302979669602,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/218.pdb,0.2950699008004035,414.2905649315069
219,7mhh,0.0481835276389517,0.1396550633720104,0.0169795891471568,0.1146447550876566,0.181135447869507,0.172630187853205,0.1571941377654601,0.169577291266052,2.0,0.2960780915393052,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/219.pdb,0.2945864376681982,1678.881230994838
220,7mhh,0.1603752821393605,0.1203197283570234,0.1337963927662556,0.1312651072505078,0.1414569830263287,0.1250423001280688,0.1088975493801288,0.0788466569523261,2.0,0.2961517023371213,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/220.pdb,0.29428212650863383,472.5074729033222
221,7mhh,0.1877827529418552,0.087907087103428,0.0109886755367029,0.1423118757927834,0.1977646078242137,0.1317515875425717,0.1127739802287329,0.128719433029712,2.0,0.2962154500725973,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/221.pdb,0.2959226271521674,502.04671956585264
222,7mhh,0.1093517900840875,0.1368279126213544,0.0666757517375489,0.0890917329056522,0.1594943045752006,0.1643055445018954,0.1393682911954064,0.1348846723788542,2.0,0.2962300754370463,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/222.pdb,0.2926409096144668,516.2805265236557
223,7mhh,0.062968284830316,0.048767144111524,0.062889993818167,0.0198598008834801,0.2400977477955328,0.1316250285146571,0.2157084155185455,0.2180835845277773,2.0,0.2963424757775706,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/223.pdb,0.29457582005691973,463.84606775107846
224,7mhh,0.0474924316082186,0.0524935123010452,0.0330603112699661,0.0661546370905395,0.2678912637860641,0.2506813061422741,0.1032325263732122,0.1789940114286799,2.0,0.2965516613600108,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/224.pdb,0.2956951759023775,466.02629315350094
225,7mhh,0.0481835276389517,0.1396550633720104,0.0169795891471568,0.1146447550876566,0.181135447869507,0.172630187853205,0.1571941377654601,0.169577291266052,2.0,0.2965573871830066,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/225.pdb,0.29395329053625224,487.99815914651964
226,7mhh,0.1665741291616864,0.0500753560503091,0.0840153857538141,0.1192346143651437,0.2836946062276714,0.2247363305712479,0.0412429105569711,0.0304266673131562,2.0,0.2966206995476745,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/226.pdb,0.2936682218558654,1096.7692288285043
227,7mhh,0.0576350742704322,0.1921837459526983,0.0666350706317851,0.114647212538194,0.0595241447022717,0.13340508615169,0.179344826601823,0.1966248391511054,2.0,0.2966269523903592,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/227.pdb,0.29638334143605516,467.85205997164667
228,7mhh,0.1867805418044286,0.1036800890582534,0.1583336175571968,0.0646680563871761,0.0687105390287544,0.1498606630498273,0.1313122389647677,0.1366542541495955,2.0,0.2966615346778969,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/228.pdb,0.29238861492076995,1057.4475837290147
229,7mhh,0.2171133440683332,0.0736255695910025,0.0241093330921959,0.0600049078780114,0.2802046360036156,0.1276538027800427,0.0220269928108277,0.1952614137759706,2.0,0.2967143271438379,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/229.pdb,0.2975879868097267,445.6897733558904
230,7mhh,0.1446710468800135,0.0414580318141571,0.1987019948311763,0.1001472215113605,0.1461827457777542,0.1367663832075641,0.1555689780747898,0.0765035979031841,2.0,0.296729105626594,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/230.pdb,0.29416617905237524,1763.4598086939088
231,7mhh,0.0700197996639229,0.1946158885502441,0.0724255380623382,0.1387512481111308,0.1568246663413779,0.1350486429908274,0.0809930283441782,0.1513211879359801,2.0,0.2967410965451095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/231.pdb,0.2972643440820927,473.27834678550266
232,7mhh,0.0272079933119863,0.188653090366157,0.0490017845306278,0.140824202670364,0.1694991865025241,0.1267091199247299,0.2053068772016023,0.0927977454920085,2.0,0.2968235599783893,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/232.pdb,0.2959016794855859,1043.2395246394929
233,7mhh,0.1892288272182822,0.0881798095385351,0.1952879251849795,0.1367175949079893,0.0270435408271218,0.0194423322701055,0.1482111676357764,0.19588880241721,2.0,0.296846279352935,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/233.pdb,0.29359615953973794,1119.1733261499298
234,7mhh,0.0441960879888016,0.1962658964317099,0.0703390974491127,0.1606891907270803,0.1717629010619829,0.0637750462813864,0.1797882592832889,0.113183520776637,2.0,0.2968463803589561,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh_ref_15/234.pdb,0.29565877619103414,1027.6186173759997
