,cif_name,w_0,w_1,w_2,w_3,w_4,w_5,w_6,w_7,w_xray_id,r_free_0,pdb
89,7mhh,0.1628769301244909,0.0253853156916653,0.0462971157295233,0.170574006614483,0.2106426836493284,0.1355222717781484,0.0701253921276425,0.178576284284718,0.0,0.3045894761208021,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_42/pdbs/5.pdb
90,7mhh,0.0855671259039912,0.242874835581646,0.1840319446336999,0.0485822625446902,0.0688893853335835,0.1053560779583953,0.1448021638026512,0.1198962042413424,0.0,0.3046028966381662,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_46/pdbs/2.pdb
91,7mhh,0.2341411720278313,0.0433502543227333,0.1925887290930115,0.0972711007443024,0.0661897293453656,0.1699390535506849,0.0836912752224257,0.1128286856936449,0.0,0.3046478851673013,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_1/pdbs/1.pdb
92,7mhh,0.1841582237906708,0.0536623642858786,0.1229495348306854,0.2273255573635271,0.1137182662999965,0.1569594621614469,0.0405630455994081,0.1006635456683864,0.0,0.3046479727563952,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_32/pdbs/1.pdb
93,7mhh,0.1588193418183186,0.0933943912649272,0.2017947839855674,0.1697051079499204,0.1458763953410569,0.0466520045586944,0.1141574459559616,0.0696005291255531,0.0,0.3046697342732773,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_45/pdbs/5.pdb
94,7mhh,0.1407819099644772,0.2041569321366547,0.0969559031691852,0.1736185813418216,0.1603349667559437,0.1409157658609144,0.0654405713555097,0.0177953694154934,0.0,0.3046849787029095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_35/pdbs/1.pdb
95,7mhh,0.1588193418183186,0.0933943912649272,0.2017947839855674,0.1697051079499204,0.1458763953410569,0.0466520045586944,0.1141574459559616,0.0696005291255531,0.0,0.3047201561217004,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_45/pdbs/3.pdb
96,7mhh,0.0198052965802307,0.104867597016689,0.2447731970334069,0.0979432428302228,0.2088889420174959,0.0593729410326166,0.1436237731816217,0.1207250103077164,0.0,0.3047579487695361,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_28/pdbs/2.pdb
97,7mhh,0.0875793149461345,0.1470687239131465,0.1355715514415504,0.1902354076546889,0.0774826873171001,0.1177904207725498,0.1206298084390135,0.1236420855158161,0.0,0.3047594038699874,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_20/pdbs/2.pdb
98,7mhh,0.1339891435509674,0.1692302303503813,0.05786529066292,0.169948712097079,0.1091903246752101,0.1719899001162544,0.075306324583188,0.1124800739639996,0.0,0.3047864203348603,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_14/pdbs/1.pdb
99,7mhh,0.0926282925623369,0.0876497046971895,0.1437637900457871,0.2074717661722768,0.0605671067210126,0.1533281484006538,0.0304369153185676,0.2241542760821754,0.0,0.3048107312191545,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W0/output_34/pdbs/2.pdb
100,7mhh,0.1081275576012283,0.1025033890252194,0.1245826809130847,0.1483952142479537,0.0535829428058482,0.1960446628351572,0.0833094188454537,0.1834541337260544,1.0,0.2945927356881628,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_42/pdbs/3.pdb
101,7mhh,0.0429530918548117,0.1929157694563289,0.166789369234658,0.1374613082296992,0.1783401063740579,0.0339462771022976,0.0698254679739667,0.1777686097741796,1.0,0.2946317306316378,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_22/pdbs/3.pdb
102,7mhh,0.1081275576012283,0.1025033890252194,0.1245826809130847,0.1483952142479537,0.0535829428058482,0.1960446628351572,0.0833094188454537,0.1834541337260544,1.0,0.2958649655787749,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_42/pdbs/4.pdb
103,7mhh,0.0429530918548117,0.1929157694563289,0.166789369234658,0.1374613082296992,0.1783401063740579,0.0339462771022976,0.0698254679739667,0.1777686097741796,1.0,0.2966046048044406,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_22/pdbs/2.pdb
104,7mhh,0.1997508293078996,0.0217094186558512,0.142703761880282,0.040273080766158,0.0834583427631432,0.0756756552841274,0.2138242145845775,0.2226046967579607,1.0,0.2966147689883903,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_4/pdbs/2.pdb
105,7mhh,0.1162084712732924,0.1683334350324168,0.1667921839236167,0.1492792069224293,0.02832695487815,0.0646803342183651,0.1683015373491937,0.1380778764025358,1.0,0.2972435231033123,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_48/pdbs/2.pdb
106,7mhh,0.1081275576012283,0.1025033890252194,0.1245826809130847,0.1483952142479537,0.0535829428058482,0.1960446628351572,0.0833094188454537,0.1834541337260544,1.0,0.2973571593893514,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_42/pdbs/2.pdb
107,7mhh,0.1548439971876156,0.0345231868808996,0.1447304486256345,0.1227892125993315,0.1596025481098501,0.0864306272433236,0.1731571527909268,0.123922826562418,1.0,0.2974080364980583,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_35/pdbs/2.pdb
108,7mhh,0.083640817822939,0.2408860691375295,0.0380848224551086,0.1542899983650064,0.173284133801851,0.2324515056376752,0.0376600806112657,0.0397025721686242,1.0,0.2976277193492979,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_21/pdbs/3.pdb
109,7mhh,0.1627821295405042,0.1409232193351609,0.1429732865897224,0.0767333604679028,0.1373771408183921,0.0655822306977111,0.1410897849063765,0.1325388476442298,1.0,0.2976359393834347,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_16/pdbs/4.pdb
110,7mhh,0.1596993615733306,0.1506170171991498,0.2024269023772329,0.0841346320155264,0.0276975086333705,0.1760675983921014,0.1812978733543189,0.0180591064549694,1.0,0.2977263064541025,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_8/pdbs/2.pdb
111,7mhh,0.0970358245747244,0.2179527126000183,0.1397755603368645,0.14770646901883,0.1711191543817657,0.1483149588070522,0.0522916603478091,0.0258036599329355,1.0,0.2977766759147092,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_17/pdbs/3.pdb
112,7mhh,0.1283345325672979,0.1182483223246982,0.1941244192910129,0.1678217685399226,0.1610058979407356,0.133536297608987,0.0356188019336217,0.0613099597937238,1.0,0.2978303900916523,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_27/pdbs/2.pdb
113,7mhh,0.1719834499348391,0.1654421385448233,0.1626833488706946,0.0903264125375552,0.1829945536645352,0.0439178875757388,0.10734373121489,0.0753084776569234,1.0,0.2979417705780086,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_15/pdbs/2.pdb
114,7mhh,0.1627821295405042,0.1409232193351609,0.1429732865897224,0.0767333604679028,0.1373771408183921,0.0655822306977111,0.1410897849063765,0.1325388476442298,1.0,0.2980603651599297,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_16/pdbs/3.pdb
115,7mhh,0.0939008325074368,0.1200734428648144,0.2256360346941592,0.048001666807072,0.0159626285960843,0.0486950729454516,0.2247596996722036,0.2229706219127778,1.0,0.2980766084085156,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_11/pdbs/3.pdb
116,7mhh,0.215160616842542,0.09104600910458,0.1929027432186919,0.1930922086616598,0.0482710514806231,0.095706842956755,0.0482153128908427,0.1156052148443053,1.0,0.2981348341732785,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_23/pdbs/2.pdb
117,7mhh,0.0162885422978887,0.2087412231343174,0.0449431169099977,0.2264242035188463,0.1618978035759113,0.0487525114256902,0.2503853407596356,0.0425672583777126,1.0,0.2982088861373978,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_6/pdbs/3.pdb
118,7mhh,0.0283006330882639,0.1750671426144935,0.2016831866520278,0.1797132206334045,0.1319112855752357,0.1147097829191457,0.0167488002862328,0.151865948231196,1.0,0.298247818047612,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_46/pdbs/3.pdb
119,7mhh,0.0615381090921283,0.0617013288921549,0.2772554553617207,0.0931638994917878,0.1641639321351972,0.0264176347131591,0.2089628251514984,0.1067968151623533,1.0,0.2983068565979073,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_29/pdbs/4.pdb
120,7mhh,0.1997508293078996,0.0217094186558512,0.142703761880282,0.040273080766158,0.0834583427631432,0.0756756552841274,0.2138242145845775,0.2226046967579607,1.0,0.2984415037530465,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_4/pdbs/3.pdb
121,7mhh,0.0764804207744975,0.087499625544171,0.1640384647316946,0.129072912259099,0.2328275754719282,0.1580525863089761,0.0754644210543544,0.0765639938552789,1.0,0.2984447829797385,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_39/pdbs/4.pdb
122,7mhh,0.083640817822939,0.2408860691375295,0.0380848224551086,0.1542899983650064,0.173284133801851,0.2324515056376752,0.0376600806112657,0.0397025721686242,1.0,0.2984623393237772,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_21/pdbs/2.pdb
123,7mhh,0.1384557138817306,0.1950522321885574,0.040094246952335,0.073870845629217,0.2095959832379831,0.1441026456967155,0.0447401586705448,0.1540881737429163,1.0,0.298549675582657,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_20/pdbs/2.pdb
124,7mhh,0.0697406264784075,0.1197589633012369,0.1571726370923407,0.2128466883577571,0.0420852377799477,0.163881703072569,0.0652965387698785,0.1692176051478623,1.0,0.2986637210401346,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_37/pdbs/3.pdb
125,7mhh,0.1162084712732924,0.1683334350324168,0.1667921839236167,0.1492792069224293,0.02832695487815,0.0646803342183651,0.1683015373491937,0.1380778764025358,1.0,0.298666092246804,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_48/pdbs/3.pdb
126,7mhh,0.0697406264784075,0.1197589633012369,0.1571726370923407,0.2128466883577571,0.0420852377799477,0.163881703072569,0.0652965387698785,0.1692176051478623,1.0,0.2987573681753921,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_37/pdbs/4.pdb
127,7mhh,0.1719834499348391,0.1654421385448233,0.1626833488706946,0.0903264125375552,0.1829945536645352,0.0439178875757388,0.10734373121489,0.0753084776569234,1.0,0.2988212324402077,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_15/pdbs/3.pdb
128,7mhh,0.1167786410750631,0.1804860805028467,0.185252264937197,0.0188676760265912,0.1416967538328688,0.0655125422563241,0.12870751383981,0.1626985275292987,1.0,0.2988248293772408,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_28/pdbs/3.pdb
129,7mhh,0.1786801573968544,0.1867771776685711,0.0777269843072851,0.1418216833816422,0.1302750974006415,0.0687216995652254,0.180886052184564,0.0351111480952161,1.0,0.2988296252642968,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_41/pdbs/3.pdb
130,7mhh,0.1283345325672979,0.1182483223246982,0.1941244192910129,0.1678217685399226,0.1610058979407356,0.133536297608987,0.0356188019336217,0.0613099597937238,1.0,0.2988961807583727,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_27/pdbs/3.pdb
131,7mhh,0.1596993615733306,0.1506170171991498,0.2024269023772329,0.0841346320155264,0.0276975086333705,0.1760675983921014,0.1812978733543189,0.0180591064549694,1.0,0.2989799952371582,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_8/pdbs/3.pdb
132,7mhh,0.0615381090921283,0.0617013288921549,0.2772554553617207,0.0931638994917878,0.1641639321351972,0.0264176347131591,0.2089628251514984,0.1067968151623533,1.0,0.2989994776350126,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_29/pdbs/3.pdb
133,7mhh,0.1813028204959635,0.0540130479944279,0.0865471526089317,0.1681171027151465,0.0844715222341924,0.1343391349665741,0.1858904188230566,0.1053188001617069,1.0,0.2991435850159327,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_24/pdbs/3.pdb
134,7mhh,0.1162084712732924,0.1683334350324168,0.1667921839236167,0.1492792069224293,0.02832695487815,0.0646803342183651,0.1683015373491937,0.1380778764025358,1.0,0.2992023505017833,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_48/pdbs/1.pdb
135,7mhh,0.0739716153481058,0.2356103163167787,0.1517934446425776,0.0193187520541979,0.2146793657758652,0.1123861425515708,0.067184772898515,0.1250555904123889,1.0,0.2992297304438108,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_44/pdbs/3.pdb
136,7mhh,0.215160616842542,0.09104600910458,0.1929027432186919,0.1930922086616598,0.0482710514806231,0.095706842956755,0.0482153128908427,0.1156052148443053,1.0,0.2992374838819615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_23/pdbs/3.pdb
137,7mhh,0.0615381090921283,0.0617013288921549,0.2772554553617207,0.0931638994917878,0.1641639321351972,0.0264176347131591,0.2089628251514984,0.1067968151623533,1.0,0.2992392185996633,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_29/pdbs/2.pdb
138,7mhh,0.1786801573968544,0.1867771776685711,0.0777269843072851,0.1418216833816422,0.1302750974006415,0.0687216995652254,0.180886052184564,0.0351111480952161,1.0,0.2992468853780382,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_41/pdbs/4.pdb
139,7mhh,0.083640817822939,0.2408860691375295,0.0380848224551086,0.1542899983650064,0.173284133801851,0.2324515056376752,0.0376600806112657,0.0397025721686242,1.0,0.299251045705417,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_21/pdbs/4.pdb
140,7mhh,0.1627821295405042,0.1409232193351609,0.1429732865897224,0.0767333604679028,0.1373771408183921,0.0655822306977111,0.1410897849063765,0.1325388476442298,1.0,0.2993193756884895,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_16/pdbs/2.pdb
141,7mhh,0.0604185151609623,0.1924585748601108,0.1969099514521702,0.0684615220204786,0.0415542881168373,0.0768876156254338,0.1163209376165852,0.2469885951474213,1.0,0.2993194960558238,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_47/pdbs/2.pdb
142,7mhh,0.1384557138817306,0.1950522321885574,0.040094246952335,0.073870845629217,0.2095959832379831,0.1441026456967155,0.0447401586705448,0.1540881737429163,1.0,0.2994270261004657,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_20/pdbs/3.pdb
143,7mhh,0.0283006330882639,0.1750671426144935,0.2016831866520278,0.1797132206334045,0.1319112855752357,0.1147097829191457,0.0167488002862328,0.151865948231196,1.0,0.2994532801528541,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_46/pdbs/2.pdb
144,7mhh,0.1548439971876156,0.0345231868808996,0.1447304486256345,0.1227892125993315,0.1596025481098501,0.0864306272433236,0.1731571527909268,0.123922826562418,1.0,0.2994981504163147,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_35/pdbs/1.pdb
145,7mhh,0.0383623624425919,0.0439736257608722,0.2456037836977514,0.0941491760134208,0.1510487888644874,0.2378505565417063,0.1244159037684047,0.0645958029107649,1.0,0.2995161677415713,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_13/pdbs/3.pdb
146,7mhh,0.1943793283301222,0.1150027332840237,0.0956812770211226,0.070327208785125,0.2005624010365736,0.0778207901526714,0.1971114153653484,0.0491148460250128,1.0,0.2995673786538615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_9/pdbs/4.pdb
147,7mhh,0.1548439971876156,0.0345231868808996,0.1447304486256345,0.1227892125993315,0.1596025481098501,0.0864306272433236,0.1731571527909268,0.123922826562418,1.0,0.2995709436689659,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_35/pdbs/3.pdb
148,7mhh,0.0939008325074368,0.1200734428648144,0.2256360346941592,0.048001666807072,0.0159626285960843,0.0486950729454516,0.2247596996722036,0.2229706219127778,1.0,0.2995962445637588,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_11/pdbs/2.pdb
149,7mhh,0.0697406264784075,0.1197589633012369,0.1571726370923407,0.2128466883577571,0.0420852377799477,0.163881703072569,0.0652965387698785,0.1692176051478623,1.0,0.2996300878656721,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_37/pdbs/2.pdb
150,7mhh,0.221003986636575,0.1381580098396505,0.046244949465646,0.1329900634236304,0.0726270861036484,0.0763204342217791,0.0943369737640275,0.2183184965450427,1.0,0.2996361479749951,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_19/pdbs/3.pdb
151,7mhh,0.0928058653091739,0.0812339430581464,0.1713319963025793,0.102484570216494,0.1664500225456427,0.1200536254475724,0.1187164167332837,0.1469235603871073,1.0,0.2996677347179428,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_12/pdbs/2.pdb
152,7mhh,0.0170694664048604,0.0825629831411263,0.1084638092091336,0.2356692062431451,0.2054941691316935,0.2029072627314419,0.0464900600497937,0.1013430430888052,1.0,0.2998001358828913,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_26/pdbs/4.pdb
153,7mhh,0.0739716153481058,0.2356103163167787,0.1517934446425776,0.0193187520541979,0.2146793657758652,0.1123861425515708,0.067184772898515,0.1250555904123889,1.0,0.2998258732678925,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_44/pdbs/2.pdb
154,7mhh,0.215160616842542,0.09104600910458,0.1929027432186919,0.1930922086616598,0.0482710514806231,0.095706842956755,0.0482153128908427,0.1156052148443053,1.0,0.2998848408054629,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_23/pdbs/4.pdb
155,7mhh,0.0558897111824027,0.1866484169671834,0.3006312785435001,0.0362045688369034,0.1749530682787361,0.082368631217065,0.0921415364632961,0.0711627885109129,1.0,0.2999315315872863,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_0/pdbs/3.pdb
156,7mhh,0.1402118792194576,0.0277983380179372,0.1378619174823163,0.1647510266167471,0.2032553557314408,0.0568999547609938,0.2016782030078279,0.067543325163279,1.0,0.3000396759228876,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_34/pdbs/4.pdb
157,7mhh,0.1142975279476821,0.2703629519221458,0.0852809519762683,0.0695321422168739,0.0722699750652922,0.1919106586220186,0.1467481708911099,0.049597621358609,1.0,0.3000700255693778,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_49/pdbs/2.pdb
158,7mhh,0.215160616842542,0.09104600910458,0.1929027432186919,0.1930922086616598,0.0482710514806231,0.095706842956755,0.0482153128908427,0.1156052148443053,1.0,0.3001008915403688,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_23/pdbs/1.pdb
159,7mhh,0.0872246821940942,0.0918577894522191,0.1233423057807985,0.0440952965810523,0.0830417868722474,0.1982387044779521,0.2504450546159608,0.1217543800256753,1.0,0.3001178542232993,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_7/pdbs/3.pdb
160,7mhh,0.0872246821940942,0.0918577894522191,0.1233423057807985,0.0440952965810523,0.0830417868722474,0.1982387044779521,0.2504450546159608,0.1217543800256753,1.0,0.3001508854583148,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_7/pdbs/4.pdb
161,7mhh,0.1812704691429026,0.1163819305167051,0.2095351823395006,0.0737441417060325,0.1887385748120992,0.1396108120024701,0.0358054610506741,0.0549134284296155,1.0,0.3001906130760041,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_36/pdbs/2.pdb
162,7mhh,0.0970358245747244,0.2179527126000183,0.1397755603368645,0.14770646901883,0.1711191543817657,0.1483149588070522,0.0522916603478091,0.0258036599329355,1.0,0.300199807939231,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_17/pdbs/2.pdb
163,7mhh,0.1388560466657642,0.0220297442077258,0.1393708141463365,0.1631286440892993,0.1337519863770046,0.2050834527053207,0.1731718828728614,0.0246074289356874,1.0,0.3002494536082228,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_45/pdbs/2.pdb
164,7mhh,0.057421036666475,0.1346124403242656,0.1425009833842097,0.0721088032825038,0.1142082882663218,0.1513144809754687,0.1632737599199949,0.1645602071807602,1.0,0.3002798988320758,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_5/pdbs/2.pdb
165,7mhh,0.1917238597376801,0.0937432788446586,0.0240039140729955,0.1921986763808432,0.1936031125898845,0.0783843245899445,0.0899157628179379,0.1364270709660553,1.0,0.3003195103019432,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_1/pdbs/2.pdb
166,7mhh,0.1812704691429026,0.1163819305167051,0.2095351823395006,0.0737441417060325,0.1887385748120992,0.1396108120024701,0.0358054610506741,0.0549134284296155,1.0,0.3003597251543624,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_36/pdbs/1.pdb
167,7mhh,0.2107967973922776,0.0511530555957606,0.1172334929232363,0.2405386987418633,0.2802240119005608,0.029425134549189,0.0203550395676838,0.0502737693294283,1.0,0.3003651299057421,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_18/pdbs/1.pdb
168,7mhh,0.1283345325672979,0.1182483223246982,0.1941244192910129,0.1678217685399226,0.1610058979407356,0.133536297608987,0.0356188019336217,0.0613099597937238,1.0,0.3003995125513715,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_27/pdbs/4.pdb
169,7mhh,0.1142975279476821,0.2703629519221458,0.0852809519762683,0.0695321422168739,0.0722699750652922,0.1919106586220186,0.1467481708911099,0.049597621358609,1.0,0.3004423198885373,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_49/pdbs/3.pdb
170,7mhh,0.221003986636575,0.1381580098396505,0.046244949465646,0.1329900634236304,0.0726270861036484,0.0763204342217791,0.0943369737640275,0.2183184965450427,1.0,0.3004472221165284,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_19/pdbs/4.pdb
171,7mhh,0.0429530918548117,0.1929157694563289,0.166789369234658,0.1374613082296992,0.1783401063740579,0.0339462771022976,0.0698254679739667,0.1777686097741796,1.0,0.3004621905572399,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_22/pdbs/4.pdb
172,7mhh,0.1283345325672979,0.1182483223246982,0.1941244192910129,0.1678217685399226,0.1610058979407356,0.133536297608987,0.0356188019336217,0.0613099597937238,1.0,0.3004828624880225,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_27/pdbs/1.pdb
173,7mhh,0.0752169723049147,0.2033272014997156,0.1480235451391834,0.1219666171016121,0.0188470355160737,0.0223228560726586,0.2451157036709566,0.165180068694885,1.0,0.3004902263184065,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_25/pdbs/1.pdb
174,7mhh,0.1917238597376801,0.0937432788446586,0.0240039140729955,0.1921986763808432,0.1936031125898845,0.0783843245899445,0.0899157628179379,0.1364270709660553,1.0,0.3005205168854377,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_1/pdbs/3.pdb
175,7mhh,0.057421036666475,0.1346124403242656,0.1425009833842097,0.0721088032825038,0.1142082882663218,0.1513144809754687,0.1632737599199949,0.1645602071807602,1.0,0.3005602459441456,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_5/pdbs/3.pdb
176,7mhh,0.170242457394428,0.0360318718878315,0.1302951288699904,0.156788929792132,0.049005797907038,0.112062398351546,0.1573421541209896,0.188231261676044,1.0,0.3006388884436914,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_31/pdbs/3.pdb
177,7mhh,0.0752169723049147,0.2033272014997156,0.1480235451391834,0.1219666171016121,0.0188470355160737,0.0223228560726586,0.2451157036709566,0.165180068694885,1.0,0.300643086645275,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/176_w_xray_7mhh/N3_W1/output_25/pdbs/2.pdb
