,xray_0,pdb,r_free_0,w_0_0
49,5.676318808254826,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1126/pdbs/144.pdb,0.2838238513754086,1.0
50,5.676337701386071,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_775/pdbs/594.pdb,0.2922916520533311,1.0
51,5.676343003261492,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1057/pdbs/48.pdb,0.2903538221784579,1.0
52,5.676356454874826,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_847/pdbs/95.pdb,0.2915023739354323,1.0
53,5.676365889256365,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1208/pdbs/534.pdb,0.2948963975848088,1.0
54,5.676395954519002,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1080/pdbs/684.pdb,0.2938577009835006,1.0
55,5.676405827543714,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_182/pdbs/602.pdb,0.2922974260781391,1.0
56,5.676417445871947,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_564/pdbs/61.pdb,0.2871836703035658,1.0
57,5.676430829478031,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_873/pdbs/54.pdb,0.289375600595828,1.0
58,5.67644866409897,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1104/pdbs/165.pdb,0.2838970651123338,1.0
59,5.6764759123459205,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_564/pdbs/60.pdb,0.2893197453299124,1.0
60,5.676491937317195,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1205/pdbs/172.pdb,0.2902453020341709,1.0
61,5.676512700965192,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1646/pdbs/508.pdb,0.2934196816294991,1.0
62,5.676536195468776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_388/pdbs/391.pdb,0.2905725969873978,1.0
63,5.676559665907231,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1748/pdbs/478.pdb,0.2961281583204626,1.0
64,5.676563994393096,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_920/pdbs/160.pdb,0.2914915298558016,1.0
65,5.6765774486421465,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1413/pdbs/851.pdb,0.295166645787398,1.0
66,5.676598110641944,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_709/pdbs/664.pdb,0.2893898051939348,1.0
67,5.676645297675146,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1263/pdbs/467.pdb,0.2901844099935229,1.0
68,5.67664676291365,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_439/pdbs/683.pdb,0.290054656088342,1.0
69,5.676658929732361,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_167/pdbs/31.pdb,0.2834314092505394,1.0
70,5.676660228584438,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_411/pdbs/34.pdb,0.2843718474870234,1.0
71,5.676678059451159,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_321/pdbs/759.pdb,0.2922344990036739,1.0
72,5.676690819901816,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1413/pdbs/868.pdb,0.2922533174954962,1.0
73,5.676707660225015,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_411/pdbs/33.pdb,0.2789076034764614,1.0
74,5.676720889769691,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_312/pdbs/711.pdb,0.2919513566538756,1.0
75,5.676734938180891,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1397/pdbs/667.pdb,0.2928500369050056,1.0
76,5.676740862404383,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1131/pdbs/239.pdb,0.2864146078083668,1.0
77,5.6767428088413965,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1580/pdbs/842.pdb,0.2915432302771997,1.0
78,5.676745972954429,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1646/pdbs/470.pdb,0.2904056970008308,1.0
79,5.6767874806473095,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_775/pdbs/747.pdb,0.2965959289397437,1.0
80,5.676790678143773,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_45/pdbs/429.pdb,0.2950468195975945,1.0
81,5.676812988900106,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1600/pdbs/227.pdb,0.2956566692519964,1.0
82,5.676818463342611,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_564/pdbs/62.pdb,0.2839542199109737,1.0
83,5.676829865105957,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_709/pdbs/78.pdb,0.2890588508282206,1.0
84,5.676852801690269,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_14/pdbs/328.pdb,0.2918106222601872,1.0
85,5.676877112413213,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1126/pdbs/261.pdb,0.2869805191024717,1.0
86,5.676879885981606,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_399/pdbs/821.pdb,0.2890295932303293,1.0
87,5.676895458194093,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_525/pdbs/729.pdb,0.2915920022385315,1.0
88,5.676896023062986,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_775/pdbs/419.pdb,0.2902735006485633,1.0
89,5.676922854213774,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1890/pdbs/601.pdb,0.2876080727907265,1.0
90,5.676941016415764,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_995/pdbs/142.pdb,0.2929766728841431,1.0
91,5.676952655813937,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1970/pdbs/187.pdb,0.2916306157668696,1.0
92,5.676973616624595,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_413/pdbs/282.pdb,0.2937459689861238,1.0
93,5.676987434508376,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1056/pdbs/262.pdb,0.2955335752432409,1.0
94,5.676994789671866,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_413/pdbs/528.pdb,0.2938147515208997,1.0
95,5.677001665259764,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_775/pdbs/679.pdb,0.2894684414980762,1.0
96,5.6770235783091385,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_399/pdbs/822.pdb,0.2897276890877044,1.0
97,5.67702727327656,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_775/pdbs/545.pdb,0.2969000485999605,1.0
98,5.677029688327385,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_1325/pdbs/483.pdb,0.2902743057743782,1.0
99,5.67703421167419,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/131_1_state/118669/output_775/pdbs/752.pdb,0.2960679235009599,1.0
