,decoy_file,pdb_0,id_0,w_0,pdb_1,id_1,w_1
782,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/782.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_53/pdbs/36.pdb,0.0,0.5990568747127484,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_53/pdbs/36.pdb,1.0,0.4009431252872517
783,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/783.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_30/pdbs/54.pdb,0.0,0.6326383814563713,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_30/pdbs/54.pdb,1.0,0.36736161854362864
784,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/784.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_13/pdbs/32.pdb,0.0,0.6117131429692882,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_13/pdbs/32.pdb,1.0,0.3882868570307117
785,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/785.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_29/pdbs/38.pdb,0.0,0.7099307035279171,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_29/pdbs/38.pdb,1.0,0.2900692964720829
786,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/786.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_50/pdbs/54.pdb,0.0,0.593340416172038,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_50/pdbs/54.pdb,1.0,0.406659583827962
787,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/787.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_72/pdbs/46.pdb,0.0,0.5631464389031168,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_72/pdbs/46.pdb,1.0,0.4368535610968833
788,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/788.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_83/pdbs/46.pdb,0.0,0.6301601598864895,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_83/pdbs/46.pdb,1.0,0.36983984011351057
789,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/789.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_95/pdbs/40.pdb,0.0,0.6697633763461562,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_95/pdbs/40.pdb,1.0,0.3302366236538437
790,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/790.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_90/pdbs/54.pdb,0.0,0.6234700207181584,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_90/pdbs/54.pdb,1.0,0.3765299792818417
791,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/791.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_54/pdbs/50.pdb,0.0,0.7316605766802806,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_54/pdbs/50.pdb,1.0,0.26833942331971944
792,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/792.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_49/pdbs/64.pdb,0.0,0.6667558189894977,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_49/pdbs/64.pdb,1.0,0.33324418101050235
793,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/793.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_83/pdbs/57.pdb,0.0,0.6201150490119549,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_83/pdbs/57.pdb,1.0,0.3798849509880451
794,/wynton/group/sali/mhancock/xray/decoys/data/3ca7/81_native_2x_decoys/native_2x_2/794.pdb,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_44/pdbs/58.pdb,0.0,0.6470127449536381,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/81_native_2x_decoys/15/output_44/pdbs/58.pdb,1.0,0.35298725504636186
