,r_free_7mhf,xray_7mhf,r_free_7mhg,xray_7mhg,r_free_7mhh,xray_7mhh,r_free_7mhi,xray_7mhi,r_free_7mhj,xray_7mhj,r_free_7mhk,xray_7mhk,pdb,ff,w_0_7mhf,w_0_7mhg,w_0_7mhh,w_0_7mhi,w_0_7mhj,w_0_7mhk
27,0.3768090889729638,5.767911113132211,,,0.2864392057136138,6.161292344294734,,,,,0.2713893504954178,5.7458287461469055,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/27/output_492/pdbs/256.pdb,6211.32293489835,1.0,,1.0,,,1.0
28,,,,,,,,,,,,,,,,,,,,
29,0.3858088981103914,5.778632490303892,,,,,0.2830798715834782,5.699631843910694,,,0.2686708615588656,5.723816892432706,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/29/output_63/pdbs/235.pdb,6735.066615566124,1.0,,,1.0,,1.0
30,0.3938053929271324,5.786719834198958,,,,,,,0.2933064851296452,5.828476353144049,0.2773330171437028,5.745884984277705,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/30/output_324/pdbs/139.pdb,6096.647728811184,1.0,,,,1.0,1.0
31,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,
33,,,0.3461664803750889,5.66395079447526,0.2895216624462104,6.171027393144974,,,,,0.2792439150784144,5.738264260993881,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/33/output_30/pdbs/167.pdb,6827.074992063134,,1.0,1.0,,,1.0
34,,,,,,,,,,,,,,,,,,,,
35,,,0.3379912246849113,5.658636181769928,,,0.2718519976385628,5.696435922903449,,,0.266357901566766,5.719911224222473,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/35/output_187/pdbs/34.pdb,7649.795769011849,,1.0,,1.0,,1.0
36,,,0.3239315552011034,6.327421162104053,,,,,0.2949995334842522,5.828127577726014,0.2702433027325588,5.801305496515336,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/36/output_216/pdbs/48.pdb,7074.975937035192,,1.0,,,1.0,1.0
37,,,,,,,,,,,,,,,,,,,,
38,,,,,0.2506597405220798,6.059446024718646,0.2474219817729129,5.625183815783251,,,0.2634060145147699,5.707086571939466,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/38/output_399/pdbs/262.pdb,5410.509833291078,,,1.0,1.0,,1.0
39,,,,,0.255252407236263,6.062367829561155,,,0.2657598688361964,5.752467521151752,0.274261652985078,5.723487808317091,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/39/output_436/pdbs/179.pdb,5633.702354133042,,,1.0,,1.0,1.0
40,,,,,,,0.2570889733548674,5.616657571582149,0.2646826206274906,5.741045959544295,0.2597705455421024,5.712521711811204,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/40/output_351/pdbs/215.pdb,5768.050522351341,,,,1.0,1.0,1.0
41,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,
43,0.3558678784984564,5.71266136630608,0.3138431699701108,5.594132846606848,0.288476380716532,6.202437796914985,,,,,0.2774894481972275,5.760637039517642,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/43/output_437/pdbs/48.pdb,9981.327629161906,1.0,1.0,1.0,,,1.0
44,,,,,,,,,,,,,,,,,,,,
45,0.3615360591893233,5.739241460117241,0.3226767324288369,5.614512425805837,,,0.2870057919302465,5.739724225092648,,,0.2748660100457405,5.758886168347755,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/45/output_177/pdbs/6.pdb,9902.35281294448,1.0,1.0,,1.0,,1.0
46,0.3607847320133108,5.724145414329,0.3165013643479972,5.596654375948682,,,,,0.3009664042072719,5.862389404454098,0.2790570472045188,5.7578888381697135,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/46/output_390/pdbs/103.pdb,9444.730374583463,1.0,1.0,,,1.0,1.0
47,,,,,,,,,,,,,,,,,,,,
48,0.3838153284903638,5.792010438036336,,,0.2615812716847824,6.078254231832556,0.2502136366806501,5.640454257573365,,,0.2497860328812541,5.7032551214102885,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/48/output_356/pdbs/214.pdb,12865.54686825836,1.0,,1.0,1.0,,1.0
49,0.3883941960889666,5.791742461304027,,,0.2613672919043271,6.084108513964358,,,0.2667645655475819,5.772849019208486,0.2605821793837827,5.726412105349874,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/49/output_38/pdbs/273.pdb,11757.670056534733,1.0,,1.0,,1.0,1.0
50,0.3898414283595509,5.798076473713366,,,,,0.2608130449957906,5.641595295566318,0.2706232587892987,5.768038118251075,0.2625045089722099,5.710430388126313,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/50/output_222/pdbs/164.pdb,12257.996083030715,1.0,,,1.0,1.0,1.0
51,,,,,,,,,,,,,,,,,,,,
52,,,0.3510549149622731,5.682417896062375,0.266048134377814,6.088652501091259,0.2462012670522401,5.640345885487791,,,0.2565847793373186,5.694637951393928,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/52/output_53/pdbs/114.pdb,13835.90667766667,,1.0,1.0,1.0,,1.0
53,,,0.3344941646348608,6.352663453045797,0.2543781670337818,6.089066263736591,,,0.269446843302518,5.773792256131587,0.2640856242649322,5.779867837269546,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/53/output_155/pdbs/412.pdb,12007.594239629414,,1.0,1.0,,1.0,1.0
54,,,0.3531130705952615,5.687319430094321,,,0.2482680230316309,5.631211329027531,0.2735405660734558,5.759193101490351,0.258752399388571,5.699630282602868,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/54/output_287/pdbs/223.pdb,13155.47256996323,,1.0,,1.0,1.0,1.0
55,,,,,0.2422608681635151,6.020212572440333,0.2344864563177424,5.584435351770456,0.2493289651283968,5.709559347589384,0.2630126983330461,5.708612093130237,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/55/output_163/pdbs/293.pdb,10536.878788078737,,,1.0,1.0,1.0,1.0
56,,,,,,,,,,,,,,,,,,,,
57,0.3438009576899423,6.321438710530341,0.3040284364276602,6.253223667544793,0.2726553363097623,6.108531195718297,0.2532527724895318,5.820092222353223,,,0.2476567345038773,5.761711299338191,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/57/output_464/pdbs/101.pdb,19683.911843024423,1.0,1.0,1.0,1.0,,1.0
58,0.3480429995914348,6.325478240438806,0.3077300668500604,6.26627102145713,0.2687821529090873,6.112529277142324,,,0.2788019364266136,5.799409988936501,0.2585077054846528,5.780149694873179,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/58/output_89/pdbs/157.pdb,17002.99765611933,1.0,1.0,1.0,,1.0,1.0
59,0.3664600577171141,5.744761392189496,0.3260151246287422,5.6180288352583325,,,0.2606472598195188,5.657086289741362,0.2681101972101431,5.782496339011115,0.2553897629337755,5.705009059063647,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/59/output_61/pdbs/232.pdb,17511.576022646077,1.0,1.0,,1.0,1.0,1.0
60,0.3926208297264612,5.80510966474053,,,0.237467589656983,6.006298694488895,0.2337465523754404,5.584043793871292,0.2520599571823092,5.720086784854923,0.2418026091606503,5.690903700431119,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/60/output_441/pdbs/122.pdb,24111.01381568896,1.0,,1.0,1.0,1.0,1.0
61,,,0.3389124083368659,6.373060849474757,0.2440848556936194,6.016755220304603,0.2227518576562019,5.724034436848083,0.2537348559207904,5.717597476930609,0.2475569293121866,5.747306133957214,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/61/output_89/pdbs/96.pdb,25363.538059287657,,1.0,1.0,1.0,1.0,1.0
62,0.3668391876718148,5.75667852653416,0.3365737994946543,5.64244313741166,0.249775641054684,6.036843480207751,0.2326562479164976,5.601742029540349,0.2543470850876774,5.736343849731405,0.2467645393602958,5.6817147791180025,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/166_N1/62/output_366/pdbs/250.pdb,31374.31756421589,1.0,1.0,1.0,1.0,1.0,1.0
