,state_id,job_id,w_xray_id,field,r_free_0,ff,pdb,r_free_1
430,1.0,19.0,1.0,0.2213468114559908,0.2213468114559908,7912.302876239707,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W1/output_2/pdbs/249.pdb,0.2265384415549295
431,1.0,19.0,2.0,0.2002065685347101,0.2002065685347101,8181.26733405321,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W2/output_1/pdbs/231.pdb,0.2125064294519369
432,1.0,19.0,3.0,0.2163309929013386,0.2163309929013386,9090.183692637242,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W3/output_4/pdbs/251.pdb,0.2202585801334732
433,1.0,19.0,4.0,0.2301980468394888,0.2301980468394888,24079.45899686616,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W4/output_4/pdbs/251.pdb,0.2378980194090263
434,1.0,19.0,5.0,0.2130010985776939,0.2130010985776939,221313.1188915104,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W5/output_4/pdbs/142.pdb,0.2298069770768513
435,1.0,19.0,6.0,0.2107807666126251,0.2107807666126251,689359.4536388072,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W6/output_2/pdbs/190.pdb,0.2682372367573644
436,1.0,19.0,7.0,0.2018429616563973,0.2018429616563973,1168673.4241071015,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W7/output_0/pdbs/130.pdb,0.2839859226392456
437,1.0,19.0,8.0,0.1968517496478878,0.1968517496478878,1399191.306905043,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W8/output_1/pdbs/79.pdb,0.2875362184996229
438,1.0,19.0,9.0,0.1959448232736451,0.1959448232736451,9449092.416782407,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W9/output_0/pdbs/67.pdb,0.2836235124919475
439,1.0,19.0,10.0,0.1921700018631987,0.1921700018631987,3143640445.448059,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/184_w_xray_bench/N1_J19_W10/output_0/pdbs/125.pdb,0.2741066176577398
