,xray_0,r_free_0,pdb,rmsd_avg
48,3.929008691640148,0.0860512170660617,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/381.pdb,0.0343128136017894
49,3.9292941265145367,0.0899686236491814,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/376.pdb,0.0637202232144277
50,3.931926907221739,0.0911686300354555,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/368.pdb,0.0648155067841895
51,3.93299490570896,0.0910645231256726,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/370.pdb,0.0628106627697654
52,3.9332050387522144,0.0896306989350023,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/369.pdb,0.0605366352590084
53,3.934461085311568,0.0908865533563801,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/377.pdb,0.0666924740063113
54,3.935058422865807,0.08745547259985,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/361.pdb,0.0436753994301809
55,3.935261379756564,0.0877314178300935,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/364.pdb,0.0355999904680641
56,3.935517663910765,0.0894082636380391,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/380.pdb,0.0393046653991149
57,3.936452182750056,0.089915061720223,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/367.pdb,0.0642938146818016
58,3.93724932873192,0.0905356501442081,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/371.pdb,0.0602275369847178
59,3.937269170343889,0.0857156758140157,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/386.pdb,0.0400817460887086
60,3.9380787816937866,0.0908466119741685,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/372.pdb,0.060659958871473
61,3.939004594234396,0.0871702252524811,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/383.pdb,0.0400263599670574
62,3.9421238648186816,0.086595290250954,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/369.pdb,0.0398930852008603
63,3.942569533825627,0.0910974168280407,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_59/pdbs/558.pdb,0.0717038466202023
64,3.943523233651332,0.091011952460645,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/361.pdb,0.0639339321899001
65,3.9437346306585552,0.0899844792891488,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_59/pdbs/559.pdb,0.0698525843058978
66,3.94395416730927,0.093144551034169,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/366.pdb,0.0646170341928289
67,3.944418424364033,0.0910060639233325,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_59/pdbs/560.pdb,0.068621253668933
68,3.945007805858265,0.0922140862040845,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/364.pdb,0.0638433761180765
69,3.946450362648827,0.087210671361625,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/370.pdb,0.0398670867265949
70,3.946725454635599,0.0924859423330801,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/362.pdb,0.0637117716057962
71,3.9472986050249297,0.0903752641487516,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/376.pdb,0.0399963428558015
72,3.9474937095605513,0.0917273626011453,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/365.pdb,0.0670082441821565
73,3.94768001500463,0.0871768013977654,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/377.pdb,0.0408208191507413
74,3.9493437530588,0.0907200404411316,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_59/pdbs/556.pdb,0.0701373489450319
75,3.949878918569768,0.0899382351032386,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/351.pdb,0.0351178989876142
76,3.950363178557483,0.0916666730690392,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/363.pdb,0.0660965653511944
77,3.950532083481728,0.0866183299031805,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/368.pdb,0.0437736396163832
78,3.952636645070348,0.0905515864259276,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_59/pdbs/551.pdb,0.0708842294103395
79,3.952701357441831,0.0914716894847315,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/360.pdb,0.0621102307388358
80,3.953160557077625,0.0925777745593674,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/398.pdb,0.062100044858293
81,3.9538488664930833,0.0938773799138401,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/599.pdb,0.0638064113030141
82,3.953859309974752,0.0922478286604114,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/399.pdb,0.0604718612509675
83,3.9541286876059454,0.0889261161589911,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/372.pdb,0.0411355756159721
84,3.954149209778808,0.0937953753647118,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/394.pdb,0.0627758273551011
85,3.954231070372684,0.092369864909735,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/598.pdb,0.0587551367854099
86,3.954910287448045,0.0903207870093677,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/373.pdb,0.0385144051938442
87,3.9556685391103623,0.0926084735549235,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/400.pdb,0.0631809740193071
88,3.9559253409437423,0.0936098394876231,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_59/pdbs/555.pdb,0.0700388445228864
89,3.956410957164562,0.0922681136090575,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/384.pdb,0.0637854837847226
90,3.95665455178712,0.0929449613728283,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_2/pdbs/355.pdb,0.063246979007582
91,3.956781098731072,0.0936444126090581,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/592.pdb,0.0601359610825966
92,3.956805614277152,0.0929687355165407,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_59/pdbs/557.pdb,0.0679081228959603
93,3.956998641035014,0.0904545133878421,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/360.pdb,0.0421649005492588
94,3.9572397167851663,0.0905452482226736,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_12/pdbs/367.pdb,0.0408339407201276
95,3.9572770181586185,0.0932886007198136,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/397.pdb,0.0605109704089743
96,3.957299545554608,0.0929907993414119,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/388.pdb,0.0617735314017158
97,3.957580663012143,0.0933495725228319,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/391.pdb,0.0609551658320863
98,3.9577289844114576,0.0932979521375317,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/395.pdb,0.060836775235441
99,3.957832749519856,0.093163729740752,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/70_native_2x_2/26/output_91/pdbs/584.pdb,0.059678680980502
