,xray_0_min_0,xray_0_min_0_pdb,xray_0_min_0_rmsd,xray_0_min_0_r_free_0
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_261/log.csv,3.844332337453708,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_261/pdbs/175.pdb,0.1227436324212441,0.0725002576465248
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_263/log.csv,3.829144976181764,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_263/pdbs/198.pdb,0.1185986003109603,0.0711111563624512
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_260/log.csv,3.9466062102606703,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_260/pdbs/183.pdb,0.1867269975744143,0.0798530256759648
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_259/log.csv,3.903059071721291,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_259/pdbs/195.pdb,0.0806596425940402,0.0775128355381261
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_267/log.csv,4.077277187951072,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_267/pdbs/200.pdb,0.1613069941969514,0.0926025612035348
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_265/log.csv,4.011698077708995,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_265/pdbs/166.pdb,0.0964329888616637,0.0862696398625687
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_268/log.csv,3.822871456296448,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_268/pdbs/174.pdb,0.0998999111173612,0.0700745813574269
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_269/log.csv,3.7398593622389145,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_269/pdbs/190.pdb,0.1043896390050244,0.066574139151017
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_270/log.csv,4.016810323113409,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_270/pdbs/191.pdb,0.1419653596811517,0.0872529053749444
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_271/log.csv,3.8809071602983822,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_271/pdbs/191.pdb,0.1806603887866743,0.0769180269837728
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_273/log.csv,3.783507787870254,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_273/pdbs/198.pdb,0.1042961332938581,0.0695683617987394
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_272/log.csv,4.211666879199251,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_272/pdbs/171.pdb,0.1907695549198118,0.1052180187579403
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_276/log.csv,3.7815037082890335,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_276/pdbs/191.pdb,0.1158966453703364,0.0664128054813453
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_274/log.csv,3.882462227005934,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_274/pdbs/199.pdb,0.1846168603865821,0.0766300538834775
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_275/log.csv,3.8438980124132094,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_275/pdbs/200.pdb,0.1088581904592912,0.072340273205081
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_277/log.csv,3.9698741082212834,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_277/pdbs/200.pdb,0.164632104374554,0.0820818849899991
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_280/log.csv,3.727624389607567,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_280/pdbs/199.pdb,0.1729113513343849,0.0641012355879296
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_278/log.csv,3.882084328898184,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_278/pdbs/193.pdb,0.1437739800633343,0.076406880251378
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_279/log.csv,3.9152186688319968,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_279/pdbs/198.pdb,0.1340211589458226,0.0782196212138326
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_283/log.csv,3.768427642817176,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_283/pdbs/185.pdb,0.1403705550449003,0.0673365883474794
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_284/log.csv,3.981150431083232,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_284/pdbs/183.pdb,0.1510763053565871,0.0841265268369461
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_285/log.csv,3.9841805278863056,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_285/pdbs/188.pdb,0.1116030073187895,0.0859047771139747
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_281/log.csv,3.9273912731380087,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_281/pdbs/181.pdb,0.1029512576174808,0.080420599717136
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_282/log.csv,3.8691328530301794,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_282/pdbs/192.pdb,0.1042845726800097,0.0736202573356358
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_286/log.csv,3.853559751611262,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_286/pdbs/134.pdb,0.0874973150567143,0.0753475764867173
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_287/log.csv,3.818357630087172,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_287/pdbs/199.pdb,0.1218832542726567,0.070920600468892
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_288/log.csv,3.7777353808061136,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_288/pdbs/181.pdb,0.1136666148748935,0.0661633633645016
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_289/log.csv,3.938222148753717,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_289/pdbs/200.pdb,0.1217887724154734,0.0814763531518777
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_290/log.csv,3.697082286537204,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_290/pdbs/195.pdb,0.1280597187723716,0.0644467938446486
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_291/log.csv,3.8029978401691262,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_291/pdbs/200.pdb,0.1164153804983591,0.0678439430825187
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_292/log.csv,3.977504113957105,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_292/pdbs/165.pdb,0.178108786899692,0.0839967228380028
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_294/log.csv,3.9956980741064174,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_294/pdbs/198.pdb,0.1381558297483937,0.0821637712504875
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_293/log.csv,3.951472683118359,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_293/pdbs/200.pdb,0.0964658910309048,0.0823740480710726
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_295/log.csv,3.3548551343833166,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_295/pdbs/200.pdb,0.123772814357283,0.0454350510473393
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_297/log.csv,3.823544560735048,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_297/pdbs/200.pdb,0.0922792897855502,0.0701921497630684
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_296/log.csv,3.973467243091624,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_296/pdbs/182.pdb,0.1531779280863551,0.0830223400777823
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_313/log.csv,4.036979530978661,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_313/pdbs/197.pdb,0.1228340907722716,0.0875163406944821
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_311/log.csv,3.859244671594897,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_311/pdbs/196.pdb,0.172359896841394,0.075263331939626
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_298/log.csv,3.871997569048817,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_298/pdbs/191.pdb,0.1045642700506862,0.0733015664158241
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_308/log.csv,4.084762556636985,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_308/pdbs/151.pdb,0.1192665883163692,0.0912404558285399
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_312/log.csv,3.922846039344033,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_312/pdbs/161.pdb,0.1865350346667979,0.0802415817806703
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_307/log.csv,3.9536880204356217,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_307/pdbs/194.pdb,0.1095499782647326,0.0801481079713642
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_310/log.csv,3.8635953300389354,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_310/pdbs/178.pdb,0.0931838233228573,0.076203382565291
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_314/log.csv,3.9262256225960543,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_314/pdbs/178.pdb,0.1367530249051305,0.0789788807724194
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_318/log.csv,3.831561729689622,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_318/pdbs/172.pdb,0.1168372035171623,0.0716440064977048
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_315/log.csv,3.720972913186511,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_315/pdbs/184.pdb,0.0902336846630627,0.0638576928307284
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_316/log.csv,3.960231898785535,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_316/pdbs/180.pdb,0.2008204121668799,0.0811477065224589
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_317/log.csv,3.987803556715176,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_317/pdbs/200.pdb,0.1258844205152378,0.0840321163407658
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_319/log.csv,3.9850696138441433,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_319/pdbs/191.pdb,0.2171819388185232,0.0838561658699445
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_329/log.csv,3.885096377477126,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_329/pdbs/195.pdb,0.1191830877063624,0.0761141724708612
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_324/log.csv,3.843155194425525,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_324/pdbs/180.pdb,0.1182039251149925,0.0731134820505801
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_328/log.csv,4.062712391581093,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_328/pdbs/177.pdb,0.1517156837937169,0.0886507898962695
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_326/log.csv,4.015720770224528,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_326/pdbs/194.pdb,0.1687795819190857,0.0853723182946778
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_330/log.csv,3.908166120268537,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_330/pdbs/176.pdb,0.1647732269802225,0.0770504822966151
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_327/log.csv,3.900669612554482,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_327/pdbs/199.pdb,0.2078133485324053,0.0777585091451692
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_320/log.csv,3.7966016266311153,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_320/pdbs/179.pdb,0.093422671278504,0.0706223486260504
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_325/log.csv,4.02710807045583,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_325/pdbs/191.pdb,0.1238450622136998,0.0864210579760486
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_321/log.csv,4.047064716569762,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_321/pdbs/196.pdb,0.2082485311510223,0.088036161640267
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_323/log.csv,4.018127618640022,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_323/pdbs/198.pdb,0.1675800905864623,0.0865778250146599
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_322/log.csv,3.7803927206759,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_322/pdbs/179.pdb,0.1307048462111012,0.0671919715700699
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_332/log.csv,3.720520635297568,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_332/pdbs/199.pdb,0.0990028588250165,0.064206337837932
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_333/log.csv,3.8207855452068737,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_333/pdbs/186.pdb,0.1895467585747783,0.0722438974762491
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_331/log.csv,3.761517677694065,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_331/pdbs/198.pdb,0.1388729896332045,0.0656194652420452
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_301/log.csv,3.9221253888626575,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_301/pdbs/164.pdb,0.1693527509669934,0.0775435257303433
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_305/log.csv,3.761160015928108,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_305/pdbs/191.pdb,0.1097296718965268,0.0666293771926311
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_306/log.csv,4.053350975362479,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_306/pdbs/200.pdb,0.0949069012305254,0.090434177640281
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_299/log.csv,3.8231594681356857,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_299/pdbs/181.pdb,0.1168548956420431,0.0723371783393586
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_303/log.csv,3.788521289642288,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_303/pdbs/161.pdb,0.116369467273304,0.0676823748206291
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_309/log.csv,4.023448618041481,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_309/pdbs/200.pdb,0.1574395704886157,0.0881847385042517
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_302/log.csv,3.993031343934161,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_302/pdbs/174.pdb,0.1216294463736369,0.0848365010484122
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_300/log.csv,3.862398966555868,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_300/pdbs/191.pdb,0.1057841338036351,0.0751472244791869
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_304/log.csv,3.922765887710248,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_304/pdbs/195.pdb,0.1380271443165722,0.080201770710714
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_339/log.csv,3.9920726355984817,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_339/pdbs/191.pdb,0.1260171936438441,0.0835494360732157
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_343/log.csv,4.0089058308700665,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_343/pdbs/198.pdb,0.1240326285187731,0.0860917743324282
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_341/log.csv,3.8541477345637416,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_341/pdbs/194.pdb,0.0927520103310431,0.0739055327904732
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_344/log.csv,3.90674403629368,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_344/pdbs/180.pdb,0.1192126438900057,0.0779327606927405
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_338/log.csv,3.5752392418288625,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_338/pdbs/170.pdb,0.1146193822161468,0.0554056485924264
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_336/log.csv,4.133879087792391,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_336/pdbs/186.pdb,0.2196583259405541,0.0992626792946581
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_335/log.csv,3.86346290889364,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_335/pdbs/181.pdb,0.1060530666737204,0.0749658383827919
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_342/log.csv,3.866580070044261,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_342/pdbs/181.pdb,0.146170679114778,0.0751515364857757
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_334/log.csv,3.871768947547303,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_334/pdbs/195.pdb,0.104171861212189,0.073366969411328
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_340/log.csv,3.8627941277489377,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_340/pdbs/195.pdb,0.0986616443708958,0.0723731385907868
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_337/log.csv,3.9457098933787806,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_337/pdbs/147.pdb,0.1610908218839024,0.0816564300449824
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_349/log.csv,3.965598960033192,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_349/pdbs/166.pdb,0.1827306370881963,0.0828142049215638
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_346/log.csv,3.833662644981197,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_346/pdbs/182.pdb,0.128855898395539,0.0713230603062405
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_347/log.csv,4.046581615857889,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_347/pdbs/192.pdb,0.1646433449265386,0.0896010869252529
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_348/log.csv,4.004442726427626,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_348/pdbs/391.pdb,0.0958853178280312,0.0858155606401191
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_345/log.csv,3.995302502298028,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_345/pdbs/158.pdb,0.1217631467437727,0.0820577004541649
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_350/log.csv,3.843622862365165,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_350/pdbs/200.pdb,0.0990386857906881,0.0735804138158083
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_351/log.csv,4.056083615145675,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_351/pdbs/198.pdb,0.1647308917054077,0.0897352910181046
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_358/log.csv,4.108658254478545,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_358/pdbs/198.pdb,0.1216192155900959,0.0948022440519608
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_352/log.csv,4.028829251283194,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_352/pdbs/198.pdb,0.1136025282917748,0.0861111386014052
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_357/log.csv,4.020589944832476,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_357/pdbs/191.pdb,0.0988614772956641,0.0842335103948315
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_353/log.csv,3.861298316648029,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_353/pdbs/200.pdb,0.1235153376045681,0.0735139887913851
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_354/log.csv,3.7688706213999934,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_354/pdbs/194.pdb,0.0820711475504744,0.0668074624647616
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_359/log.csv,3.7932253560212215,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_359/pdbs/195.pdb,0.0887726703196126,0.0691564985081366
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_355/log.csv,3.834441550655321,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_355/pdbs/181.pdb,0.1361095254456067,0.0728331824210874
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_356/log.csv,4.136841478197357,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_356/pdbs/137.pdb,0.1344353290169786,0.098782388428051
/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_360/log.csv,3.967703062582649,/wynton/group/sali/mhancock/xray/sample_bench/out/3ca7/57_sb_2x_0/9711734/output_360/pdbs/199.pdb,0.1738331323746231,0.0846991291987267
