,xray_0,pdb,r_free_0
74,5.7320656672099615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_322/pdbs/171.pdb,0.3227669011395525
75,5.732109774482271,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_777/pdbs/169.pdb,0.3254790411547857
76,5.732152019621073,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_689/pdbs/175.pdb,0.3286220739851909
77,5.732152855313121,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_801/pdbs/161.pdb,0.3260699746492912
78,5.732195623962045,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_839/pdbs/169.pdb,0.3217191285861208
79,5.732280410370714,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_375/pdbs/193.pdb,0.3251924311697273
80,5.73231950347409,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_375/pdbs/197.pdb,0.3232724429831803
81,5.732321811708123,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_801/pdbs/164.pdb,0.3255439790369821
82,5.732334008468876,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_40/pdbs/173.pdb,0.3245484073160577
83,5.732354576997861,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_195/pdbs/155.pdb,0.3268662659021232
84,5.732403022803354,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_839/pdbs/164.pdb,0.3212925399728775
85,5.732515450035451,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_108/pdbs/148.pdb,0.3142405308413878
86,5.73255144396294,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_789/pdbs/177.pdb,0.3174598767319184
87,5.732595957340549,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_839/pdbs/162.pdb,0.3239787166424837
88,5.7326406281952655,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_691/pdbs/166.pdb,0.3221055077593514
89,5.732677531013711,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_126/pdbs/169.pdb,0.3257705234393296
90,5.732805494336447,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_156/pdbs/131.pdb,0.3232443002977576
91,5.732957427994653,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/162.pdb,0.3209703033201119
92,5.732989021150879,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_322/pdbs/172.pdb,0.3227878493916457
93,5.733041793465058,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_126/pdbs/170.pdb,0.3253741071535043
94,5.7330594257630105,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_839/pdbs/138.pdb,0.3234203212620778
95,5.733083928478648,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_689/pdbs/147.pdb,0.3279794871548421
96,5.733112933281249,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_375/pdbs/196.pdb,0.3245154272305417
97,5.733264972646575,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_174/pdbs/156.pdb,0.3195217463905731
98,5.733316972489561,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_777/pdbs/168.pdb,0.3266734587514083
99,5.733362893676064,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/106_control/4797710/output_689/pdbs/176.pdb,0.3298679736977075
