,r_free,ff,pdb,w_0,cif_name,N,J,job_id,cifs,w_1
48,0.2303393816856343,30196.20557392785,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/32/output_53/pdbs/267.pdb,0.4821158250481291,0,2,1,32,0,0.5178841749518709
49,0.1855995638516543,15959.2189574281,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/33/output_149/pdbs/295.pdb,0.5286451976024092,0,2,2,33,"0,1",0.4713548023975907
50,0.1903887624060035,15411.372956056515,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/33/output_5/pdbs/253.pdb,0.5090799054425149,1,2,2,33,"0,1",0.4909200945574851
51,0.234651358101829,7694.522758498218,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/34/output_228/pdbs/257.pdb,0.7388505829326146,0,2,1,34,0,0.2611494170673855
52,0.189499274208768,14656.727875486094,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/35/output_84/pdbs/281.pdb,0.3540132001840349,0,2,2,35,"0,1",0.6459867998159652
53,0.1831519019461291,14567.74846944823,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/35/output_84/pdbs/286.pdb,0.3959400714815947,1,2,2,35,"0,1",0.6040599285184052
54,0.2427061438451991,7568.803818403728,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/36/output_0/pdbs/269.pdb,0.3501939729837431,0,2,1,36,0,0.6498060270162569
55,0.2007217857845241,15296.721367588036,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/37/output_179/pdbs/298.pdb,0.5889254973429014,0,2,2,37,"0,1",0.4110745026570986
56,0.1923270813525631,15181.83694550818,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/37/output_42/pdbs/262.pdb,0.4883636118733007,1,2,2,37,"0,1",0.5116363881266993
57,0.1751783013156236,8985.339503421152,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/38/output_97/pdbs/288.pdb,0.0918279622519281,0,2,1,38,0,0.908172037748072
58,0.1638167925994224,16755.189689341823,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/39/output_77/pdbs/281.pdb,0.5618496999694691,0,2,2,39,"0,1",0.4381503000305308
59,0.1589856252049206,16707.98670712263,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/187_bench/39/output_77/pdbs/299.pdb,0.5552669504577014,1,2,2,39,"0,1",0.4447330495422986
