,N,J,w_xray,r_free,w_0_7mhf,ff,pdb,cif_0,w_0_7mhg,w_0_7mhh,w_0_7mhi,w_0_7mhj,w_0_7mhk,r_free_7mhg,cif_1,r_free_7mhh,r_free_7mhi,r_free_7mhj,r_free_7mhk,cif_2,cif_3,cif_4,cif_5,w_1_7mhf,w_1_7mhg,w_1_7mhh,w_1_7mhi,w_1_7mhj,w_1_7mhk,w_2_7mhf,w_3_7mhf,w_2_7mhg,w_3_7mhg,w_2_7mhh,w_3_7mhh,w_2_7mhi,w_3_7mhi,w_2_7mhj,w_3_7mhj,w_2_7mhk,w_3_7mhk,w_4_7mhf,w_5_7mhf,w_6_7mhf,w_7_7mhf,w_4_7mhg,w_5_7mhg,w_6_7mhg,w_7_7mhg,w_4_7mhh,w_5_7mhh,w_6_7mhh,w_7_7mhh,w_4_7mhi,w_5_7mhi,w_6_7mhi,w_7_7mhi,w_4_7mhj,w_5_7mhj,w_6_7mhj,w_7_7mhj,w_4_7mhk,w_5_7mhk,w_6_7mhk,w_7_7mhk,w_8_7mhf,w_9_7mhf,w_10_7mhf,w_11_7mhf,w_12_7mhf,w_13_7mhf,w_14_7mhf,w_15_7mhf,w_8_7mhg,w_9_7mhg,w_10_7mhg,w_11_7mhg,w_12_7mhg,w_13_7mhg,w_14_7mhg,w_15_7mhg,w_8_7mhh,w_9_7mhh,w_10_7mhh,w_11_7mhh,w_12_7mhh,w_13_7mhh,w_14_7mhh,w_15_7mhh,w_8_7mhi,w_9_7mhi,w_10_7mhi,w_11_7mhi,w_12_7mhi,w_13_7mhi,w_14_7mhi,w_15_7mhi,w_8_7mhj,w_9_7mhj,w_10_7mhj,w_11_7mhj,w_12_7mhj,w_13_7mhj,w_14_7mhj,w_15_7mhj,w_8_7mhk,w_9_7mhk,w_10_7mhk,w_11_7mhk,w_12_7mhk,w_13_7mhk,w_14_7mhk,w_15_7mhk
98,2.0,3.0,0.5,0.2987758247167237,,3583.971809515403,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1082/output_4/pdbs/262.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.6733852215668458,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2652840490019924,,0.2578614082688443,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,0.3266147784331542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,2.0,3.0,0.5,0.2959455758828685,,2985.772835787811,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1093/output_0/pdbs/118.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.3238440589816438,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.2818519255496134,0.2670361774881526,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,0.6761559410183561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,2.0,3.0,0.5,0.2212417186448418,,6564.541483859008,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1104/output_0/pdbs/111.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,0.4885958863913642,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2221083337342054,0.2351630612963573,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,,,0.5114041136086358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,2.0,3.0,0.5,0.2290097167269623,,5954.4193421817945,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1115/output_0/pdbs/99.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,0.504445083375826,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2230305998343979,,0.2450365524221102,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,0.4955549166241739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,2.0,3.0,0.5,0.2335478056887933,,5705.1543132945735,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1126/output_1/pdbs/64.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,0.5228464677696752,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.2472400696230366,0.2515828309022095,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,0.4771535322303247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,2.0,3.0,0.5,0.221177738009729,,5514.63711235751,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1137/output_4/pdbs/104.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,0.5187013665024095,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.2476486002300196,0.2498828000207929,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,,,0.4812986334975905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,2.0,4.0,0.25,0.3048507134202967,0.6815033094925732,2280.1251735040705,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1147/output_0/pdbs/270.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.289859369175154,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2649780128026521,0.2659692752342886,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,0.3184966905074267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,2.0,4.0,0.5,0.3077281930780294,0.3375842238691096,4058.426590601832,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1159/output_4/pdbs/85.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2926807775114548,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2671185940041276,,0.2744880675827166,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.6624157761308904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,2.0,4.0,0.25,0.3031370598244842,0.3445247740945167,2008.8925516016209,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1169/output_3/pdbs/195.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2869989274636086,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2804515539964461,,,0.2679271887712134,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,0.6554752259054833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,2.0,4.0,0.5,0.3070911173094669,0.691539234476821,4360.163254080853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1181/output_2/pdbs/54.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2961443015511772,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,0.2650058767391412,0.2756219653346119,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.308460765523179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,2.0,4.0,0.5,0.3072094931443562,0.344231876877879,3296.0072358182388,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1192/output_4/pdbs/115.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2809880597456825,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,0.2656071602639032,,0.2625614044959752,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,0.655768123122121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,2.0,4.0,0.5,0.300117127805376,0.5797324666381447,4251.065317300558,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1203/output_1/pdbs/69.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2930414188902689,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,,0.3007560792620199,0.2747160604577856,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,0.4202675333618553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,2.0,4.0,0.25,0.3378734657770494,0.6657547322833002,1852.332779109556,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1213/output_2/pdbs/104.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2486979160592914,0.2426501701434452,0.2533162899416739,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,0.3342452677166999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,2.0,4.0,0.5,0.3401933031955236,0.3748277370429548,5308.775699106973,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1225/output_0/pdbs/61.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2470581072448416,0.2466308288244887,,0.2665188904039768,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,0.6251722629570451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,2.0,4.0,0.25,0.3392132851238709,0.3218113665773178,2609.960241090827,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1235/output_4/pdbs/65.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2496922087908474,,0.2750288235759207,0.2717993498235192,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,0.6781886334226821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,2.0,4.0,0.25,0.3452520321155782,0.6561767525872619,2225.576542182593,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1246/output_2/pdbs/131.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2464128354836171,0.2669842882342637,0.2602048768223775,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,0.343823247412738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,2.0,4.0,0.25,0.3222241833068586,,2928.577920052774,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1257/output_2/pdbs/211.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.6705737954197046,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2427051753681915,0.2335895128063178,0.2481004774309662,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,0.3294262045802954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,2.0,4.0,0.25,0.3111341459170679,,2251.1713125471424,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1268/output_4/pdbs/218.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.6419062670010087,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2532497270530814,0.2340710734297369,,0.2494164571829493,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,0.3580937329989914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,2.0,4.0,0.25,0.3038512066359676,,2448.027864312988,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1279/output_1/pdbs/160.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.3254489535848351,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2469551451338827,,0.2600302781105203,0.2630661176119934,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,0.6745510464151648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2.0,4.0,0.5,0.3042919681077666,,5090.659660044781,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1291/output_3/pdbs/71.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.6702048256967771,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.2436765495169583,0.2543642759369441,0.2467813416724103,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,0.3297951743032228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,2.0,4.0,0.5,0.2239245686459102,,7554.506102598027,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1302/output_3/pdbs/158.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,0.4590895707025262,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,0.220989378799138,0.2302573009832721,0.254746216574942,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,0.5409104292974738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,2.0,5.0,0.25,0.3178023132600321,0.3296865200743444,2813.0342727992947,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1312/output_0/pdbs/186.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.3015903301477777,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2516647954698315,0.2460617827907035,0.2667078451643793,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,0.6703134799256556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,2.0,5.0,0.5,0.3119714129427375,0.3393368572644353,6082.775326492384,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1324/output_3/pdbs/179.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.289395577325496,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2590587213108657,0.2447383532618173,,0.2520181777734115,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,0.6606631427355647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,2.0,5.0,0.5,0.3136844753506496,0.3252687375517695,5429.848102551297,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1335/output_3/pdbs/50.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2919740062144152,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2592436532072342,,0.2707132265002946,0.2678312396774374,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,0.6747312624482305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,2.0,5.0,0.5,0.3170657416358324,0.6776454092757098,5876.255941333713,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1346/output_3/pdbs/185.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2903789747974256,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,0.2453221241792866,0.2685881217727526,0.2607890373766081,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,0.3223545907242902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,2.0,5.0,0.5,0.3444000840881194,0.6669156767563513,8229.001959376032,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1357/output_0/pdbs/67.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2449982660185647,0.2237432078199325,0.2432217508399423,0.2487677153298504,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,0.3330843232436486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,2.0,5.0,0.25,0.3144495109008047,,3022.703769137024,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1367/output_1/pdbs/51.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.6274297557579646,,,,,,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,0.2500452543217228,0.2318533822181102,0.2711818488225311,0.2519514231888998,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,0.3725702442420354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,2.0,6.0,0.5,0.3189754092283027,0.3221501274260487,8136.029960366178,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1379/output_0/pdbs/149.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2973157892001853,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2523336158272638,0.241090021187695,0.2586262550045511,0.256543716816193,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,0.6778498725739514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,4.0,1.0,0.5,0.3029356667471084,0.3021690859930293,5278.794864845788,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1390/output_2/pdbs/266.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,,,,,,,,,,,0.2633252434173655,,,,,,0.3732363893010651,0.06126928128854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,4.0,1.0,0.5,0.2898946697094651,,6455.699983161041,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1401/output_3/pdbs/278.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,0.2835977406089281,,,,,,,,,,,,,,,,0.2447031219922582,,,,,,,0.3558804891945385,0.1158186482042752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,4.0,1.0,0.25,0.2933742825424861,,5561.3512566496565,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1411/output_2/pdbs/91.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhh.cif,,0.3139049897428154,,,,,,,,,,,,,,,,0.3437643184368174,,,,,,,,0.2393330916899977,0.1029976001303694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,4.0,1.0,0.5,0.2821567519812137,,7346.820654028092,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1423/output_1/pdbs/70.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhi.cif,,,0.2899307955349733,,,,,,,,,,,,,,,,0.2600799261275645,,,,,,,,,0.3413934286979329,0.1085958496395294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,4.0,1.0,0.25,0.2976566701456119,,4372.317267751384,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1433/output_2/pdbs/300.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhj.cif,,,,0.2974150806254818,,,,,,,,,,,,,,,,0.3373191664038517,,,,,,,,,,0.2422483824033338,0.1230173705673328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,4.0,1.0,0.25,0.2976274155286952,,5529.3754773312285,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1444/output_3/pdbs/85.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhk.cif,,,,,0.2507866731442605,,,,,,,,,,,,,,,,0.2986627092848248,,,,,,,,,,,0.3208136806309273,0.1297369369399874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,4.0,2.0,0.5,0.2865509024351728,0.3750282552185933,7267.69974381906,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/188_w_xray_exp_ref_10000/1456/output_1/pdbs/250.pdb,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhf.cif,,,,,,0.2874758339806346,/wynton/home/sali/mhancock/xray/data/cifs/7mhf/7mhg.cif,,,,,,,,,0.2138316061025453,,,,,,0.3438450144562517,0.0672951242226096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
