,xray_native_3_1,ff,w_1_native_3_1,rmsd_native_3_1,r_free_native_3_1,w_0_native_3_1,rmsd,pdb,r_work_native_3_1,out_id
52,4.367831207528718,32520.07595994041,0.912492156927206,,0.2710849909220059,0.087507843072794,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_242/pdbs/362.pdb,0.2307364427768392,242
53,3.9448230065633623,11700.434395117589,0.4181089050961383,,0.1538136275750385,0.5818910949038617,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_777/pdbs/182.pdb,0.1392268791872215,777
54,4.17634869734997,16938.784979711065,0.1839204491788072,,0.2028594467744741,0.8160795508211928,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_888/pdbs/234.pdb,0.1885496881383941,888
55,3.963344572301081,17018.721330660857,0.7170180472403102,,0.1644349268797818,0.2829819527596899,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_115/pdbs/315.pdb,0.1421181565187736,115
56,3.9239350030662714,16574.336971268138,0.3459781660041694,,0.1612762566343673,0.6540218339958307,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_298/pdbs/497.pdb,0.1378624611430185,298
57,3.932018014377463,17694.22115650735,0.6652860939631421,,0.1561922438138334,0.3347139060368579,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_703/pdbs/460.pdb,0.1358347569119348,703
58,4.0237836467265415,12482.467778590666,0.2765599394738787,,0.1751193230429426,0.7234400605261213,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_407/pdbs/491.pdb,0.152895593496793,407
59,3.935880784962087,16936.695265003887,0.4025039597597092,,0.1517935946911362,0.5974960402402908,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_952/pdbs/190.pdb,0.1368140552475803,952
60,4.210206465057103,23116.18525188577,0.1388009117417045,,0.2117061422267735,0.8611990882582955,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_156/pdbs/29.pdb,0.1898249303562219,156
61,3.9597428412044366,11486.472952880811,0.3063034739487802,,0.1597329866659814,0.6936965260512198,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_877/pdbs/423.pdb,0.144003423762153,877
62,4.071170219105864,16976.634083057917,0.7908333904057847,,0.1871126327458639,0.2091666095942153,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_329/pdbs/228.pdb,0.1620728974783954,329
63,3.918625427961386,12192.849983843733,0.4813101383376136,,0.1539963073400438,0.5186898616623864,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_663/pdbs/479.pdb,0.1333875879372827,663
64,3.7390900791707056,17044.805986964613,0.4925668719820213,,0.1316951408426898,0.5074331280179787,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_963/pdbs/497.pdb,0.1153566039073254,963
65,3.950530740576835,12119.737845329244,0.5144666667784523,,0.1554706598109304,0.4855333332215477,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_102/pdbs/449.pdb,0.139307270539667,102
66,4.803830139886959,56204.096424225005,0.4533032765896914,,0.4290278049488951,0.5466967234103086,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_625/pdbs/384.pdb,0.3355475931087016,625
67,3.949379698634565,10908.723295143289,0.6724496610101114,,0.1577292260306651,0.3275503389898885,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_319/pdbs/383.pdb,0.1419586394350916,319
68,4.672064579650192,49706.89830349152,0.1894077749895192,,0.3596995080466473,0.8105922250104808,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_165/pdbs/321.pdb,0.3043138166572751,165
69,4.201160757926626,21155.058583923244,0.948425527941128,,0.2420499031027671,0.0515744720588721,,/wynton/group/sali/mhancock/xray/sample_bench/out/273_native_3_wxray_ref/7/output_317/pdbs/456.pdb,0.2040813077783619,317
