,state_id,job_id,w_xray_id,field,r_free_7mhf,ff,pdb,r_free_7mhg,r_free_7mhh,r_free_7mhi,r_free_7mhj,r_free_7mhk
59,0.0,5.0,4.0,0.3218357429447564,,2260.2604340768094,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J5_W4/output_2/pdbs/159.pdb,,,,,0.3218357429447564
60,0.0,5.0,5.0,0.3454668246261804,,11527.87703537695,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J5_W5/output_0/pdbs/14.pdb,,,,,0.3454668246261804
61,0.0,5.0,6.0,0.4057345126357692,,292642.21904620127,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J5_W6/output_4/pdbs/10.pdb,,,,,0.4057345126357692
62,0.0,5.0,7.0,0.4145589841621043,,369030.92789260746,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J5_W7/output_3/pdbs/10.pdb,,,,,0.4145589841621043
63,0.0,5.0,8.0,0.4184841646985709,,398469.6958282834,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J5_W8/output_0/pdbs/10.pdb,,,,,0.4184841646985709
64,0.0,5.0,9.0,0.4157374772491415,,436536.6021221351,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J5_W9/output_0/pdbs/10.pdb,,,,,0.4157374772491415
65,0.0,5.0,10.0,0.4126430182091706,,444292.4532869909,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J5_W10/output_0/pdbs/10.pdb,,,,,0.4126430182091706
66,0.0,6.0,0.0,0.7999569500504036,0.4088065428955462,1792.1333671680486,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W0/output_1/pdbs/10.pdb,0.3911504071548574,,,,
67,0.0,6.0,1.0,0.710684462248149,0.3720321023636836,1625.6613467013708,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W1/output_0/pdbs/13.pdb,0.3386523598844654,,,,
68,0.0,6.0,2.0,0.6390971224884971,0.3315326680635253,1544.671231937895,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W2/output_2/pdbs/260.pdb,0.3075644544249718,,,,
69,0.0,6.0,3.0,0.6050569972051383,0.3110943802518749,1619.3628134630155,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W3/output_0/pdbs/173.pdb,0.2939626169532633,,,,
70,0.0,6.0,4.0,0.5961112318414283,0.302300485588222,2135.9569459048307,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W4/output_4/pdbs/40.pdb,0.2938107462532064,,,,
71,0.0,6.0,5.0,0.6045602505101079,0.3040239754232419,13856.651917011215,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W5/output_4/pdbs/29.pdb,0.300536275086866,,,,
72,0.0,6.0,6.0,0.6629404340973852,0.3155304027703755,104329.8401229127,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W6/output_4/pdbs/11.pdb,0.3474100313270098,,,,
73,0.0,6.0,7.0,0.6621170788979439,0.3114631291138204,124701.68541667164,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W7/output_2/pdbs/11.pdb,0.3506539497841235,,,,
74,0.0,6.0,8.0,0.6728779806016897,0.316539371117306,127313.02983564574,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W8/output_4/pdbs/10.pdb,0.3563386094843837,,,,
75,0.0,6.0,9.0,0.673854969780793,0.315342016296414,128133.20213568208,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W9/output_1/pdbs/10.pdb,0.3585129534843789,,,,
76,0.0,6.0,10.0,0.674876037111005,0.3148148126401038,122008.93538907504,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J6_W10/output_4/pdbs/10.pdb,0.3600612244709012,,,,
77,0.0,7.0,0.0,0.804163391978244,0.4069489355289014,1824.8248393941824,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W0/output_0/pdbs/10.pdb,,0.3972144564493426,,,
78,0.0,7.0,1.0,0.747538548726892,0.3975178256775151,1691.4323457347557,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W1/output_1/pdbs/65.pdb,,0.3500207230493768,,,
79,0.0,7.0,2.0,0.6789219623707243,0.368429966392612,1668.5691024001328,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W2/output_3/pdbs/179.pdb,,0.3104919959781123,,,
80,0.0,7.0,3.0,0.655898477731448,0.3371575895891569,1750.5811840475828,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W3/output_3/pdbs/15.pdb,,0.3187408881422912,,,
81,0.0,7.0,4.0,0.6434125838943978,0.3376001013788514,2358.0273024849694,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W4/output_4/pdbs/222.pdb,,0.3058124825155464,,,
82,0.0,7.0,5.0,0.6945094077835532,0.3668304847413472,18971.864069886396,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W5/output_0/pdbs/10.pdb,,0.3276789230422059,,,
83,0.0,7.0,6.0,0.8064895858779888,0.4193398931879746,363664.143679045,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W6/output_1/pdbs/10.pdb,,0.3871496926900142,,,
84,0.0,7.0,7.0,0.8206186380186452,0.4279663703738129,484000.81821527047,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W7/output_1/pdbs/10.pdb,,0.3926522676448323,,,
85,0.0,7.0,8.0,0.8194395453135577,0.4233569289738816,528806.3773793181,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W8/output_0/pdbs/10.pdb,,0.3960826163396761,,,
86,0.0,7.0,9.0,0.8341663843931595,0.4276839255954107,527606.2030026504,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W9/output_4/pdbs/10.pdb,,0.4064824587977488,,,
87,0.0,7.0,10.0,0.8141898983174596,0.4256586771731054,527499.827106491,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J7_W10/output_1/pdbs/10.pdb,,0.3885312211443542,,,
88,0.0,8.0,0.0,0.8120046206827634,0.4185386609979842,1853.8549748604528,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W0/output_1/pdbs/10.pdb,,,0.3934659596847792,,
89,0.0,8.0,1.0,0.7422340920377948,0.4076900509679692,1769.528307948857,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W1/output_4/pdbs/26.pdb,,,0.3345440410698256,,
90,0.0,8.0,2.0,0.6765425672492452,0.369531665177359,1604.7827182863728,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W2/output_0/pdbs/54.pdb,,,0.3070109020718862,,
91,0.0,8.0,3.0,0.6549973108502832,0.3496387468352286,1733.3259173187016,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W3/output_1/pdbs/265.pdb,,,0.3053585640150546,,
92,0.0,8.0,4.0,0.6528997306184006,0.3485748883005298,2356.469077984657,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W4/output_0/pdbs/223.pdb,,,0.3043248423178707,,
93,0.0,8.0,5.0,0.6797823876600073,0.3719393989788587,16968.94059559776,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W5/output_0/pdbs/10.pdb,,,0.3078429886811487,,
94,0.0,8.0,6.0,0.7696492045092855,0.413311938816599,310509.47813063115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W6/output_3/pdbs/10.pdb,,,0.3563372656926866,,
95,0.0,8.0,7.0,0.7775564748498972,0.4128013985101074,366936.0711614466,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W7/output_1/pdbs/10.pdb,,,0.3647550763397898,,
96,0.0,8.0,8.0,0.7862115418664675,0.4169000188514407,393793.4916303884,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W8/output_1/pdbs/10.pdb,,,0.3693115230150268,,
97,0.0,8.0,9.0,0.7993058164360735,0.4176573395318692,406124.10071743047,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W9/output_0/pdbs/10.pdb,,,0.3816484769042043,,
98,0.0,8.0,10.0,0.7951170068193062,0.4178400435871419,407804.3131061094,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J8_W10/output_4/pdbs/10.pdb,,,0.3772769632321643,,
99,0.0,9.0,0.0,0.8010957347308245,0.4170125409358484,1840.2857549070063,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W0/output_0/pdbs/10.pdb,,,,0.3840831937949762,
100,0.0,9.0,1.0,0.7477611289608384,0.4037821140904737,1751.2542617497097,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W1/output_2/pdbs/300.pdb,,,,0.3439790148703647,
101,0.0,9.0,2.0,0.6901293045442043,0.3701379063167547,1603.1175588389854,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W2/output_2/pdbs/120.pdb,,,,0.3199913982274496,
102,0.0,9.0,3.0,0.6719563950183527,0.3470676678828774,1791.5035250927062,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W3/output_3/pdbs/30.pdb,,,,0.3248887271354753,
103,0.0,9.0,4.0,0.6681165494145017,0.3408426696656615,2340.7182354323486,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W4/output_4/pdbs/20.pdb,,,,0.3272738797488402,
104,0.0,9.0,5.0,0.707746757359325,0.3744619564507465,17799.204963038956,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W5/output_0/pdbs/10.pdb,,,,0.3332848009085786,
105,0.0,9.0,6.0,0.7966619435596114,0.4262828230202116,370361.8044956181,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W6/output_3/pdbs/10.pdb,,,,0.3703791205393998,
106,0.0,9.0,7.0,0.8079981712555827,0.4301224522095527,487917.5023463902,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W7/output_0/pdbs/10.pdb,,,,0.37787571904603,
107,0.0,9.0,8.0,0.8126079664456222,0.4351442307332581,523707.5518584274,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W8/output_0/pdbs/10.pdb,,,,0.3774637357123641,
108,0.0,9.0,9.0,0.8137011924222934,0.4335938920029237,541846.7333808112,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W9/output_4/pdbs/10.pdb,,,,0.3801073004193698,
109,0.0,9.0,10.0,0.8148958992074281,0.4332817698800304,548426.7409479294,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J9_W10/output_1/pdbs/10.pdb,,,,0.3816141293273977,
110,0.0,10.0,0.0,0.7842105058166219,0.4220740399021692,1799.0403844732812,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W0/output_1/pdbs/11.pdb,,,,,0.3621364659144527
111,0.0,10.0,1.0,0.7456265143315669,0.3989675394480008,1686.2465513934997,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W1/output_0/pdbs/13.pdb,,,,,0.3466589748835661
112,0.0,10.0,2.0,0.6749054363114377,0.3627283123204226,1633.2831788098676,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W2/output_4/pdbs/11.pdb,,,,,0.3121771239910151
113,0.0,10.0,3.0,0.6487500119473577,0.3362618576590078,1757.4316697078104,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W3/output_2/pdbs/185.pdb,,,,,0.31248815428835
114,0.0,10.0,4.0,0.6457838990379918,0.3372152769729181,2396.764793410136,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W4/output_2/pdbs/245.pdb,,,,,0.3085686220650738
115,0.0,10.0,5.0,0.6787378634177625,0.3522132244097351,19393.786428027277,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W5/output_1/pdbs/10.pdb,,,,,0.3265246390080275
116,0.0,10.0,6.0,0.7906232246481153,0.4087159467923693,327118.6511563008,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W6/output_4/pdbs/10.pdb,,,,,0.3819072778557461
117,0.0,10.0,7.0,0.7948531893088875,0.4092894658052213,397075.3550031493,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W7/output_2/pdbs/10.pdb,,,,,0.3855637235036662
118,0.0,10.0,8.0,0.796062203691391,0.4114859035396276,472103.7371415242,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W8/output_3/pdbs/10.pdb,,,,,0.3845763001517634
119,0.0,10.0,9.0,0.7971530862439664,0.4111543428006529,517109.74828640826,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W9/output_0/pdbs/10.pdb,,,,,0.3859987434433136
120,0.0,10.0,10.0,0.8093383564779961,0.4124066197923157,542650.2582743306,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J10_W10/output_1/pdbs/10.pdb,,,,,0.3969317366856805
121,0.0,11.0,0.0,0.780702701662458,,1764.615007689696,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J11_W0/output_0/pdbs/10.pdb,0.3895203976635314,0.3911823039989266,,,
122,0.0,11.0,1.0,0.7157579690985667,,1747.330271830482,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J11_W1/output_0/pdbs/112.pdb,0.3802757308560194,0.3354822382425473,,,
123,0.0,11.0,2.0,0.6428793928225871,,1669.1952479839329,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J11_W2/output_0/pdbs/96.pdb,0.3404241709329337,0.3024552218896534,,,
124,0.0,11.0,3.0,0.6173991354996298,,1733.2386887458758,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/178_wxray/N0_J11_W3/output_4/pdbs/27.pdb,0.3162387376971189,0.3011603978025109,,,
