,xray_0_min_0,xray_0_min_0_rmsd_avg,xray_0_min_0_r_work_0,xray_0_min_0_r_free_0,xray_0_min_0_occ_0,xray_0_min_0_occ_1,xray_0_min_0_pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_154/log.csv,5.546785242464415,0.8222464424528961,0.2410523933377617,0.2922847307213411,0.5232645082505881,0.4767354917494119,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_154/pdbs/2219.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_136/log.csv,5.565386563184382,0.8685945504902933,0.242267879863729,0.2982267818838648,0.585364923803138,0.4146350761968621,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_136/pdbs/1216.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_138/log.csv,5.561369490205803,0.7605383164551203,0.2464005979332389,0.3005431601487173,0.3645238315321926,0.6354761684678074,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_138/pdbs/1018.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_152/log.csv,5.5591400674053455,0.8674869237626668,0.2387498082345783,0.283333962982655,0.440422616125574,0.559577383874426,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_152/pdbs/439.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_166/log.csv,5.575866982656693,0.8210959907423023,0.2446907985500533,0.3025287121297549,0.6024180132626312,0.3975819867373687,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_166/pdbs/1640.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_161/log.csv,5.552424924576501,0.8504619590104946,0.2393042515584292,0.2901702786883836,0.4507056627739297,0.5492943372260704,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_161/pdbs/1823.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_160/log.csv,5.570511349524376,0.827277485302895,0.243647486861298,0.2975607902570291,0.5610394384418942,0.4389605615581058,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_160/pdbs/1033.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_165/log.csv,5.543265462326858,0.8832316512324745,0.2401221679575093,0.2877895889688551,0.5761530700816309,0.4238469299183692,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_165/pdbs/1417.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_163/log.csv,5.577428889659194,0.8882343019132153,0.2464099596900326,0.2953775946341696,0.3659172089528895,0.6340827910471104,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_163/pdbs/1649.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_167/log.csv,5.561388867397157,0.8523071662943799,0.2436202767360953,0.2885115386033267,0.516680715466151,0.483319284533849,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_167/pdbs/819.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_162/log.csv,5.573265021571524,0.8296913281288147,0.2455120788216231,0.3052431441074152,0.6332968254542146,0.3667031745457853,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_162/pdbs/1825.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_164/log.csv,5.584201539933456,0.7927861653059849,0.2471292665335166,0.2990769610114171,0.3404072994767536,0.6595927005232464,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_164/pdbs/818.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_170/log.csv,5.573037803064346,0.7274144234681282,0.2470595193069156,0.3040547229262312,0.4814597403331572,0.5185402596668428,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_170/pdbs/2027.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_171/log.csv,5.533720429771721,0.8523044569316828,0.2418877140691134,0.2895033563959284,0.5045747717246706,0.4954252282753295,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_171/pdbs/1018.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_143/log.csv,5.561724444126052,0.8163102471052422,0.2431413164545691,0.3007702314730182,0.4453325415577818,0.5546674584422182,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_143/pdbs/2018.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_144/log.csv,5.553905436238267,0.7345524843160259,0.2455798173816163,0.2937472775031697,0.4465117978735702,0.5534882021264298,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_144/pdbs/1023.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_194/log.csv,5.540242486212384,0.8594477128188884,0.2395889792123275,0.2906575305787984,0.5776313455929197,0.4223686544070803,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_194/pdbs/1637.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_172/log.csv,5.580486237580947,0.838104507041272,0.2481200656265466,0.3078474737013959,0.630212343686287,0.3697876563137131,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_172/pdbs/1453.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_179/log.csv,5.573896641895472,0.8110523800820871,0.2449666978318919,0.2925739546779722,0.3862208495162435,0.6137791504837564,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_179/pdbs/629.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_195/log.csv,5.571134612328282,0.7945193293977795,0.2433607571193555,0.3071134932314777,0.412353055458347,0.587646944541653,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_195/pdbs/818.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_187/log.csv,5.561033306650253,0.7417534846358419,0.2446948615141497,0.2982191914417793,0.610082269113534,0.3899177308864659,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_187/pdbs/1229.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_182/log.csv,5.5988606502780165,0.647325403223665,0.2560037718585701,0.2970815613451875,0.3055712568652192,0.6944287431347808,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_182/pdbs/1019.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_193/log.csv,5.561142420217647,0.7795507567590739,0.2438697034877575,0.2891460652264722,0.436854252251544,0.5631457477484559,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_193/pdbs/1220.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_192/log.csv,5.567071014809048,0.8462228343268464,0.2425879507646866,0.2945091383341262,0.5669388533873072,0.4330611466126927,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_192/pdbs/1419.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_180/log.csv,5.5751052580983735,0.7884736250400708,0.2493365069400137,0.2982409621773175,0.6421054714736678,0.3578945285263322,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_180/pdbs/1447.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_204/log.csv,5.577437608341907,0.8462258200476741,0.2460863875125134,0.2994088700431003,0.6486474693109969,0.3513525306890031,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_204/pdbs/1619.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_196/log.csv,5.582111052772633,0.8430954471638329,0.244615602914351,0.3069451277304421,0.3510469040293177,0.6489530959706823,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_196/pdbs/1634.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_202/log.csv,5.585686382168683,0.8765885612736347,0.2521039312039309,0.30609042479487,0.6826717635292996,0.3173282364707004,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_202/pdbs/1231.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_205/log.csv,5.55989618500881,0.8493234710480135,0.2430507197433067,0.2937344432269556,0.4341673355070204,0.5658326644929795,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_205/pdbs/1818.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_151/log.csv,5.575702198669139,0.8107133836038362,0.2485111771287456,0.3025769088040894,0.6473974021676158,0.3526025978323842,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_151/pdbs/2045.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_150/log.csv,5.581943473957674,0.8715724812056823,0.2465262437984751,0.3047624852797172,0.3414954558320763,0.6585045441679236,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_150/pdbs/2046.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_169/log.csv,5.588689282982598,0.6922542268441942,0.2519825759673658,0.2990863494934326,0.6614031572421345,0.3385968427578654,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_169/pdbs/2036.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_168/log.csv,5.5860327710779645,0.8286345424102204,0.2509888718703311,0.3118620672760263,0.5920295709903759,0.407970429009624,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_168/pdbs/2216.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_206/log.csv,5.594539719210612,0.6875252734903965,0.2541717271936104,0.3047508216903326,0.3114048341919964,0.6885951658080035,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_206/pdbs/1631.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_216/log.csv,5.5658687696539175,0.7549167180015385,0.2413380106154726,0.2970252079672782,0.4043532433030676,0.5956467566969323,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_216/pdbs/1854.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_214/log.csv,5.585417196310106,0.8784583090134894,0.252685359496182,0.3040442751919883,0.6590402990997237,0.3409597009002763,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_214/pdbs/1065.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_218/log.csv,5.602727320368718,0.8324842992084006,0.2551781605521305,0.3117781729200406,0.6844842630632658,0.3155157369367342,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_218/pdbs/1436.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_217/log.csv,5.564908675201218,0.8160330320768642,0.2483502471864733,0.2941954907570023,0.3475493450917423,0.6524506549082577,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_217/pdbs/1250.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_209/log.csv,5.554483093501815,1.0719289599673807,0.2365414022678006,0.2869320035383631,0.4363245443055836,0.5636754556944165,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_209/pdbs/1823.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_215/log.csv,5.580857041451075,0.7958263540975453,0.2466401477440286,0.2985793636127244,0.3981334419162865,0.6018665580837136,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_215/pdbs/817.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_219/log.csv,5.566949704601471,0.8159485237220424,0.2461286527437377,0.3040645249876151,0.6294721897762234,0.3705278102237766,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_219/pdbs/1017.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_212/log.csv,5.547630995931876,0.8462197556986748,0.2378573061428493,0.2886538012697726,0.5335537046453473,0.4664462953546527,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_212/pdbs/424.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_178/log.csv,5.567330646394548,0.8090259952230704,0.24903776504319,0.2998303858206295,0.3568686569402076,0.6431313430597925,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_178/pdbs/1432.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_184/log.csv,5.574368131478952,0.8006300862933056,0.2424745529406587,0.3055801064538482,0.610383911276048,0.389616088723952,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_184/pdbs/1643.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_186/log.csv,5.551764925501269,0.9079795114376116,0.2380145892866795,0.2962890959798553,0.5386589644047006,0.4613410355952993,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_186/pdbs/818.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_177/log.csv,5.553340591811511,0.8959162736140848,0.2379284013073564,0.2860619682137452,0.5972736677079096,0.4027263322920903,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_177/pdbs/1419.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_189/log.csv,5.549557749818235,0.8975228177078018,0.240376122122128,0.287427338378822,0.5665905396172052,0.4334094603827947,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_189/pdbs/1217.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_191/log.csv,5.587167344902327,0.8037244533941053,0.2466991509291547,0.3050074774692619,0.3497649937070556,0.6502350062929444,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_191/pdbs/1218.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_190/log.csv,5.611990049565329,0.8859316740724984,0.2575507559200381,0.3062165783012147,0.7197642617672243,0.2802357382327756,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_190/pdbs/1246.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_175/log.csv,5.597980550348168,0.9764143860415812,0.253669830862564,0.3064880844826074,0.3119623260810382,0.6880376739189618,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_175/pdbs/2447.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_176/log.csv,5.554773127596737,0.8443952692618624,0.2393752003114158,0.2890332636485183,0.416380161788224,0.5836198382117759,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_176/pdbs/1430.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_174/log.csv,5.578203859309181,0.8319692057266708,0.2495754669881156,0.2968030414088044,0.6562023728183138,0.3437976271816862,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_174/pdbs/2613.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_173/log.csv,5.579232448869687,0.8782240011087127,0.2492273670355736,0.3026556460985509,0.6057417389544013,0.3942582610455986,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_173/pdbs/430.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_181/log.csv,5.566906814668095,0.7917152910752323,0.2495008090974844,0.3019929655759843,0.3531821378612234,0.6468178621387766,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_181/pdbs/1417.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_188/log.csv,5.572192716927956,0.8129467443648869,0.2446998606166359,0.2942944264738995,0.3818721465420379,0.618127853457962,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_188/pdbs/818.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_183/log.csv,5.545465613699866,0.8664928263282327,0.2363985457617346,0.2939031706206604,0.4891266923328211,0.510873307667179,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_183/pdbs/1029.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_185/log.csv,5.584584608017807,0.7677898421171812,0.2478639708373232,0.3034945854378932,0.6530715724525071,0.3469284275474929,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_185/pdbs/1019.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_200/log.csv,5.580286342145041,0.8453763293167533,0.2479362430551699,0.3045988389246696,0.3433311996694195,0.6566688003305805,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_200/pdbs/1218.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_226/log.csv,5.556090924098146,0.7811013771005206,0.24453719104692,0.2940524913969797,0.4141039999466298,0.5858960000533702,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_226/pdbs/1027.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_225/log.csv,5.58458645940444,0.8462264948360548,0.2449509417207883,0.3065250090114993,0.402701555114801,0.5972984448851989,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_225/pdbs/827.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_224/log.csv,5.564157448321763,0.7995440529482641,0.2416368698580096,0.2907271221849565,0.5583228497178995,0.4416771502821005,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_224/pdbs/1618.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_221/log.csv,5.557883863706486,0.8356454137741862,0.2461960255020877,0.2990182033315264,0.5293340536719913,0.4706659463280088,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_221/pdbs/617.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_220/log.csv,5.588911117247151,0.9251479834376836,0.2492276579184078,0.2983524974790303,0.6753345323091141,0.3246654676908859,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_220/pdbs/1431.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_223/log.csv,5.566355576864165,0.8203130332449006,0.2430075410958319,0.2957044042618758,0.4679153281404308,0.5320846718595692,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_223/pdbs/1419.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_222/log.csv,5.557478097838706,0.7543770716271699,0.2419799602838417,0.2882978259344642,0.4862450586310148,0.5137549413689851,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_222/pdbs/1027.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_201/log.csv,5.55107514092072,0.8731275894593065,0.239412556137251,0.2918609103549683,0.4812640102648428,0.5187359897351571,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_201/pdbs/2426.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_197/log.csv,5.552519385242778,0.8347634079623389,0.2419950503333134,0.2954974429793043,0.4497727250305475,0.5502272749694526,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_197/pdbs/1418.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_198/log.csv,5.568302132004783,0.8036940075629309,0.2433428221008908,0.3011276897549475,0.4022647366912049,0.5977352633087951,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_198/pdbs/2417.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_203/log.csv,5.542771288421448,0.8603592534221721,0.2391634517737001,0.2971328105237272,0.4559991827198014,0.5440008172801987,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_203/pdbs/1829.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_199/log.csv,5.566421960499067,0.8308043454548766,0.2446032856749342,0.3014864388332779,0.6025406687293692,0.3974593312706309,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_199/pdbs/1619.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_213/log.csv,5.587574915202526,0.7087519422206257,0.2563226694565262,0.3016470121712536,0.6720589914594606,0.3279410085405393,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_213/pdbs/1622.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_228/log.csv,5.585286543606592,0.8665316539905761,0.2435439794344206,0.3012120174080935,0.4375866244205385,0.5624133755794615,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_228/pdbs/1212.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_227/log.csv,5.549785650868592,0.8862672435483605,0.239656597239751,0.2944302898079075,0.5155410747521046,0.4844589252478953,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_227/pdbs/1619.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_236/log.csv,5.573990549327919,0.8380869461392337,0.24674218984106,0.3006386696937609,0.4045896529527095,0.5954103470472905,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_236/pdbs/1246.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_234/log.csv,5.557629918287804,0.8283385909786052,0.2427312367500066,0.2939379984607297,0.4545507215493466,0.5454492784506534,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_234/pdbs/1816.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_232/log.csv,5.574548063177479,0.8586800080607472,0.2458988632427418,0.2992969972337016,0.4012886579966032,0.5987113420033968,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_232/pdbs/639.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_235/log.csv,5.582412580155956,0.8070218175925917,0.2470289281028803,0.3013965470313664,0.629656349106371,0.370343650893629,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_235/pdbs/843.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_229/log.csv,5.574043271458103,0.830895410973218,0.2422023589762431,0.2915152840296502,0.5676332634474567,0.4323667365525434,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_229/pdbs/1041.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_237/log.csv,5.559747839133301,0.8784426746471797,0.2410203398104935,0.3051995852945731,0.5930236909407348,0.4069763090592651,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_237/pdbs/1246.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_233/log.csv,5.596592133708641,0.8967374808972111,0.2515751417102485,0.3030084293324529,0.6876308503594052,0.3123691496405947,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_233/pdbs/1246.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_210/log.csv,5.596040992619843,0.6269198128016439,0.2578872967043559,0.297328315242336,0.7080731775094113,0.2919268224905887,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_210/pdbs/1018.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_211/log.csv,5.577855142547417,0.8013257883782665,0.2505090574951968,0.303084286274583,0.6634822264030403,0.3365177735969596,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_211/pdbs/1068.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_207/log.csv,5.575628603186932,0.8741215097488904,0.2469015871933612,0.3018986360852738,0.6250066906481219,0.3749933093518781,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_207/pdbs/831.pdb
/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_208/log.csv,5.5508928619959095,0.8611150135294365,0.238702241379511,0.2933480711632202,0.534586331043092,0.4654136689569081,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/60_7mhj_2/1018128/output_208/pdbs/1813.pdb
