,xray_0+xray_1,pdb,xray_0,xray_1,r_free_0,r_free_1,w_0_0,w_0_1
30,11.365360222406622,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/362.pdb,5.659567635560282,5.705792586846341,0.2712468180439848,0.2707112089043254,1.0,1.0
31,11.365385734481507,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/458.pdb,5.655134568129002,5.710251166352504,0.2653015036034116,0.2800263518765634,1.0,1.0
32,11.365417781357257,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_181/pdbs/150.pdb,5.659760805326185,5.705656976031072,0.2710976168423517,0.2700724875065,1.0,1.0
33,11.365465785030455,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_847/pdbs/274.pdb,5.658821902206035,5.706643882824421,0.2723224591300627,0.2774210273602096,1.0,1.0
34,11.365520588910844,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1224/pdbs/429.pdb,5.658312192858004,5.70720839605284,0.2692810541143465,0.2799323559807855,1.0,1.0
35,11.365521690618571,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/432.pdb,5.6604205376450105,5.705101152973561,0.2702035784086057,0.2741055115943004,1.0,1.0
36,11.365540200302942,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_640/pdbs/112.pdb,5.656737989363231,5.70880221093971,0.2621827082085795,0.2817152559176944,1.0,1.0
37,11.36554723709166,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_640/pdbs/143.pdb,5.658592311119358,5.706954925972301,0.271063522111987,0.2767746050545029,1.0,1.0
38,11.365568817322924,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/389.pdb,5.657154858484636,5.708413958838289,0.2672214585604267,0.2827924310650378,1.0,1.0
39,11.365630833200855,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1726/pdbs/423.pdb,5.658692900525365,5.7069379326754905,0.2719818254861272,0.2789696974184537,1.0,1.0
40,11.365636188830383,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_6/pdbs/218.pdb,5.656940376307888,5.708695812522495,0.2699278611222581,0.2794024019541938,1.0,1.0
41,11.365660606160635,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/293.pdb,5.656695097190623,5.708965508970012,0.2671170157457183,0.2746949265301913,1.0,1.0
42,11.365747993420886,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/380.pdb,5.657451553217387,5.7082964402035,0.2660863219625654,0.2809832891550038,1.0,1.0
43,11.365777312359135,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1224/pdbs/409.pdb,5.659462156040901,5.706315156318234,0.2749730662608386,0.2755308086264715,1.0,1.0
44,11.365790468829328,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_974/pdbs/432.pdb,5.656092923515651,5.709697545313678,0.2696181405976669,0.2797380541828263,1.0,1.0
45,11.365795539546102,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_181/pdbs/136.pdb,5.658509975957607,5.7072855635884965,0.270269637969689,0.2765952717273054,1.0,1.0
46,11.365807893904122,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1342/pdbs/284.pdb,5.659388143327432,5.706419750576692,0.2717716386436102,0.278468676646925,1.0,1.0
47,11.365825657719874,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/441.pdb,5.65951789582625,5.706307761893624,0.2677131295764905,0.2752679337547163,1.0,1.0
48,11.365829405612821,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/371.pdb,5.657276565800633,5.708552839812189,0.270388825108857,0.2794960986337832,1.0,1.0
49,11.365843080619317,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_640/pdbs/208.pdb,5.659183381098642,5.706659699520676,0.2700612610702646,0.2766577358072206,1.0,1.0
50,11.365846523235263,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/294.pdb,5.656249789212116,5.709596734023146,0.2674390289567741,0.2732530584199494,1.0,1.0
51,11.365867545613211,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_598/pdbs/215.pdb,5.659438509964941,5.70642903564827,0.2699975842102448,0.2705279498590868,1.0,1.0
52,11.365947431932472,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/218.pdb,5.6596680978377,5.706279334094772,0.2685606395144282,0.2698578658629,1.0,1.0
53,11.365988995178832,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_565/pdbs/313.pdb,5.657410950995071,5.70857804418376,0.2723047520255589,0.2775974218723211,1.0,1.0
54,11.366001000565852,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_640/pdbs/314.pdb,5.657767276869058,5.708233723696795,0.2666093615745015,0.2739947736084747,1.0,1.0
55,11.366014129161945,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_640/pdbs/315.pdb,5.658281269467277,5.707732859694668,0.2690839924995007,0.2775475265964495,1.0,1.0
56,11.366022269531996,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_20/pdbs/88.pdb,5.6567624961180805,5.709259773413916,0.2684844793774494,0.2778620535562972,1.0,1.0
57,11.36602247713882,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_563/pdbs/134.pdb,5.656650154600742,5.709372322538079,0.2724987676481505,0.2789733978089975,1.0,1.0
58,11.366031080318939,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_752/pdbs/379.pdb,5.658190224692726,5.707840855626213,0.2698853835995973,0.2683617738016356,1.0,1.0
59,11.366047936864366,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1603/pdbs/472.pdb,5.660623723956797,5.705424212907569,0.2738133640852727,0.273366401037792,1.0,1.0
60,11.366049872446935,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_565/pdbs/321.pdb,5.656453992024191,5.709595880422744,0.2685584837861645,0.2743843894934086,1.0,1.0
61,11.366053432099168,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1631/pdbs/317.pdb,5.65723223285014,5.708821199249028,0.2688006157815055,0.280169318671061,1.0,1.0
62,11.366087220820841,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_640/pdbs/137.pdb,5.659790033845209,5.706297186975631,0.2698237338632331,0.2740833910307126,1.0,1.0
63,11.366132112122976,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_752/pdbs/324.pdb,5.657139045306649,5.708993066816327,0.2693350451291085,0.2714192634988213,1.0,1.0
64,11.366133778357959,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1999/pdbs/357.pdb,5.657969171188373,5.708164607169585,0.2700828574399126,0.2748103963622725,1.0,1.0
65,11.366160382956174,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/416.pdb,5.656826351722471,5.709334031233702,0.2699668436161037,0.2815990534679437,1.0,1.0
66,11.366165585170165,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_752/pdbs/136.pdb,5.657303356673416,5.708862228496749,0.267960821680882,0.2769927457874097,1.0,1.0
67,11.366215869553212,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/444.pdb,5.657732306143187,5.708483563410026,0.2699605443249405,0.2825824509751853,1.0,1.0
68,11.366234038512928,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_640/pdbs/299.pdb,5.657772822045551,5.708461216467378,0.2680735749602577,0.2793892577096499,1.0,1.0
69,11.366234216733694,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1615/pdbs/495.pdb,5.65806832013271,5.708165896600984,0.2690686457793533,0.2768646039884282,1.0,1.0
70,11.366242041162934,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/427.pdb,5.660051693958445,5.7061903472044895,0.2705309910582473,0.2747420801742377,1.0,1.0
71,11.366245084620243,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1655/pdbs/351.pdb,5.658475960774772,5.70776912384547,0.2740896708430626,0.2758709878948345,1.0,1.0
72,11.366251512704732,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/433.pdb,5.660228233360242,5.70602327934449,0.2679435797953551,0.2774841773579808,1.0,1.0
73,11.366276654334115,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/381.pdb,5.657236518669154,5.70904013566496,0.2684858695792516,0.2832552308566803,1.0,1.0
74,11.36627882590648,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1396/pdbs/474.pdb,5.655211629484739,5.711067196421742,0.2666830629446783,0.2769091860309698,1.0,1.0
75,11.3663176859132,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1751/pdbs/245.pdb,5.658384281453267,5.707933404459934,0.268752958154979,0.2733656952707354,1.0,1.0
76,11.366333156970256,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/412.pdb,5.65859344759453,5.707739709375725,0.2630056151321641,0.2819416173556658,1.0,1.0
77,11.366340850159816,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_752/pdbs/287.pdb,5.658455424058925,5.707885426100891,0.2699102132779469,0.271405057312939,1.0,1.0
78,11.366352355603642,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1197/pdbs/168.pdb,5.6572067875675165,5.709145568036126,0.2678029719472876,0.2729674016921551,1.0,1.0
79,11.366353848024197,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_328/pdbs/215.pdb,5.658289790451896,5.708064057572301,0.2664763822473014,0.276030031565195,1.0,1.0
80,11.366355652357527,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1857/pdbs/396.pdb,5.658574712028035,5.707780940329491,0.2691918303908002,0.2797308455528406,1.0,1.0
81,11.366362719295822,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_463/pdbs/194.pdb,5.659152549502509,5.707210169793313,0.2700886125197674,0.273910019601377,1.0,1.0
82,11.366366155725403,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/208.pdb,5.65723787621045,5.709128279514953,0.2738573110454209,0.2768478278883447,1.0,1.0
83,11.366374446704167,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1801/pdbs/239.pdb,5.657371781898494,5.7090026648056735,0.2681096139284037,0.2783075087993846,1.0,1.0
84,11.366385767994196,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_181/pdbs/143.pdb,5.657609281975214,5.708776486018981,0.2678780438301928,0.2755011795126006,1.0,1.0
85,11.366426197559452,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/368.pdb,5.658630196930319,5.707796000629132,0.2690892256263606,0.27409177990602,1.0,1.0
86,11.36644444052862,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_662/pdbs/210.pdb,5.657908437309138,5.708536003219481,0.2729378797777723,0.2801467959052407,1.0,1.0
87,11.36644775908902,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1213/pdbs/267.pdb,5.657694175178208,5.708753583910811,0.270065429783916,0.2787132560634618,1.0,1.0
88,11.366477922379541,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_16/pdbs/235.pdb,5.65696916299084,5.709508759388702,0.270383745409729,0.2788255965570678,1.0,1.0
89,11.366485876548566,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1396/pdbs/473.pdb,5.65581593277581,5.710669943772755,0.2685711260409274,0.2795743832283713,1.0,1.0
90,11.366487824698634,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1458/pdbs/201.pdb,5.658221558129487,5.708266266569148,0.273374816268401,0.2785777538052177,1.0,1.0
91,11.366489210620827,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/345.pdb,5.656441878954578,5.7100473316662494,0.2688723624059381,0.2828597132090486,1.0,1.0
92,11.366492618575489,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/279.pdb,5.6590542901512215,5.707438328424266,0.2684960184971183,0.2735210404553428,1.0,1.0
93,11.36651807120873,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_640/pdbs/310.pdb,5.660789687893538,5.7057283833151935,0.2723532074303531,0.2754598271521187,1.0,1.0
94,11.36652967155809,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/449.pdb,5.659395673770585,5.707133997787507,0.2713078898231037,0.2690691174114317,1.0,1.0
95,11.366532220886661,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/411.pdb,5.65915908792145,5.707373132965211,0.2660675716879121,0.280643201274993,1.0,1.0
96,11.366544020644508,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_52/pdbs/403.pdb,5.655861580937633,5.710682439706875,0.2656756527624972,0.276863460378305,1.0,1.0
97,11.366578958238243,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_2/pdbs/440.pdb,5.6577534295358,5.708825528702442,0.2672474749646149,0.280013548366562,1.0,1.0
98,11.366586939568712,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1458/pdbs/610.pdb,5.657631364744381,5.708955574824333,0.2683979348909818,0.2728433368092339,1.0,1.0
99,11.366608083426899,/wynton/group/sali/mhancock/xray/sample_bench/out/7mhf/146_1_state_2_cond/515356/output_1517/pdbs/152.pdb,5.661753333253829,5.7048547501730695,0.2710858903392693,0.2809283556024822,1.0,1.0
